,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
33,WBC422_test,1,7.00910186768,"faith, righteous, christ, thing, trial, unto, pardon, justif, hope, patienc",0.0550757699202,0.0159687143555,1.0,0.0,0.579136690647,230.0,0.827338129496,0.0415512465374,0.00831024930748,0.00765846504807,0.0107544402803,0.0182499592635,0.000325892129705,0.0192276356526,0.172071044484,0.69871093742,0.597818034326,WBC422,1,3.77666666667,2,4.07329820653,2
54,PastorAnderson155_test,1,11.7229921818,"wive, polygami, say, bibl, let, shall, vers, guy, whi, get",0.022934537246,0.0168848758465,1.0,0.0,0.389312977099,474.0,0.723664122137,0.00893905191874,0.0201354401806,0.0125507900677,0.0167042889391,0.0264559819413,0.00361173814898,0.0169751693002,0.0987810383747,0.692994510931,0.632897575987,PastorAnderson155,1,1.78,1,0.669204490521,1
59,PastorAnderson072_test,1,3.78126096725,"yeshua, testament, jesus, say, whi, bibl, spoke, hebrew, fraud, okay",0.0220511025551,0.0122506125306,1.0,0.0,0.490566037736,122.0,0.767295597484,0.0154007700385,0.0185509275464,0.014000700035,0.0126006300315,0.0115505775289,0.00105005250263,0.0259012950648,0.173258662933,0.714510547382,0.622488228814,PastorAnderson072,1,2.12,1,3.90653742291,5
61,Shepherd260_test,1,4.16662096977,"don, ill, bless, government, said, ask, attitud, want, mph, whi",0.0417189460477,0.0185069008783,1.0,0.0,0.126237623762,187.0,0.462871287129,0.0207026348808,0.017252195734,0.0228983688833,0.00752823086575,0.0100376411543,0.00752823086575,0.0131744040151,0.264742785445,0.678582896979,0.508677204049,Shepherd260,3,4.41333333333,3,4.59664614689,3
65,Bahai09_test,1,1.75093102455,"baha'i, sex, equal, women, gender, baha'u'llah, talk, abdu'lbaha, woman, will",0.045,0.01125,1.0,0.0,0.454545454545,15.0,0.454545454545,0.00125,0.0,0.0,0.01375,0.0025,0.0025,0.005,0.3975,0.706210612038,0.642101917384,Bahai09,6,4.12333333333,5,4.86586523652,6
86,MehrBaba058_test,1,2.28612804413,"wish, love, saint, let, thi, benevol, thee, thou, glori, noth",0.0575296108291,0.0143824027073,1.0,0.0,0.434210526316,54.0,0.710526315789,0.0228426395939,0.0,0.0126903553299,0.00169204737733,0.0431472081218,0.0,0.0186125211506,0.390862944162,0.651977701553,0.422827040055,MehrBaba058,3,4.73,3,3.50823126477,3
89,DorothyDay070_test,1,2.23302602768,"worker, margaret, priest, morn, cathol, stanthoni, prayer, spoke, miracl, contempl",0.0296540362438,0.0107084019769,1.0,0.0,0.338983050847,44.0,0.745762711864,0.0131795716639,0.00247116968699,0.00988467874794,0.00494233937397,0.0304777594728,0.00658978583196,0.0107084019769,0.383031301483,0.740096535517,0.574778575084,DorothyDay070,5,4.27333333333,5,4.10527758738,5
90,MalcolmX008_test,1,2.85734701157,"nigeria, mecca, racism, malcolm, brotherhood, abroad, color, muslim, ghana, sincer",0.0205669816565,0.0166759310728,1.0,0.0,0.458333333333,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.342968315731,0.747736336539,0.611114085611,MalcolmX008,3,3.74666666667,5,3.2576596668,3
91,JohnPiper459_test,1,3.02947092056,"vers, worship, fresh, christ, pleas, encourag, congreg, pray, godcent, uniti",0.0356484326982,0.00860479409957,1.0,0.0,0.428571428571,48.0,0.685714285714,0.0295021511985,0.00245851259988,0.00307314074985,0.00614628149969,0.0122925629994,0.0,0.00491702519975,0.330669944683,0.724259999291,0.696327448264,JohnPiper459,2,4.94,3,4.53026010427,3
92,ISIS010_test,1,2.02850103378,"pkk, blow, shām, murtaddīn, mosul, demolish, dabiq, tal, tomb, kurdish",0.00865800865801,0.025974025974,0.0,1.0,0.4,9.0,0.45,0.0,0.0,0.0,0.012987012987,0.0,0.0,0.001443001443,0.438672438672,0.834986017777,0.63315467116,ISIS010,1,3.36333333333,3,2.79597919805,1
104,PastorAnderson093_test,1,9.88982105255,"say, get, vers, reap, flesh, spirit, unto, salvat, bibl, chapter",0.0295628472586,0.0213858895062,1.0,0.0,0.409660107335,454.0,0.812164579606,0.0240067092987,0.0194988992557,0.0162490827131,0.0160394171297,0.0230632141734,0.0,0.0201278960059,0.100534647238,0.637095386186,0.713922692808,PastorAnderson093,1,2.09666666667,1,1.31547793844,1
107,ISIS007_test,1,1.1129732132,"sat, wait, disobey, allah, path, alayhi, ahmad, jihad, hijrah, forefath",0.00469483568075,0.0422535211268,0.0,1.0,0.636363636364,7.0,0.636363636364,0.0,0.0422535211268,0.0,0.0093896713615,0.0657276995305,0.0,0.0093896713615,0.469483568075,0.864681531159,0.619622503093,ISIS007,1,4.24333333333,5,3.8283301028,3
108,YV43_test,1,1.24510002136,"sutra, tool, breath, everyday, inum, habitu, commentari, restraint, habit, practic",0.00737100737101,0.00737100737101,0.0,1.0,0.608695652174,15.0,0.652173913043,0.044226044226,0.0,0.004914004914,0.0,0.004914004914,0.0,0.014742014742,0.5085995086,0.673134032814,0.424220076211,YV43,4,4.04,5,3.38706061898,5
114,SeaShepherds400_test,1,2.0214278698,"seaworld, hsus, orca, manbi, pacell, keiko, condemn, profit, will, dolphin",0.0275229357798,0.0336391437309,0.0,1.0,0.456140350877,34.0,0.59649122807,0.00407747196738,0.0,0.00407747196738,0.0346585117227,0.0112130479103,0.0,0.00917431192661,0.399592252803,0.6761687278,0.531921212903,SeaShepherds400,2,2.65,2,2.33047155151,2
116,YV59_test,1,1.6105132103,"devot, god, let, infinit, attach, belov, faith, love, someth, care",0.0349206349206,0.0174603174603,1.0,0.0,0.538461538462,42.0,0.807692307692,0.0746031746032,0.00793650793651,0.00952380952381,0.0015873015873,0.0,0.00634920634921,0.0301587301587,0.4,0.714462143049,0.640522076448,YV59,5,3.92333333333,3,4.03200875087,3
119,Unitarian118_test,1,5.36156511307,"jesus, say, opinion, johnson, justic, ohio, pastor, seem, gospel, stake",0.02332433096,0.0203780996808,1.0,0.0,0.253787878788,152.0,0.575757575758,0.0127670022097,0.00515590473852,0.00883869383747,0.00613798183157,0.0235698502332,0.000982077093052,0.00736557819789,0.295359685735,0.6741897278,0.584605724449,Unitarian118,6,3.98333333333,5,3.02847661567,1
121,DorothyDay399_test,1,1.72408390045,"bill, gauchat, peter, merci, maurin, talk, worker, vietnam, fruit, ladi",0.0338294993234,0.021650879567,1.0,0.0,0.514285714286,30.0,0.857142857143,0.0189445196211,0.0,0.00811907983762,0.0148849797023,0.021650879567,0.00270635994587,0.00811907983762,0.427604871448,0.811608512314,0.824332313968,DorothyDay399,3,4.01,3,4.31837219017,3
129,Shepherd224_test,1,3.65148901939,"bad, fire, evil, brandon, want, put, need, good, preacher, lit",0.0278824415976,0.0388093443858,0.0,1.0,0.18152866242,147.0,0.468152866242,0.035418236624,0.00640542577242,0.0211002260739,0.00753579502638,0.0128108515448,0.00263752825923,0.00979653353429,0.27995478523,0.650107777199,0.471404768228,Shepherd224,4,3.67,3,3.66006256033,5
133,LiberalJudaism138_test,1,2.4892809391,"torah, yizkor, simhat, sol, shavuot, recal, breath, holiday, remind, abe",0.0151415404872,0.0118499012508,1.0,0.0,0.535211267606,58.0,0.816901408451,0.0513495720869,0.00394996708361,0.00394996708361,0.00987491770902,0.00987491770902,0.0,0.0151415404872,0.318630678078,0.694136816574,0.636000368556,LiberalJudaism138,3,3.38666666667,5,3.35791947292,5
134,Bahai05_test,1,1.64817214012,"tree, realiti, better, baha'i, remedi, uniti, mankind, should, blossom, prophet",0.0438829787234,0.0398936170213,1.0,0.0,0.230769230769,18.0,0.461538461538,0.00265957446809,0.0,0.0,0.0119680851064,0.0,0.0,0.030585106383,0.42420212766,0.754431892465,0.604194929391,Bahai05,6,4.84,5,4.20331939234,3
138,MalcolmX009_test,1,7.06664705276,"negro, got, get, let, talk, tom, master, know, say, malcolm",0.0166527893422,0.0214820982515,0.0,1.0,0.304136253041,314.0,0.76399026764,0.0121565362198,0.034304746045,0.0108243130724,0.0274771024147,0.0158201498751,0.00116569525396,0.0184845961699,0.186511240633,0.713224961953,0.54987988973,MalcolmX009,2,1.83333333333,2,2.28150461174,2
140,JohnPiper250_test,1,3.01540493965,"womb, job, unborn, abort, god, innoc, shall, psalm, yuml, blood",0.0223234624146,0.0464692482916,0.0,1.0,0.353846153846,68.0,0.523076923077,0.00911161731207,0.00455580865604,0.0132118451025,0.00956719817768,0.0173120728929,0.0,0.0123006833713,0.272437357631,0.656951549917,0.535040143732,JohnPiper250,5,3.13666666667,3,2.24476063704,1
146,YV27_test,1,1.57351994514,"selfish, karma, mind, yoga, feel, must, fruit, motiv, viewpoint, jnana",0.0546021840874,0.0296411856474,1.0,0.0,0.32,25.0,0.5,0.0,0.0202808112324,0.0015600624025,0.00624024960998,0.0312012480499,0.0,0.00780031201248,0.455538221529,0.709519305934,0.618484538874,YV27,5,4.95,3,3.4745034361,3
147,Unitarian068_test,1,4.62718892097,"circl, senat, gay, episcop, hope, overlap, funni, venn, say, allard",0.0272263187748,0.0187180941577,1.0,0.0,0.230414746544,134.0,0.617511520737,0.0110606920023,0.00283607487238,0.0300623936472,0.010777084515,0.0144639818491,0.00340328984685,0.0116279069767,0.317923993193,0.669870223709,0.536925084448,Unitarian068,3,3.59,5,4.40300854023,5
148,YV49_test,1,1.46863508224,"yoga, hatha, relax, don't, calm, vehicl, will, seren, breath, bodili",0.0275387263339,0.0120481927711,1.0,0.0,0.393939393939,20.0,0.606060606061,0.0327022375215,0.0172117039587,0.0,0.00344234079174,0.0,0.0,0.0103270223752,0.413080895009,0.742785491983,0.731128011787,YV49,4,4.79333333333,3,4.53951803611,3
150,WBC418_test,1,5.32831001282,"revel, candlestick, shall, elder, unto, christ, throne, garden, vision, heaven",0.0347616965457,0.0122431132488,1.0,0.0,0.448051948052,106.0,0.688311688312,0.0120244862265,0.002186270223,0.0100568430258,0.008745080892,0.008745080892,0.0015303891561,0.0080891998251,0.209444687363,0.691361343731,0.647542190477,WBC418,1,3.89333333333,3,3.71017858419,3
152,WBC347_test,1,5.39528393745,"unto, sodom, evil, abram, enemi, bless, thine, hate, pray, gill",0.0358102059087,0.0241718889884,1.0,0.0,0.367021276596,140.0,0.744680851064,0.0120859444942,0.0136526410027,0.00872873769024,0.0279767233662,0.0340196956132,0.000223813786929,0.00738585496867,0.213965980304,0.677696935123,0.52473394783,WBC347,2,2.39666666667,2,2.25607638705,1
153,YV39_test,1,1.37372207642,"yoga, happi, whi, want, purpos, seem, goe, mosqu, templ, money",0.00275482093664,0.0,1.0,0.0,0.52,15.0,0.6,0.0330578512397,0.0,0.0,0.00826446280992,0.00550964187328,0.0,0.00550964187328,0.438016528926,0.81287336194,0.64926226353,YV39,1,4.23333333333,5,2.54860979788,5
154,LiberalJudaism117_test,1,2.23114204407,"know, basebal, adam, ourselv, cub, pick, sukkot, marlin, greenberg, goe",0.0271604938272,0.0205761316872,1.0,0.0,0.396551724138,49.0,0.844827586207,0.0337448559671,0.0238683127572,0.0263374485597,0.00164609053498,0.00987654320988,0.0,0.0197530864198,0.374485596708,0.691154855643,0.629901370921,LiberalJudaism117,4,4.08666666667,3,4.95220425502,5
155,WBC294_test,1,3.63359999657,"shall, unto, thou, comfort, thee, thi, beast, shalt, stone, bless",0.0323054331865,0.023127753304,1.0,0.0,0.489208633094,98.0,0.705035971223,0.0190895741557,0.0168869309838,0.041483113069,0.00807635829662,0.0179882525698,0.0,0.00881057268722,0.243024963289,0.673614615009,0.596112311274,WBC294,1,3.43,3,3.10640409193,3
160,MalcolmX012_test,1,5.20147895813,"negro, solv, socal, malcolm, sam, black, want, uncl, civilright, get",0.0209185993633,0.0163710777626,1.0,0.0,0.260330578512,154.0,0.636363636364,0.0118235561619,0.0161437016826,0.00591177808095,0.012278308322,0.0181900864029,0.00204638472033,0.012278308322,0.200773078672,0.716294544089,0.68208128063,MalcolmX012,2,2.34666666667,1,3.49248397861,1
163,YV03_test,1,1.66117501259,"yantra, triangl, manifest, crystal, dot, express, bindhu, mantra, kalaa, shanthi",0.0114942528736,0.00287356321839,1.0,0.0,0.3,23.0,0.46,0.00431034482759,0.0100574712644,0.0014367816092,0.00862068965517,0.0014367816092,0.0014367816092,0.0244252873563,0.375,0.756542117086,0.706460240765,YV03,3,4.45333333333,3,5.34799448865,5
165,ISIS009_test,1,0.978543996811,"isi, iraqi, syria, iraq, floor, fallujah, truck, mccain, “num, omar",0.0271186440678,0.0237288135593,1.0,0.0,0.666666666667,6.0,0.666666666667,0.00338983050847,0.0,0.00338983050847,0.0135593220339,0.0101694915254,0.0,0.0,0.613559322034,0.249277136007,0.581083736449,ISIS009,1,3.43333333333,3,2.16349726544,3
168,LiberalJudaism064_test,1,2.49788713455,"eve, adam, garden, fruit, tree, eat, serpent, genesi, feel, punish",0.0224422442244,0.026402640264,0.0,1.0,0.434782608696,46.0,0.666666666667,0.0250825082508,0.0046204620462,0.00660066006601,0.0151815181518,0.003300330033,0.0026402640264,0.00990099009901,0.353135313531,0.696740422936,0.701418748503,LiberalJudaism064,1,2.75,1,2.1801525428,1
171,LiberalJudaism129_test,1,2.37924385071,"let, yizkor, atzeret, shemini, memori, parabl, yearn, holiday, god, want",0.0195341848234,0.0112697220135,1.0,0.0,0.434782608696,56.0,0.811594202899,0.0503380916604,0.0022539444027,0.00826446280992,0.00826446280992,0.00751314800902,0.0022539444027,0.0105184072126,0.363636363636,0.695084519116,0.504628491383,LiberalJudaism129,3,3.61666666667,3,3.48950606148,5
172,SeaShepherds402_test,1,1.41513109207,"net, totoaba, illeg, gear, farley, weather, endang, mowat, find, fish",0.0282828282828,0.030303030303,0.0,1.0,0.541666666667,14.0,0.583333333333,0.0323232323232,0.0,0.0,0.00606060606061,0.0,0.0,0.00606060606061,0.436363636364,0.793517921289,0.801489295722,SeaShepherds402,2,5.11666666667,3,4.79522761407,7
175,AEU009_test,1,0.655585050583,"sad, let, resist, will, gun, awaken, endless, homophobia, citizenship, corros",0.0203045685279,0.0659898477157,0.0,1.0,0.833333333333,11.0,0.916666666667,0.0710659898477,0.00507614213198,0.010152284264,0.00507614213198,0.00507614213198,0.0,0.00507614213198,0.624365482234,-0.280713393792,0.674114705693,AEU009,8,3.80666666667,3,3.5085326452,2
182,SeaShepherds403_test,1,1.47370195389,"greenpeac, seal, fur, whale, endors, sealer, brutal, risk, betray, revel",0.0232108317215,0.0522243713733,0.0,1.0,0.592592592593,17.0,0.62962962963,0.0116054158607,0.00193423597679,0.0251450676983,0.0232108317215,0.0,0.0,0.00193423597679,0.489361702128,0.713343222203,0.592919761689,SeaShepherds403,1,2.78,1,3.09694831967,1
183,Bahai01_test,1,1.58362793922,"baha'i, baha'u'llah, abdu'lbaha, realiti, principl, imit, investig, mind, prejudic, ancestr",0.0227272727273,0.012987012987,1.0,0.0,0.5,12.0,0.5,0.0146103896104,0.012987012987,0.0,0.0194805194805,0.00487012987013,0.0,0.0146103896104,0.474025974026,0.712182230315,0.741157725073,Bahai01,6,3.73333333333,3,4.37665078724,3
186,Unitarian042_test,1,5.52960991859,"captain, hope, want, yes, say, geek, answer, know, simpl, niemojewski",0.030612244898,0.0204081632653,1.0,0.0,0.242857142857,199.0,0.710714285714,0.018820861678,0.0120181405896,0.024716553288,0.0233560090703,0.0122448979592,0.00204081632653,0.00839002267574,0.259863945578,0.707929785792,0.488417497442,Unitarian042,5,2.85666666667,2,3.8334979584,1
187,JohnPiper077_test,1,5.20000982285,"sing, jehoshaphat, judah, vers, lord, god, satan, worship, thi, prais",0.0246626337832,0.0228013029316,1.0,0.0,0.472573839662,187.0,0.789029535865,0.0216379711494,0.0169846440205,0.00814332247557,0.0221033038623,0.0169846440205,0.00279199627734,0.00697999069335,0.193345742206,0.680236451362,0.719528746324,JohnPiper077,3,2.08666666667,1,2.0424395315,1
190,YV34_test,1,1.59566807747,"devot, god, let, attach, belov, love, someth, care, finit, get",0.0320945945946,0.0185810810811,1.0,0.0,0.52,39.0,0.78,0.0793918918919,0.00337837837838,0.00506756756757,0.0,0.0,0.00675675675676,0.027027027027,0.413851351351,0.721446006719,0.697121359552,YV34,8,3.67333333333,3,3.88273177726,3
192,JohnPiper265_test,1,3.31507897377,"gospel, preach, fulfil, jesus, god, matthew, ministri, glori, isaiah, repent",0.0205106739221,0.0108832147342,1.0,0.0,0.483050847458,83.0,0.703389830508,0.0121389702805,0.00251151109251,0.00460443700293,0.00460443700293,0.0334868145668,0.0,0.00795311845961,0.191712013395,0.782987119308,0.834559504194,JohnPiper265,4,3.67333333333,1,3.87992397275,1
