,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
41,Bahai04_test,1,1.79221487045,"baha'i, baha'u'llah, mediat, mose, prophet, heaven, divin, manifest, zoroast, realiti",0.034749034749,0.00900900900901,1.0,0.0,0.441176470588,20.0,0.588235294118,0.010296010296,0.0,0.0,0.019305019305,0.00900900900901,0.0,0.00772200772201,0.384813384813,0.721473985528,0.566947097865,Bahai04,6,4.16333333333,3,4.158186693,3
50,Rabbinic010_test,1,3.58302116394,"famin, abraham, thou, thee, abram, genesi, etc, pharaoh, thi, wilt",0.0106292517007,0.0174319727891,0.0,1.0,0.262195121951,71.0,0.432926829268,0.00382653061224,0.00297619047619,0.0178571428571,0.00892857142857,0.0255102040816,0.00850340136054,0.0174319727891,0.239795918367,0.658329157041,0.549522107166,Rabbinic010,4,4.00666666667,4,4.19902852808,4
54,Rabbinic046_test,1,5.85809397697,"shall, genesi, noah, spirit, said, flood, bless, judg, punish, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt",0.0139596720585,0.0190560602703,0.0,1.0,0.240997229917,162.0,0.448753462604,0.001329492577,0.0046532240195,0.0135165078662,0.0268114336362,0.0217150454243,0.00221582096167,0.014624418347,0.214934633282,0.713082302889,0.567686352235,Rabbinic046,4,3.64333333333,4,3.71923586247,4
58,Rabbinic011_test,1,3.65520191193,"abraham, circumcis, thee, sarah, ishmael, bless, said, genesi, shall, unto",0.0174786165861,0.013387876534,1.0,0.0,0.374301675978,98.0,0.54748603352,0.00334696913351,0.00446262551134,0.0137597619933,0.00632205280774,0.0345853477129,0.0174786165861,0.0111565637784,0.252138341391,0.642480365524,0.530877675725,Rabbinic011,4,3.89333333333,4,3.94267566297,4
67,Bahai07_test,1,1.66285896301,"babel, tower, auxiliari, baha'i, tongu, abdu'lbaha, will, solv, encourag, tribal",0.0142671854734,0.0168612191958,0.0,1.0,0.37037037037,13.0,0.481481481481,0.00259403372244,0.00129701686122,0.0,0.00389105058366,0.0,0.0,0.0103761348898,0.428015564202,0.761153255454,0.651408441775,Bahai07,5,4.23,3,3.16306707483,3
69,Bahai21_test,1,1.49637699127,"perfect, weak, conting, creator, proof, imperfect, ignor, argument, necessarili, pictur",0.020202020202,0.030303030303,0.0,1.0,0.464285714286,16.0,0.571428571429,0.0,0.003367003367,0.0,0.0,0.0218855218855,0.0,0.0218855218855,0.326599326599,0.716115226761,0.625388317604,Bahai21,4,4.50333333333,6,3.75834901202,6
73,Rabbinic017_test,1,4.87953710556,"heaven, sabbath, genesi, finish, snake, bless, said, https, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, rabba",0.0237175951462,0.0159955874242,1.0,0.0,0.187739463602,124.0,0.475095785441,0.000551571980143,0.00330943188086,0.00468836183122,0.0107556536128,0.0408163265306,0.0,0.0217870932157,0.238279095422,0.676336687738,0.580441352967,Rabbinic017,4,3.99,4,4.19717621616,4
77,Rabbinic026_test,1,5.90919613838,"noah, thou, merci, genesi, rememb, righteous, ark, rabba, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, https",0.0266956693692,0.0150286731264,1.0,0.0,0.128686327078,174.0,0.466487935657,0.00217520268934,0.00672335376706,0.00850306505833,0.0106782677477,0.0340122602333,0.00435040537868,0.0156219102235,0.203875815701,0.724593547959,0.662339049302,Rabbinic026,4,4.19,4,4.01429844183,4
80,Rabbinic040_test,1,1.84908795357,"grace, noah, bless, favour, sake, simon, xxix, said, genesi, attach",0.0473506200676,0.00450958286359,1.0,0.0,0.266666666667,34.0,0.453333333333,0.00338218714769,0.0,0.0101465614431,0.00563697857948,0.0462232243517,0.00338218714769,0.0146561443067,0.349492671928,0.666863367812,0.528199269674,Rabbinic040,4,4.27333333333,4,4.25143214414,4
82,Bahai27_test,1,0.743367195129,"tree, baha'u'llah, recipi, mankind, fruit, bounti, submerg, creatur, infidel, address",0.0215517241379,0.0258620689655,0.0,1.0,0.4,7.0,0.7,0.0,0.0,0.0,0.0172413793103,0.0129310344828,0.0,0.00431034482759,0.426724137931,-0.0805813469673,0.66000078398,Bahai27,4,1.93333333333,1,3.26410759913,3
85,MalcolmX004_test,1,8.42100811005,"get, congo, malcolm, let, dick, talk, mercenari, know, look, say",0.0200935865676,0.0228461326727,0.0,1.0,0.32,306.0,0.765,0.0177539223782,0.027250206441,0.0199559592623,0.0202312138728,0.0196807046518,0.00110101844206,0.01334984861,0.167492430498,0.635792091317,0.600845079001,MalcolmX004,2,1.67333333333,2,1.48605888244,2
86,DorothyDay189_test,1,2.57107901573,"get, worker, strike, bridg, dinner, sock, christma, thing, meet, paper",0.0231809401159,0.0218931101095,1.0,0.0,0.540540540541,66.0,0.891891891892,0.0302640051513,0.0186735350934,0.00965872504829,0.0148100450741,0.0212491951062,0.00193174500966,0.00579523502898,0.349645846748,0.777686420012,0.504995744916,DorothyDay189,3,3.23666666667,3,3.75584515731,5
90,Rabbinic002_test,1,5.54829287529,"mose, rabbi, heaven, prayer, righteous, torah, deuteronomi, rabba, god, midrash",0.0316884373488,0.0249153362361,1.0,0.0,0.263888888889,117.0,0.541666666667,0.00604741170779,0.00895016932753,0.0041122399613,0.0137880986938,0.0350749879052,0.00362844702467,0.00967585873246,0.258829221093,0.809409846926,0.585205966903,Rabbinic002,4,3.26,4,3.9764987782,4
94,Rabbinic003_test,1,3.9243710041,"thou, tree, genesi, euphrat, allud, rabba, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, perath, https, garden",0.0217682518419,0.00937709310114,1.0,0.0,0.127049180328,92.0,0.377049180328,0.00234427327528,0.0060281312793,0.00636302746149,0.00669792364367,0.0224380442063,0.000334896182184,0.0247823174816,0.263563295378,0.822096186266,0.644228220552,Rabbinic003,4,4.29666666667,4,4.01962234304,4
100,SeaShepherds399_test,1,2.51226592064,"shepherd, net, illeg, whale, crew, gill, cut, happi, anyth, worri",0.0396119644301,0.018593371059,1.0,0.0,0.433333333333,53.0,0.883333333333,0.00970088924818,0.00323362974939,0.0299110751819,0.0210185933711,0.0,0.0,0.0121261115602,0.396928051738,0.710862615186,0.664894099941,SeaShepherds399,3,4.37333333333,3,4.38444153369,5
101,JohnPiper008_test,1,4.05371880531,"abort, babi, whi, excel, dark, deed, vers, let, christ, god",0.0317959468903,0.0359888190077,0.0,1.0,0.375722543353,108.0,0.624277456647,0.0317959468903,0.0132774283718,0.00559049615653,0.00698812019567,0.00873515024458,0.0,0.0083857442348,0.259958071279,0.676789070957,0.449454604013,JohnPiper008,5,3.58333333333,1,3.19304275536,2
109,Rabbinic035_test,1,2.42593216896,"let, creatur, said, genesi, swarm, lakish, sabbath, fowl, vii, scriptur",0.0111028867506,0.0133234641007,0.0,1.0,0.2,54.0,0.432,0.00296076980015,0.00740192450037,0.00962250185048,0.0214655810511,0.0347890451517,0.0,0.0170244263509,0.310880829016,0.688937374896,0.700648909397,Rabbinic035,4,3.88666666667,4,4.29377018496,4
113,DorothyDay383_test,1,1.86711883545,"love, prayer, reader, happi, worker, keep, think, appeal, confid, grace",0.0506155950752,0.0123119015048,1.0,0.0,0.477272727273,33.0,0.75,0.0424076607387,0.0232558139535,0.0246238030096,0.0123119015048,0.00683994528044,0.00136798905609,0.0123119015048,0.415868673051,0.734887480798,0.593020139762,DorothyDay383,5,4.59333333333,5,5.60708491776,8
127,YV25_test,1,1.16747689247,"guru, everybodi, discipl, robe, easili, abl, spiritu, will, bodi, wear",0.0201005025126,0.00502512562814,1.0,0.0,0.529411764706,9.0,0.529411764706,0.0,0.0301507537688,0.035175879397,0.0251256281407,0.0,0.0,0.0150753768844,0.502512562814,0.588297138565,0.679157359426,YV25,3,4.75333333333,6,5.40588837529,6
129,JohnPiper572_test,1,3.14413189888,"condemn, christ, sinner, guilti, righteous, jesus, answer, god, judg, vers",0.0368709516692,0.0333831589437,1.0,0.0,0.402777777778,83.0,0.576388888889,0.0264075734928,0.0114598903837,0.0224215246637,0.000996512207275,0.02192326856,0.0,0.0119581464873,0.301943198804,0.609036925404,0.528360248967,JohnPiper572,3,3.89333333333,3,3.10532967875,3
138,SeaShepherds396_test,1,1.5872900486,"vaquita, shepherd, gift, illeg, marin, save, porpois, whale, countless, gill",0.020325203252,0.0182926829268,1.0,0.0,0.35,13.0,0.65,0.020325203252,0.0121951219512,0.0020325203252,0.0,0.0,0.0,0.0020325203252,0.359756097561,0.741342952683,0.588484581691,SeaShepherds396,1,4.04333333333,4,2.18956203382,3
141,PastorAnderson160_test,1,12.2541320324,"bibl, vers, thi, get, say, know, talk, unto, thing, god",0.0336006109202,0.0148911798396,1.0,0.0,0.428571428571,656.0,0.794188861985,0.0136502481863,0.0318823978618,0.0314051164567,0.012313860252,0.0126002290951,9.54562810233e-05,0.0282550591829,0.105192821688,0.65875642515,0.608845613769,PastorAnderson160,1,2.46333333333,1,1.76407294746,1
142,Rabbinic052_test,1,8.57868909836,"thee, abraham, said, thi, thou, genesi, shall, fear, abram, bless",0.0216726868575,0.0188941372604,1.0,0.0,0.26873857404,234.0,0.427787934186,0.00152820227841,0.00236176715754,0.0175048624618,0.011530980828,0.0297304806891,0.000138927479856,0.0120866907474,0.176298971937,0.658376094033,0.563041125999,Rabbinic052,4,3.72333333333,4,3.90092011649,4
146,Bahai10_test,1,1.78349614143,"baha'i, craft, worship, nobil, baha'u'llah, everyon, abdu'lbaha, exalt, conscienti, tablet",0.0541611624835,0.0105680317041,1.0,0.0,0.4,22.0,0.55,0.00264200792602,0.00792602377807,0.0,0.00528401585205,0.0158520475561,0.00132100396301,0.0105680317041,0.394980184941,0.724589208021,0.594968910171,Bahai10,6,4.77333333333,4,5.51495055833,6
147,AEU012_test,1,1.75097584724,"treat, ethic, nonverb, communic, emphas, compass, skill, workshop, relationship, love",0.0526315789474,0.0144736842105,1.0,0.0,0.486486486486,22.0,0.594594594595,0.0381578947368,0.00657894736842,0.0,0.00131578947368,0.0,0.0,0.00394736842105,0.406578947368,0.638324277008,0.58682993965,AEU012,8,4.02,3,3.72304913326,3
148,PastorAnderson227_test,1,11.5676980019,"babylon, say, whore, bibl, talk, woman, swear, unto, let, shall",0.02110514198,0.0199539524175,1.0,0.0,0.247644683715,511.0,0.687752355316,0.0145817344589,0.014773599386,0.0124712202609,0.0139102072141,0.00959324635457,0.00297390636992,0.0259017651573,0.11281657713,0.734336419538,0.704500331057,PastorAnderson227,1,2.05333333333,2,1.61136488453,1
157,LiberalJudaism072_test,1,3.18321299553,"cave, bar, yochai, plato, everyday, mystic, allegori, rabbi, journey, talmud",0.0210166177908,0.0298142717498,0.0,1.0,0.4875,61.0,0.7625,0.0171065493646,0.00244379276637,0.00342130987292,0.00782013685239,0.0239491691105,0.0,0.00782013685239,0.307917888563,0.714760432862,0.674249686191,LiberalJudaism072,1,3.40333333333,3,1.68261816355,1
161,Rabbinic018_test,1,3.59427905083,"genesi, shem, xxxvii, jast, japheth, https, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, rabba, said, begot",0.0129919755445,0.0118456247612,1.0,0.0,0.0987654320988,78.0,0.320987654321,0.00534963698892,0.00305693542224,0.0019105846389,0.0126098586167,0.0198700802446,0.0,0.0110813909056,0.300726022163,0.747026675558,0.628317544606,Rabbinic018,4,4.04,4,3.77751515058,4
162,Bahai23_test,1,1.45424699783,"spirit, lamp, mind, ration, heaven, acquaint, veget, ray, realiti, soul",0.0272727272727,0.00909090909091,1.0,0.0,0.4,7.0,0.466666666667,0.0,0.0030303030303,0.0,0.0030303030303,0.0,0.0,0.0242424242424,0.415151515152,0.856368697417,0.719353848247,Bahai23,6,5.41666666667,6,6.43232857588,6
163,JohnPiper415_test,1,3.39079809189,"bless, vers, evil, insult, inherit, feel, say, grace, hope, futur",0.0522388059701,0.0171202809482,1.0,0.0,0.469565217391,87.0,0.75652173913,0.0377524143986,0.031167690957,0.00438981562774,0.00438981562774,0.0118525021949,0.0,0.00965759438104,0.208516242318,0.69051423916,0.607689427771,JohnPiper415,2,3.79,1,3.80622946907,4
164,MehrBaba231_test,1,1.87759685516,"thiev, night, thief, palac, sultan, dog, repli, gallow, hang, dare",0.0126582278481,0.0215189873418,0.0,1.0,0.636363636364,26.0,0.787878787879,0.0126582278481,0.00632911392405,0.0139240506329,0.0227848101266,0.020253164557,0.0,0.00759493670886,0.39746835443,0.776029274501,0.844370709784,MehrBaba231,3,2.36,2,1.80926424452,2
165,Rabbinic049_test,1,5.16900610924,"shall, thou, said, abram, unto, hagar, thi, genesi, sarai, angel",0.0163636363636,0.0231168831169,0.0,1.0,0.328719723183,150.0,0.519031141869,0.00311688311688,0.00571428571429,0.0187012987013,0.00831168831169,0.0262337662338,0.0335064935065,0.00935064935065,0.219480519481,0.607208330035,0.653584420512,Rabbinic049,4,3.3,4,3.77615196406,4
170,YV59_test,1,1.69967293739,"devot, god, let, infinit, attach, belov, faith, love, someth, care",0.0349206349206,0.0174603174603,1.0,0.0,0.538461538462,42.0,0.807692307692,0.0746031746032,0.00793650793651,0.00952380952381,0.0015873015873,0.0,0.00634920634921,0.0301587301587,0.4,0.708835890721,0.640522076448,YV59,5,4.66666666667,3,4.42416182717,5
180,WBC418_test,1,5.73664498329,"revel, candlestick, shall, elder, unto, christ, throne, garden, vision, heaven",0.0347616965457,0.0122431132488,1.0,0.0,0.448051948052,106.0,0.688311688312,0.0120244862265,0.002186270223,0.0100568430258,0.008745080892,0.008745080892,0.0015303891561,0.0080891998251,0.209444687363,0.695175378453,0.647542190477,WBC418,1,4.38,3,3.31464342415,4
182,Bahai03_test,1,1.74721097946,"baha'i, matur, baha'u'llah, must, nay, mankind, uniti, heal, sick, abdu'lbaha",0.0208877284595,0.0130548302872,1.0,0.0,0.409090909091,24.0,0.545454545455,0.0221932114883,0.00391644908616,0.0,0.00783289817232,0.0117493472585,0.0,0.0104438642298,0.39817232376,0.766805986017,0.641916478328,Bahai03,5,4.18333333333,3,3.47762431323,3
185,JohnPiper256_test,1,3.19855618477,"jesus, woman, sabbath, abraham, women, synagogu, want, say, husband, look",0.0288544358312,0.0159345391904,1.0,0.0,0.417218543046,106.0,0.701986754967,0.0142118863049,0.0193798449612,0.0021533161068,0.010766580534,0.0292850990525,0.0111972437554,0.0116279069767,0.226528854436,0.67838923877,0.566452437182,JohnPiper256,3,4.11333333333,1,3.75143339987,4
191,DorothyDay056_test,1,0.815966129303,"convers, address, noth, communist, talk, strang, sure, profess, opium, whi",0.0181818181818,0.0181818181818,0.0,1.0,0.478260869565,18.0,0.782608695652,0.0025974025974,0.0103896103896,0.0,0.0025974025974,0.0,0.0467532467532,0.0285714285714,0.477922077922,-0.28962319494,0.598822570499,DorothyDay056,3,4.28,3,3.80420544989,3
196,Rabbinic019_test,1,4.0122718811,"sabbath, bless, whi, genesi, said, adam, rabba, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, https, night",0.0234113712375,0.0153846153846,1.0,0.0,0.326180257511,123.0,0.527896995708,0.00401337792642,0.0110367892977,0.0107023411371,0.00602006688963,0.0418060200669,0.0,0.0247491638796,0.242140468227,0.757552932648,0.754961672718,Rabbinic019,4,4.27333333333,4,4.04739165056,4
197,YV09_test,1,3.00801610947,"gurudev, sri, yoga, peac, negat, woodstock, want, path, swami, messag",0.0358767054068,0.0101061141991,1.0,0.0,0.277777777778,74.0,0.685185185185,0.00859019706923,0.0101061141991,0.00656897422941,0.00960080848914,0.0267812026276,0.00202122283982,0.00909550277918,0.309752400202,0.711595837299,0.634385752343,YV09,7,4.50333333333,5,4.65006192095,5
199,Rabbinic020_test,1,4.85164093971,"noah, ham, said, genesi, shem, japheth, https, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, wine, rabba",0.0123820754717,0.0147405660377,0.0,1.0,0.190839694656,133.0,0.507633587786,0.000884433962264,0.00530660377358,0.0106132075472,0.0185731132075,0.0397995283019,0.00176886792453,0.0150353773585,0.244398584906,0.702247071409,0.603653559906,Rabbinic020,4,3.86333333333,4,4.27409945557,4
202,YV07_test,1,2.27254295349,"heaven, let, everybodi, yogavill, yoga, happi, better, everyth, hurt, feel",0.0457746478873,0.0105633802817,1.0,0.0,0.381818181818,75.0,0.681818181818,0.0448943661972,0.0281690140845,0.00352112676056,0.00704225352113,0.00176056338028,0.000880281690141,0.0140845070423,0.279049295775,0.67773329127,0.542770124457,YV07,7,4.67333333333,5,4.2970156356,4
203,MalcolmX006_test,1,7.08117508888,"malcolm, bernard, hall, alcolm, let, negro, think, say, get, expert",0.0184566707681,0.0123044471788,1.0,0.0,0.495356037152,258.0,0.798761609907,0.00457022323783,0.0355071190016,0.0344524521005,0.0105466690104,0.00931622429249,0.00123044471788,0.013183336263,0.175953594656,0.627905423936,0.656116850638,MalcolmX006,2,3.52,1,2.87980455964,5
205,Bahai06_test,1,1.68134498596,"baha'i, truth, faith, contrari, ignor, abdu'lbaha, ration, superstit, realiti, reason",0.0404191616766,0.00748502994012,1.0,0.0,0.324324324324,17.0,0.459459459459,0.00898203592814,0.0,0.0,0.0134730538922,0.00149700598802,0.0,0.0059880239521,0.425149700599,0.712015156447,0.602026720681,Bahai06,5,4.55333333333,6,4.8249675623,6
206,DorothyDay142_test,1,1.96942305565,"smell, relief, walk, swim, hang, babi, stanley, garden, harlem, hot",0.0307062436029,0.028659160696,1.0,0.0,0.325581395349,29.0,0.674418604651,0.0112589559877,0.00204708290686,0.00614124872057,0.014329580348,0.00409416581372,0.0102354145343,0.00921187308086,0.430910951894,0.794591819,0.710015848458,DorothyDay142,4,3.05,2,4.06463121625,7
207,SeaShepherds408_test,1,2.86282014847,"whale, seal, “human, “sustain, harvest, slaughter, club, eat, “conserv, fish",0.0180754917597,0.0425305688464,0.0,1.0,0.311926605505,65.0,0.596330275229,0.0154173312068,0.00478468899522,0.00744284954811,0.0127591706539,0.000531632110579,0.000531632110579,0.016480595428,0.325358851675,0.689493982173,0.507854515709,SeaShepherds408,1,3.66666666667,1,2.93040133291,2
218,JohnPiper018_test,1,3.33022403717,"timothi, scriptur, vers, exult, sacr, bibl, christ, persecut, say, stay",0.0343158820941,0.0118785745711,1.0,0.0,0.341463414634,92.0,0.560975609756,0.0189177298724,0.0250769907611,0.0101187857457,0.00923889133304,0.0118785745711,0.0,0.010558732952,0.199736031676,0.64072076077,0.70970737575,JohnPiper018,4,3.85,1,3.31886646435,4
219,WBC324_test,1,3.40256094933,"inherit, unto, shall, thee, thi, lot, canaan, bless, abram, lord",0.0211688909342,0.00460193281178,1.0,0.0,0.520547945205,56.0,0.767123287671,0.0110446387483,0.00276115968707,0.0041417395306,0.0188679245283,0.0404970087437,0.000460193281178,0.0115048320295,0.2420616659,0.780635660543,0.46298702673,WBC324,1,3.57,4,3.99879508586,5
221,Rabbinic056_test,1,5.24055719376,"lot, sodom, xix, angel, genesi, said, abraham, unto, levi, https",0.0226434965771,0.0202738283307,1.0,0.0,0.244966442953,141.0,0.473154362416,0.00342285413375,0.0057925223802,0.0121116377041,0.0347551342812,0.0268562401264,0.00184307530279,0.0121116377041,0.229594523433,0.686177974186,0.63919167917,Rabbinic056,4,3.61333333333,4,3.75105593173,4
222,WBC347_test,1,5.66469693184,"unto, sodom, evil, abram, enemi, bless, thine, hate, pray, gill",0.0358102059087,0.0241718889884,1.0,0.0,0.367021276596,140.0,0.744680851064,0.0120859444942,0.0136526410027,0.00872873769024,0.0279767233662,0.0340196956132,0.000223813786929,0.00738585496867,0.213965980304,0.675816179102,0.52473394783,WBC347,2,2.99666666667,1,3.96330350029,1
223,YV20_test,1,4.25402212143,"everyth, want, better, mind, don't, clean, will, peac, should, yoga",0.0353602115003,0.0135492399207,1.0,0.0,0.402597402597,178.0,0.770562770563,0.0320555188367,0.0492399206874,0.00561797752809,0.00462656972902,0.000991407799075,0.000991407799075,0.0105750165235,0.204560475876,0.664116430979,0.764303169743,YV20,6,4.04,5,3.52635366889,4
227,PastorAnderson072_test,1,4.16530609131,"yeshua, testament, jesus, say, whi, bibl, spoke, hebrew, fraud, okay",0.0220511025551,0.0122506125306,1.0,0.0,0.490566037736,122.0,0.767295597484,0.0154007700385,0.0185509275464,0.014000700035,0.0126006300315,0.0115505775289,0.00105005250263,0.0259012950648,0.173258662933,0.711187996879,0.622488228814,PastorAnderson072,1,3.02333333333,1,3.28612051684,5
233,YV56_test,1,1.81523299217,"babi, surrend, ego, monkey, jump, kitten, let, want, happen, anyth",0.0155239327296,0.0155239327296,0.0,1.0,0.371428571429,51.0,0.728571428571,0.0,0.0620957309185,0.0297542043984,0.0025873221216,0.0012936610608,0.00646830530401,0.0297542043984,0.316946959897,0.728002203491,0.579253923145,YV56,5,4.62,5,3.57356302378,4
238,WBC156_test,1,3.73670101166,"comfort, shall, unto, christ, afflict, suffer, god, lord, righteous, wit",0.041682036149,0.0276650682405,1.0,0.0,0.516666666667,74.0,0.616666666667,0.0154924382147,0.0173367760974,0.0243452600516,0.0129103651789,0.0250829952047,0.0,0.00959055699004,0.217263002582,0.670239020309,0.707358946425,WBC156,2,2.72666666667,1,2.77753235989,4
239,YV45_test,1,1.56438612938,"job, detach, attitud, self, motiv, duti, karma, tri, fear, skill",0.0533596837945,0.0197628458498,1.0,0.0,0.270833333333,28.0,0.583333333333,0.00395256916996,0.0592885375494,0.0,0.00197628458498,0.00790513833992,0.0,0.0217391304348,0.444664031621,0.742029911602,0.544161150025,YV45,7,4.97,6,4.98658388684,5
249,LiberalJudaism129_test,1,2.41169309616,"let, yizkor, atzeret, shemini, memori, parabl, yearn, holiday, god, want",0.0195341848234,0.0112697220135,1.0,0.0,0.434782608696,56.0,0.811594202899,0.0503380916604,0.0022539444027,0.00826446280992,0.00826446280992,0.00751314800902,0.0022539444027,0.0105184072126,0.363636363636,0.689516478631,0.504628491383,LiberalJudaism129,3,3.39666666667,3,3.43380454233,3
254,AEU009_test,1,0.653470039368,"sad, let, resist, will, gun, awaken, endless, homophobia, citizenship, corros",0.0203045685279,0.0659898477157,0.0,1.0,0.833333333333,11.0,0.916666666667,0.0710659898477,0.00507614213198,0.010152284264,0.00507614213198,0.00507614213198,0.0,0.00507614213198,0.624365482234,-0.280617722535,0.674114705693,AEU009,8,4.14666666667,3,3.78562192518,3
260,Shepherd404_test,1,4.09839916229,"want, christ, don, overcom, get, pain, ill, car, said, say",0.0274071402813,0.023079697079,1.0,0.0,0.293388429752,146.0,0.603305785124,0.0274071402813,0.0180310133429,0.0223584565453,0.00576992426974,0.0144248106744,0.0079336458709,0.00901550667147,0.264334655608,0.645460525886,0.506494561511,Shepherd404,3,3.66333333333,4,3.86358736594,4
264,LiberalJudaism152_test,1,2.62707495689,"tower, mayb, genesi, tale, whi, heaven, desir, capac, wonder, mortal",0.024699599466,0.0193591455274,1.0,0.0,0.509433962264,47.0,0.88679245283,0.0300400534045,0.00133511348465,0.00667556742323,0.00801068090788,0.00200267022697,0.00133511348465,0.024699599466,0.332443257677,0.772738318896,0.720640688266,LiberalJudaism152,3,4.5,3,4.09986323086,3
273,DorothyDay412_test,1,1.71125507355,"loneli, worker, farm, quarrel, dispel, ward, appeal, erupt, prison, grace",0.0343878954608,0.0275103163686,1.0,0.0,0.333333333333,28.0,0.622222222222,0.0316368638239,0.00687757909216,0.0110041265475,0.00275103163686,0.0041265474553,0.0041265474553,0.0137551581843,0.44704264099,0.771301307515,0.469079468926,DorothyDay412,3,4.57,4,3.51492223234,3
