,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,judgementCount,judgementFrac,nous,vous,je,ils,il,elle,le,UniqueWordCount,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
124,MalcolmX008_test,1,2.60851597786,"nigeria, mecca, racism, malcolm, brotherhood, abroad, color, muslim, ghana, sincer",0.0205669816565,0.0166759310728,1.0,0.0,0.458333333333,51.0,0.708333333333,0.0105614230128,0.000555864369094,0.0322401334074,0.0111172873819,0.00667037242913,0.00111172873819,0.0100055586437,0.342968315731,0.743801634225,0.611114085611,MalcolmX008,3,3.35666666667,3,3.08815923203,3
134,PastorAnderson119_test,1,9.78314900398,"unto, jesus, revel, shall, say, vers, chapter, christ, bibl, look",0.0288653301144,0.0203631783353,1.0,0.0,0.337954939341,449.0,0.778162911612,0.0127007452503,0.0146950771492,0.0173191980686,0.0131206045975,0.0431405479164,0.0010496483678,0.0118610265561,0.111052797313,0.660933153544,0.669999098645,PastorAnderson119,1,1.93333333333,1,2.38834967567,1
135,Rabbinic023_test,1,4.84313201904,"bless, said, let, adam, genesi, ask, thou, righteous, etc, viii",0.0264088658335,0.0129686394718,1.0,0.0,0.323636363636,142.0,0.516363636364,0.00542324923367,0.00235793444942,0.00754539023815,0.0089601509078,0.0518745578873,0.000707380334827,0.0146191935864,0.18509785428,0.667852776408,0.632518246553,Rabbinic023,4,3.86666666667,4,4.09263447438,4
141,ISIS011_test,1,6.81110405922,"allah, mubāhalah, ibn, jawlānī, messeng, kufr, curs, front, prophet, creed",0.0178601803028,0.0255145432897,0.0,1.0,0.463963963964,170.0,0.765765765766,0.00323184215003,0.00731416907637,0.00357203606055,0.0221126041844,0.0335091001871,0.0,0.0105460112264,0.235414186086,0.681191178575,0.601465940419,ISIS011,1,2.30333333333,4,1.796721649,2
143,YV10_test,1,1.93711805344,"mantra, gurudeva, mind, felt, get, know, dream, lesson, stop, husband",0.0203426124197,0.0182012847966,1.0,0.0,0.35632183908,77.0,0.885057471264,0.00321199143469,0.0117773019272,0.117773019272,0.00107066381156,0.0235546038544,0.0,0.0182012847966,0.379014989293,0.727038078275,0.64483544488,YV10,8,3.99333333333,4,3.98753506809,4
148,PastorAnderson227_test,1,10.3635289669,"babylon, say, whore, bibl, talk, woman, swear, unto, let, shall",0.02110514198,0.0199539524175,1.0,0.0,0.247644683715,511.0,0.687752355316,0.0145817344589,0.014773599386,0.0124712202609,0.0139102072141,0.00959324635457,0.00297390636992,0.0259017651573,0.11281657713,0.734777560961,0.704500331057,PastorAnderson227,1,1.76666666667,1,1.66923055398,1
153,Rabbinic013_test,1,6.02353715897,"thee, bless, thi, thou, abraham, unto, genesi, said, abram, xxxix",0.024530756365,0.0143096078796,1.0,0.0,0.258241758242,184.0,0.505494505495,0.00427429845754,0.0013008734436,0.0148671250697,0.00724772347147,0.0325218360899,0.00334510314068,0.0139379297528,0.205909682215,0.655849756398,0.56581091475,Rabbinic013,4,4.20666666667,4,3.93767744366,4
157,ISIS007_test,1,1.06682801247,"sat, wait, disobey, allah, path, alayhi, ahmad, jihad, hijrah, forefath",0.00469483568075,0.0422535211268,0.0,1.0,0.636363636364,7.0,0.636363636364,0.0,0.0422535211268,0.0,0.0093896713615,0.0657276995305,0.0,0.0093896713615,0.469483568075,0.86419220031,0.619622503093,ISIS007,1,3.65333333333,5,4.10384989857,3
164,JohnPiper415_test,1,2.99899506569,"bless, vers, evil, insult, inherit, feel, say, grace, hope, futur",0.0522388059701,0.0171202809482,1.0,0.0,0.469565217391,87.0,0.75652173913,0.0377524143986,0.031167690957,0.00438981562774,0.00438981562774,0.0118525021949,0.0,0.00965759438104,0.208516242318,0.694235058626,0.607689427771,JohnPiper415,2,4.83666666667,4,6.09304769349,6
166,MehrBaba231_test,1,1.69108605385,"thiev, night, thief, palac, sultan, dog, repli, gallow, hang, dare",0.0126582278481,0.0215189873418,0.0,1.0,0.636363636364,26.0,0.787878787879,0.0126582278481,0.00632911392405,0.0139240506329,0.0227848101266,0.020253164557,0.0,0.00759493670886,0.39746835443,0.777155518916,0.844370709784,MehrBaba231,3,2.25,1,1.75130038966,2
171,MalcolmX011_test,1,9.88589501381,"get, let, negro, bullet, got, ballot, segreg, malcolm, whi, civilright",0.0184800664452,0.0144310631229,1.0,0.0,0.265342960289,435.0,0.785198555957,0.0192068106312,0.03176910299,0.0129775747508,0.0140157807309,0.015988372093,0.00103820598007,0.0179609634551,0.147113787375,0.693217182723,0.681160395609,MalcolmX011,2,1.67,1,2.17206066099,1
172,Rabbinic053_test,1,3.61886000633,"lot, genesi, moab, rain, said, brimston, rabba, https, unto, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt",0.0115232265034,0.0162045372704,0.0,1.0,0.203619909502,106.0,0.47963800905,0.00648181490817,0.00216060496939,0.00756211739287,0.0118833273317,0.0280878646021,0.00936262153403,0.0194454447245,0.261793302125,0.740669432193,0.575038500151,Rabbinic053,4,4.04666666667,4,4.0690055335,4
175,Rabbinic009_test,1,3.93634104729,"breath, neshamah, thou, genesi, nefesh, ruah, soul, xiv, vessel, man",0.0164174728819,0.0178833186749,0.0,1.0,0.207547169811,111.0,0.418867924528,0.00117267663442,0.00410436822046,0.0114335971856,0.00439753737907,0.040750513046,0.000879507475814,0.0158311345646,0.211668132512,0.696027226214,0.674003252466,Rabbinic009,4,4.05666666667,4,4.07834548812,4
180,WBC201_test,1,3.68076992035,"paul, unto, jerusalem, shall, thou, thee, felix, festus, thing, agrippa",0.0192632646164,0.0192632646164,0.0,1.0,0.467741935484,87.0,0.701612903226,0.00777289624873,0.0070969922271,0.0307536329841,0.0104765123352,0.0287259209192,0.000337952010814,0.00371747211896,0.250422440014,0.667914849434,0.681644820493,WBC201,1,2.91666666667,4,2.09118654586,1
183,YV06_test,1,2.53339195251,"sri, gurudev, swami, satchidananda, spirit, spiritu, messag, uniti, sadhu, doesn't",0.027289266222,0.00727713765919,1.0,0.0,0.352941176471,78.0,0.764705882353,0.0109157064888,0.0133414190418,0.0,0.00667070952092,0.0333535476046,0.00485142510612,0.0127349909036,0.347483323226,0.664875733838,0.689833712226,YV06,5,4.66,4,4.87519488198,4
184,DorothyDay081_test,1,3.73521590233,"worker, fergi, get, feast, too, kichi, soul, priest, kitchen, prayer",0.0224835696991,0.0300933932895,0.0,1.0,0.490909090909,99.0,0.9,0.020062262193,0.00345901072293,0.00968523002421,0.00657212037357,0.0276720857835,0.0231753718437,0.00657212037357,0.28502248357,0.69428955269,0.700691663263,DorothyDay081,3,2.98,3,2.79160340154,2
185,AEU005_test,1,1.30890703201,"pay, tri, violenc, stand, heard, demagogueri, hate, dreamer, outrag, you'r",0.0338983050847,0.0282485875706,1.0,0.0,0.625,13.0,0.8125,0.0423728813559,0.00847457627119,0.0282485875706,0.00282485875706,0.00282485875706,0.0,0.00282485875706,0.525423728814,0.767474481624,0.451907440824,AEU005,8,3.16,3,2.41000863033,3
189,YV14_test,1,1.27972817421,"mind, breath, toxin, yoga, pranayama, eas, cubic, oxygen, clean, lung",0.0413436692506,0.0232558139535,1.0,0.0,0.3125,20.0,0.625,0.0335917312661,0.0180878552972,0.00258397932817,0.0,0.0,0.0,0.015503875969,0.50645994832,0.776733689555,0.590747004671,YV14,4,5.49666666667,8,5.27575173375,8
194,DorothyDay056_test,1,0.780385971069,"convers, address, noth, communist, talk, strang, sure, profess, opium, whi",0.0181818181818,0.0181818181818,0.0,1.0,0.478260869565,18.0,0.782608695652,0.0025974025974,0.0103896103896,0.0,0.0025974025974,0.0,0.0467532467532,0.0285714285714,0.477922077922,-0.29106752865,0.598822570499,DorothyDay056,3,5.07666666667,5,3.88166375838,4
199,Rabbinic058_test,1,3.91856980324,"righteous, noah, etc, genesi, ark, thou, said, vii, unto, rabba",0.0208868894602,0.0154241645244,1.0,0.0,0.202846975089,102.0,0.362989323843,0.00417737789203,0.00289203084833,0.0102827763496,0.0154241645244,0.030205655527,0.000321336760925,0.0144601542416,0.234254498715,0.679608646176,0.762120303448,Rabbinic058,4,3.98,4,3.96768861452,4
206,Rabbinic038_test,1,6.04731202126,"abraham, isaac, thou, thi, genesi, thee, said, worship, vers, shall",0.0195103289977,0.0195103289977,0.0,1.0,0.290909090909,200.0,0.519480519481,0.00573833205815,0.0013389441469,0.0151109410865,0.0118592195868,0.0355776587605,0.00363427697016,0.0153022188217,0.201606732976,0.679004266857,0.591038861609,Rabbinic038,4,3.94,4,3.83426861107,4
213,DorothyDay142_test,1,1.82135510445,"smell, relief, walk, swim, hang, babi, stanley, garden, harlem, hot",0.0307062436029,0.028659160696,1.0,0.0,0.325581395349,29.0,0.674418604651,0.0112589559877,0.00204708290686,0.00614124872057,0.014329580348,0.00409416581372,0.0102354145343,0.00921187308086,0.430910951894,0.79226309134,0.710015848458,DorothyDay142,4,3.46,2,3.98372040386,7
217,Rabbinic026_test,1,5.57375001907,"noah, thou, merci, genesi, rememb, righteous, ark, rabba, archiveorgstreamrabbagenesismidrashrabbahgennummbpdjvutxt, https",0.0266956693692,0.0150286731264,1.0,0.0,0.128686327078,174.0,0.466487935657,0.00217520268934,0.00672335376706,0.00850306505833,0.0106782677477,0.0340122602333,0.00435040537868,0.0156219102235,0.203875815701,0.727477420223,0.662339049302,Rabbinic026,4,3.99333333333,4,3.99261484312,4
222,LiberalJudaism135_test,1,2.66415405273,"rabbi, know, goldstein, want, remind, should, tell, don't, gap, night",0.0184891706286,0.00686740623349,1.0,0.0,0.511627906977,72.0,0.837209302326,0.0227152667723,0.0353935552034,0.0327522451136,0.00475435816165,0.013734812467,0.0,0.013206550449,0.278394083465,0.651615113332,0.443592722241,LiberalJudaism135,4,3.82,3,3.58495727256,1
223,Bahai08_test,1,1.47402000427,"baha'i, prophet, abdu'lbaha, baha'u'llah, educ, baha'iinspir, perfect, address, everyon, wellb",0.024531024531,0.012987012987,1.0,0.0,0.392857142857,12.0,0.428571428571,0.00577200577201,0.001443001443,0.0,0.010101010101,0.001443001443,0.0,0.00577200577201,0.430014430014,0.84376670882,0.811985400377,Bahai08,6,4.29333333333,6,4.59740152504,6
224,MehrBaba228_test,1,2.58421301842,"shri, baba, love, perfect, meher, divin, worri, say, master, want",0.0495594713656,0.0165198237885,1.0,0.0,0.364705882353,49.0,0.576470588235,0.00605726872247,0.00991189427313,0.00825991189427,0.00715859030837,0.0214757709251,0.00165198237885,0.0104625550661,0.327643171806,0.626042318446,0.589994850904,MehrBaba228,4,4.95,3,4.91819007653,4
228,Rabbinic025_test,1,4.1609442234,"heaven, shall, thou, genesi, night, said, moon, joshua, thee, https",0.0171615363661,0.00871697085263,1.0,0.0,0.221402214022,116.0,0.428044280443,0.00653772813947,0.00408608008717,0.00844456551348,0.00789975483519,0.0204304004358,0.00108962135658,0.0204304004358,0.214655407246,0.736186478104,0.571455025451,Rabbinic025,4,4.09333333333,4,3.75375702769,4
229,PastorAnderson089_test,1,10.2177259922,"say, get, circumcis, vers, save, chapter, whi, gentil, christ, thing",0.0211086999408,0.0189386466759,1.0,0.0,0.450094161959,436.0,0.821092278719,0.0165713158414,0.0151903728546,0.0199250345236,0.0208127835865,0.0222923653581,0.0,0.0151903728546,0.097849674492,0.676994350868,0.716142640471,PastorAnderson089,1,1.64333333333,1,1.79329738352,1
230,LiberalJudaism117_test,1,2.08996987343,"know, basebal, adam, ourselv, cub, pick, sukkot, marlin, greenberg, goe",0.0271604938272,0.0205761316872,1.0,0.0,0.396551724138,49.0,0.844827586207,0.0337448559671,0.0238683127572,0.0263374485597,0.00164609053498,0.00987654320988,0.0,0.0197530864198,0.374485596708,0.69410859305,0.629901370921,LiberalJudaism117,4,4.16,3,4.56296325458,5
233,JohnPiper503_test,1,2.91359686852,"coven, shepherd, god, vers, etern, grace, christ, pleas, want, glori",0.0310734463277,0.0193032015066,1.0,0.0,0.406504065041,81.0,0.658536585366,0.0235404896422,0.0287193973635,0.0112994350282,0.00141242937853,0.0338983050847,0.0,0.00706214689266,0.265536723164,0.634929593371,0.623267788082,JohnPiper503,3,3.84,4,3.69672584582,4
234,AEU014_test,1,1.29087305069,"polic, too, ferguson, danger, suspicion, uneven, enforc, incid, safeti, better",0.0223123732252,0.0344827586207,0.0,1.0,0.411764705882,10.0,0.588235294118,0.0385395537525,0.0,0.0,0.00405679513185,0.0,0.0,0.00202839756592,0.48275862069,0.814685968888,0.672188407279,AEU014,7,3.25,1,2.35627661513,2
236,Bahai45_test,1,1.81657004356,"hath, thing, grasp, thi, baha'u'llah, convey, testimoni, glori, heaven, capac",0.0182002022245,0.00303336703741,1.0,0.0,0.365384615385,34.0,0.653846153846,0.00404448938322,0.00606673407482,0.0323559150657,0.0262891809909,0.0111223458038,0.0,0.00606673407482,0.382204246714,0.752227277159,0.565258701914,Bahai45,5,3.54333333333,5,4.67479241051,3
237,ISIS003_test,1,1.71198892593,"allah, camp, amirulmu'minin, muslim, everywher, ummah, khilafah, whoever, muhammad, abu",0.0363636363636,0.025,1.0,0.0,0.279069767442,21.0,0.488372093023,0.00227272727273,0.00681818181818,0.0,0.0227272727273,0.0113636363636,0.0,0.00795454545455,0.409090909091,0.784287032619,0.728928800845,ISIS003,1,4.13,6,4.72178805723,6
