,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
105,DorothyDay_test14,10,17.8637781143,"worker, labor, love, priest, get, factori, talk, am, room, cathol, pray, say, tri, joy, too, ask, ourselv, sobel, go, farm, sanctifi, christ, bed, prayer, will, told, read, machin, tell, summari",0.0297670320541,0.020208193408,1.0,0.0,0.709123886793,0.753502932609,0.611927774687,DorothyDay,4,5.7,4.93289942263
106,DorothyDay_test4,10,21.3605289459,"worker, too, get, love, retreat, am, hutterit, go, i, christ, labor, know, say, ask, priest, cathol, strike, god, ourselv, job, will, said, poverti, visit, tell, fr, think, morn, thing, farm",0.0250853423837,0.0204731540225,0.5,0.5,0.695964391488,0.772503396984,0.685398787613,DorothyDay,4,3.74615384615,3.51843584181
116,DorothyDay_test12,10,13.4133350849,"worker, love, prison, talk, too, summari, get, farm, transcend, hope, go, tri, camp, fr, god, cathol, ask, labor, happi, say, christ, am, done, merci, ddlw, belloc, ade, fear, heaven, bread",0.0312250717196,0.0244268029431,0.7,0.3,0.669675545028,0.766155561673,0.707055032935,DorothyDay,4,3.3,3.20033583155
117,DorothyDay_test2,10,17.6623859406,"worker, love, get, too, pilgrimag, christ, go, labor, tri, am, ask, poverti, bomb, i, picket, put, night, talk, pray, morn, shrine, arrest, room, hear, god, fr, sacrific, negro, noth, look",0.0244733049854,0.0258251459893,0.5,0.5,0.702160611203,0.755141154517,0.707207044591,DorothyDay,4,3.40909090909,2.95925377374
125,DorothyDay_test9,10,13.2541410923,"worker, fr, priest, labor, strike, get, too, christ, talk, night, thing, communion, cathol, ddlw, summari, want, go, i, love, parish, polic, gift, listen, joy, girl, tell, rememb, know, dont, stloui",0.0281037094352,0.0253728855185,0.6,0.4,0.637414566404,0.746393304063,0.653538901522,DorothyDay,4,3.8,3.08021707046
127,DorothyDay_test10,10,15.496917963,"get, worker, want, room, ask, farm, love, too, told, hospit, know, tri, say, go, novena, merci, maurin, peter, reader, pray, tell, tax, poor, dollar, talk, retreat, month, bread, job, noth",0.0276306329244,0.0198002897068,0.9,0.1,0.712926058903,0.643256220546,0.590274599607,DorothyDay,4,5.43883415435,4.43289800451
128,DorothyDay_test0,10,17.5144240856,"get, too, worker, hope, room, am, prayer, morn, pray, go, hospit, christma, i, want, farm, hour, know, maurin, talk, job, look, love, say, got, tivoli, happi, street, let, tri, door",0.0267209793054,0.0219165409224,0.5,0.5,0.753565917136,0.742445430812,0.736813259543,DorothyDay,4,3.40909090909,4.33944789654
131,DorothyDay_test22,10,19.9410288334,"max, tri, room, get, worker, too, ruth, i, go, prison, am, love, girl, jail, kept, feel, polic, want, told, bread, arrest, street, hospit, stay, say, felt, bed, farm, kind, talk",0.0243048855328,0.0228438607627,0.4,0.6,0.718457593095,0.71838216276,0.689405118727,DorothyDay,4,4.0981018981,4.19604565767
132,DorothyDay_test17,10,25.6229701042,"negro, room, worker, talk, too, get, go, i, tri, street, cooper, prison, pay, will, hear, labor, smell, tenement, walk, fr, know, visit, tell, farm, door, thing, padr, priest, night, cotton",0.0209948900773,0.0224376159004,0.5,0.5,0.692524027852,0.738725123861,0.780104777418,DorothyDay,4,3.60909090909,3.41678141848
133,DorothyDay_test7,10,13.6048448086,"talk, worker, get, parish, farm, maurin, room, christ, strike, labor, night, visit, too, hospit, cathol, prayer, stloui, sunday, pray, ddlw, summari, littl, let, morn, unemploy, fr, joy, commune, sit, peter",0.0253903699993,0.0246168569283,0.6,0.4,0.664089788461,0.741894508213,0.662895485168,DorothyDay,4,4.13766233766,3.32568242579
136,DorothyDay_test19,10,22.9963040352,"worker, get, too, room, go, i, farm, factori, want, street, love, wage, talk, hour, away, job, tax, tree, destitut, money, labor, tri, girl, felt, night, buy, noth, let, pay, fr",0.0248083096543,0.0185804689073,0.8,0.2,0.730788859081,0.770463295458,0.693765108437,DorothyDay,4,3.4,4.10381347927
142,DorothyDay_test20,10,19.1478340626,"worker, prayer, farm, too, pray, am, say, jim, talk, julia, get, pilgrim, hospit, cathol, peter, maurin, tri, fr, hear, i, night, go, street, know, told, priest, christ, seem, pilgrimag, ask",0.0224419624522,0.0162353449946,0.8,0.2,0.724393253096,0.754668451238,0.705677693801,DorothyDay,4,4.95333333333,4.13135735703
143,DorothyDay_test15,10,16.1488718987,"room, get, too, am, go, worker, farm, maurin, poverti, labor, cent, want, street, money, night, conscript, tri, garden, i, say, whi, done, tivoli, job, caesar, mail, look, will, love, peter",0.0262937777554,0.0154120953374,0.9,0.1,0.692106173922,0.746379166422,0.666170884775,DorothyDay,4,5.00952380952,3.90781208702
144,DorothyDay_test5,10,24.6229770184,"worker, get, hour, told, too, priest, strike, danvill, love, farm, go, talk, know, fr, labor, picket, tri, pay, stjoseph, reader, i, put, grape, tax, bread, morn, grower, room, ask, polic",0.0255070181794,0.0163057924315,0.8,0.2,0.685430480767,0.778145539289,0.735552716194,DorothyDay,4,4.6,3.34472668892
152,Unitarian_test6,10,32.1497850418,"feel, am, love, say, i, nt, let, get, know, s, thing, talk, too, dont, ask, realli, grief, think, congreg, want, parent, tell, yes, silenc, happen, e, tree, heard, morn, sermon",0.0250931442506,0.0270648475591,0.6,0.4,0.667062108126,0.694840759209,0.646013675449,Unitarian,7,4.07333333333,4.48382728669
155,Unitarian_test3,10,37.9806039333,"know, say, congreg, get, ask, nt, silenc, feel, let, s, luck, i, too, love, am, welcom, rememb, listen, dont, want, realli, think, merci, gift, someon, look, whi, wonder, go, someth",0.0282289261388,0.017981674182,0.8,0.2,0.619191528841,0.720988923546,0.632514936611,Unitarian,7,4.4,4.17027419911
160,Unitarian_test5,10,34.8185799122,"am, nt, s, feel, know, i, let, tell, grief, silenc, love, realli, say, think, unitarian, ask, too, thing, get, tree, want, congreg, talk, away, dream, universalist, illus, bless, mayb, here",0.0290475236472,0.0204150727527,0.8,0.2,0.735963548345,0.715425557326,0.590602292961,Unitarian,7,5.23333333333,4.45209535805
163,Unitarian_test7,10,33.0475559235,"forgiv, evil, flower, nt, s, authent, wonder, love, heal, i, know, ourselv, let, dream, say, am, too, someth, get, want, guilt, silenc, pain, feel, tri, hope, unitarian, circl, miracl, everyon",0.0308872394589,0.0265615883341,0.6,0.4,0.578140362239,0.691506645723,0.642848836057,Unitarian,7,3.11578947368,3.80112932552
165,Unitarian_test0,10,33.2047531605,"want, hope, say, fig, too, am, i, get, tree, love, dont, s, know, realli, talk, thing, let, nt, ask, joy, feel, tell, tomb, amen, privileg, read, ourselv, bread, here, look",0.0276836345328,0.0216845585732,0.9,0.1,0.650895418423,0.703927685354,0.64203769157,Unitarian,7,5.70805860806,5.00896719747
169,Unitarian_test2,10,38.6583750248,"love, say, i, want, get, courag, tell, know, wonder, am, s, dont, feel, thing, think, nt, yes, happen, belov, let, rememb, too, silenc, look, whi, ask, talk, morn, realli, ecstasi",0.0287198603801,0.0223049160591,0.6,0.4,0.704382022279,0.693089985572,0.630521138706,Unitarian,7,4.27277665317,4.32312428126
174,Unitarian_test4,10,31.6548120975,"listen, am, feel, let, know, i, wonder, want, hope, s, love, door, get, say, ourselv, n, tell, gay, sexual, joy, insid, moment, too, silenc, thank, hear, someon, thing, f, think",0.0293539105834,0.0209330358075,0.7,0.3,0.709179841185,0.651102853409,0.669384753241,Unitarian,7,4.03277665317,4.18253371425
177,Unitarian_test8,10,41.9652500153,"nt, bread, say, trust, s, am, i, want, talk, know, love, tell, get, silenc, tree, violenc, everyth, n, cult, e, wonder, feel, dream, think, realli, sudden, yes, congreg, unitarian, certainti",0.0306840537331,0.020131127536,0.8,0.2,0.638768808999,0.714524739974,0.696217992919,Unitarian,7,4.25508241758,3.79819884287
178,Unitarian_test1,10,34.4741539955,"hurt, get, say, ask, am, love, nt, i, proud, jesus, know, s, let, thing, silenc, tri, whi, happen, justic, rememb, answer, talk, someon, here, someth, dont, tell, feel, think, woman",0.0296636693391,0.0254719971195,0.9,0.1,0.601222415148,0.686328845592,0.65932698378,Unitarian,7,4.8,4.35145671061
180,JohnPiper_test8,10,23.3387539387,"christ, spirit, god, glori, vers, say, gift, s, know, fellowship, coven, heal, etern, job, lord, jesus, nt, confess, thing, ignor, want, love, will, joy, look, wait, miracl, save, seek, abort",0.032422557873,0.017493315231,0.9,0.1,0.650095694846,0.75056716667,0.697476616151,JohnPiper,4,4.79806034483,4.43353542215
181,JohnPiper_test15,10,24.7547769547,"vers, god, christ, s, jesus, spirit, say, nt, let, elder, lord, righteous, hope, sin, husband, thing, will, grace, gospel, drink, know, exult, glori, joy, heart, peter, shall, promis, submiss, soul",0.0311164753573,0.0193535251975,0.9,0.1,0.702842685107,0.718608256699,0.804665605284,JohnPiper,4,3.93333333333,3.74252550683
184,JohnPiper_test4,10,24.5403289795,"vers, s, jesus, satan, god, say, luke, fear, shall, nt, thing, eat, christ, mose, faith, sinner, love, will, let, save, spirit, wrath, lord, want, am, promis, hope, answer, simon, trust",0.0316561278463,0.0241700133782,0.7,0.3,0.681220810159,0.630787154686,0.73788716563,JohnPiper,4,3.6,3.93199923642
191,JohnPiper_test13,10,23.096763134,"christ, vers, say, s, god, jesus, sin, grace, let, nt, glori, save, will, paul, want, etern, convers, hope, joy, love, shall, thing, door, look, faith, bethlehem, put, salvat, lord, encourag",0.0289109269449,0.0267431916469,0.7,0.3,0.681151764577,0.695383017302,0.663372130487,JohnPiper,4,4.09328947368,4.52834764133
194,JohnPiper_test2,10,27.2204179764,"god, glori, hope, say, answer, s, vers, jesus, jonah, sin, righteous, whi, christ, save, nt, love, faith, let, know, justifi, grace, gospel, priest, want, merci, etern, get, thing, wrath, prophet",0.0333314128224,0.0239466986178,0.6,0.4,0.725429324396,0.65881983127,0.610709050562,JohnPiper,4,6.23333333333,4.40015257324
199,JohnPiper_test11,10,21.7464032173,"vers, christ, god, righteous, s, glori, wonder, truth, whi, jesus, say, nt, let, sin, suppress, husband, heal, peter, prophet, pray, gentil, exult, spirit, want, hunger, shall, lord, will, dishonor, unright",0.0335661950309,0.0199512559553,0.7,0.3,0.659908638338,0.70967315917,0.651782913722,JohnPiper,4,4.08365384615,4.41897438851
201,JohnPiper_test7,10,24.6815698147,"sin, god, vers, promis, s, say, christ, abraham, spirit, will, whi, jew, let, grace, bless, coven, glori, obedi, want, gentil, lord, salvat, delight, save, prioriti, fear, answer, love, happi, jesus",0.0317977520262,0.0280167036568,0.6,0.4,0.669240932123,0.742756227894,0.657536578144,JohnPiper,4,3.4,3.30009234797
205,JohnPiper_test0,10,21.4638950825,"vers, god, s, job, nt, say, will, grace, baptism, christ, know, get, lord, faith, hosea, glori, thing, spirit, let, want, promis, shall, rejoic, better, jesus, save, impati, suffer, repent, joy",0.033211090234,0.0219961213369,0.7,0.3,0.695381774418,0.719436987071,0.739571886199,JohnPiper,4,4.4,3.85934286978
208,JohnPiper_test9,10,25.093996048,"s, vers, god, say, christ, grace, hope, hear, spirit, let, nt, jesus, sin, lord, barnaba, shall, sacrific, delight, forgiv, whi, dull, biblic, am, supper, promis, will, milk, get, sinner, thing",0.0318207984995,0.0222366282941,0.7,0.3,0.698840947663,0.686814242893,0.635617878232,JohnPiper,4,4.38365384615,4.43393943381
210,JohnPiper_test16,10,22.9695339203,"vers, spirit, merci, christ, god, s, say, glori, love, nt, heaven, jesus, hope, let, reconcili, answer, exult, gift, worship, gospel, shall, pray, thing, whi, will, babylon, get, baptiz, piper, want",0.0307072007769,0.0216201675416,0.8,0.2,0.667628533672,0.781931190865,0.728650868502,JohnPiper,4,6.4,4.00905807057
213,JohnPiper_test5,10,26.4096441269,"hope, pray, vers, god, prayer, s, bless, nt, say, will, jesus, christ, lord, let, whi, heaven, ask, thing, want, door, worship, glori, get, desir, know, prevail, sin, bethlehem, faith, thi",0.0330945547621,0.0170276974353,1.0,0.0,0.693478168023,0.710495776384,0.680938104192,JohnPiper,4,4.91875,5.12457328453
216,JohnPiper_test14,10,23.5087678432,"christ, vers, hope, god, s, say, nt, pray, jesus, sin, glori, will, let, worship, answer, get, fear, want, anchor, weak, sanctifi, lord, hallow, delight, thing, devil, heaven, evil, christma, psalm",0.0328693641137,0.0277425188644,0.7,0.3,0.731024009947,0.716812657666,0.688710089093,JohnPiper,4,4.36666666667,3.85074359391
221,JohnPiper_test3,10,25.371723175,"vers, god, love, nt, say, christ, hope, s, sin, shall, kind, will, joy, merci, let, heaven, know, thing, jesus, distress, spirit, faith, psalm, promis, fruit, salvat, glori, answer, bless, piper",0.0371818922252,0.0241095667621,0.8,0.2,0.700612911536,0.725860091469,0.720709234535,JohnPiper,4,4.64615384615,4.43462863964
227,JohnPiper_test12,10,21.9249501228,"sin, nt, god, christ, vers, say, jesus, s, abid, shall, thing, want, desir, let, fear, grace, prayer, heaven, will, glori, hope, salvat, do, if, milk, whi, piper, get, joy, know",0.0256515835882,0.029103188327,0.6,0.4,0.710686754099,0.734769654644,0.657137833985,JohnPiper,4,3.7,3.91781685581
230,JohnPiper_test1,10,24.5859940052,"vers, grace, god, worship, gift, christ, say, s, spirit, nt, glori, wisdom, hope, anxieti, thing, let, jesus, whi, love, mind, cast, humbl, think, ministri, faith, get, boast, judgment, will, put",0.0329510730416,0.0136412945867,1.0,0.0,0.691300799028,0.708207900242,0.763869508638,JohnPiper,4,5.0,4.25538322619
231,JohnPiper_test17,10,25.5971090794,"god, vers, prayer, pray, sin, meek, s, say, nt, christ, savior, save, let, am, spirit, truth, love, will, want, whi, thing, glori, lord, coven, predestin, ask, trust, piper, jesus, destini",0.0292101561266,0.0223890960862,0.7,0.3,0.694547472906,0.692763558141,0.626443026427,JohnPiper,4,4.43944331984,4.49537172042
233,JohnPiper_test10,10,22.8330287933,"hope, vers, christ, grace, god, s, say, glori, spirit, tribul, sin, nt, promis, love, thing, etern, whi, let, truth, step, answer, piper, exult, know, faith, jesus, will, comfort, satan, persever",0.0378727893723,0.01980515453,0.8,0.2,0.714062013535,0.709805717906,0.705123666796,JohnPiper,4,5.11264367816,5.53549720508
235,JohnPiper_test6,10,26.4452719688,"vers, god, fear, s, say, worship, love, nt, feel, sin, christ, let, whi, know, savior, will, tith, thing, jesus, am, should, want, hope, faith, promis, glori, fals, pastor, do, command",0.0322931978315,0.02463931328,0.7,0.3,0.692068631716,0.716438667858,0.683996588603,JohnPiper,4,3.8375,3.90073137156
240,WBC_test11,10,27.1007261276,"shall, unto, god, ye, s, lord, christ, hath, pride, heaven, say, thou, sermon, thing, will, preach, nt, sunday, wbc, let, ie, worship, wit, thi, outlin, noth, thee, obama, belov, baptist",0.0282847991367,0.0265936790537,0.7,0.3,0.590842257835,0.748530742827,0.671215009708,WBC,1,1.6,2.40786282443
241,WBC_test3,10,27.5929980278,"shall, unto, ye, god, s, christ, redeem, wait, lord, sermon, preach, thou, thi, judgment, hath, thing, let, sodomit, sunday, belov, say, evil, heaven, know, outlin, spirit, bless, scriptur, flesh, wit",0.0289985624688,0.0256483123264,0.7,0.3,0.624068902463,0.780027514065,0.729890590423,WBC,1,3.4,1.67694124494
244,WBC_test6,10,29.0709881783,"shall, unto, ye, god, sermon, lord, wrath, s, hath, preach, heaven, hell, christ, say, thee, belov, revel, sunday, thing, esau, outlin, punish, scriptur, forth, let, thou, cast, noth, wit, jacob",0.0252772832609,0.028840960208,0.6,0.4,0.662287023459,0.781389022699,0.785378823207,WBC,1,2.4,2.03605637169
246,WBC_test1,10,35.8057880402,"shall, unto, christ, ye, god, s, thou, thi, heaven, thing, lord, say, thee, let, will, sin, revel, belov, submit, love, beast, know, passag, sermon, husband, job, evil, woman, satan, nor",0.0294540981284,0.0300841557864,0.5,0.5,0.64951779069,0.771251096726,0.72534971578,WBC,1,1.7,1.26353431741
249,WBC_test8,10,28.8444039822,"unto, shall, thou, thi, thee, lord, god, wit, s, sermon, sodom, say, fag, preach, belov, ye, hath, sunday, christ, heaven, outlin, ie, jeremiah, sin, sodomit, lot, jerusalem, balaam, behold, jesus",0.0197600336729,0.0270258275586,0.2,0.8,0.538680515049,0.769844947614,0.681224443737,WBC,1,1.6,2.01260676233
253,WBC_test12,10,25.8963849545,"shall, unto, hope, thou, ye, s, god, heaven, belov, lord, say, wit, trumpet, sermon, ie, babylon, hath, christ, sin, sunday, rev, thing, outlin, thee, thi, hast, hear, let, satan, jesus",0.0321527200503,0.0270841890789,0.7,0.3,0.554433999124,0.711151310274,0.618599946499,WBC,1,2.5,3.85291029197
254,WBC_test4,10,26.2251338959,"shall, unto, ye, sin, christ, god, thee, thou, prophet, s, fag, forget, ie, say, lord, thi, sermon, fals, belov, wit, righteous, preach, jesus, matthew, hath, thing, mind, judg, will, sunday",0.0241939962959,0.0305977875135,0.1,0.9,0.617862884595,0.743736241226,0.708426702643,WBC,1,1.3,1.3075613468
257,WBC_test10,10,31.9951889515,"shall, unto, thi, thou, s, sin, god, lord, thee, hath, nt, love, ye, dark, sermon, say, christ, sodom, let, evil, bless, thing, hate, enemi, belov, hast, curs, heaven, wit, pharaoh",0.0288958099353,0.0299425420547,0.6,0.4,0.603238560324,0.717442168507,0.735633708723,WBC,1,1.0,1.1421149518
