,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,toBeCount,pronounFrac,pronounCount,avgSD,avgEVC
12,DorothyDay_test3,10,9.72675895691,"too, get, worker, fr, room, told, am, love, tree, pray",0.0273153718283,0.0214288682193,0.7,0.3,15.6,0.161335695591,67.3,0.728350685624,0.743494118935,0.710286191123
13,DorothyDay_train29,10,8.89104294777,"worker, too, say, get, go, cuba, street, ask, room, priest",0.0266761823114,0.0251686184548,0.6,0.4,13.7,0.158091969103,54.4,0.662141699006,0.821276622069,0.75040544535
14,Unitarian_train25,10,17.9614009857,"want, am, feel, bread, i, unitarian, thing, say, love, tell",0.0280052296195,0.0215759780199,0.7,0.3,23.2,0.0970621560733,136.4,0.558437632258,0.683458284039,0.737616763126
15,JohnPiper_test8,10,13.3010821342,"vers, god, say, s, prayer, nt, pray, am, perish, let",0.0279342595236,0.0228002186931,0.6,0.4,19.8,0.116446174318,113.0,0.644464916917,0.730133381085,0.600777773299
16,DorothyDay_train65,10,6.94375705719,"worker, christma, prayer, love, pray, am, get, stloui, say, too",0.0281991974699,0.019944650918,0.7,0.3,11.4,0.159269136882,47.1,0.717591330027,0.689782096435,0.78601371833
17,JohnPiper_train31,10,11.2615511417,"vers, pray, prayer, god, worship, nt, say, sin, christ, etern",0.02538206516,0.0240100040101,0.5,0.5,14.9,0.111262650646,99.5,0.703115637101,0.699698407528,0.751669006161
18,WBC_train13,10,16.6806230545,"ye, shall, satan, unto, god, s, christ, sin, say, evil",0.0266575110245,0.0327828183121,0.3,0.7,34.1,0.209940980682,106.9,0.656874437983,0.73688994309,0.7999090318
19,DorothyDay_train58,10,7.15218400955,"babi, worker, get, morn, bed, want, hour, night, woman, tri",0.0233513957421,0.0225808140394,0.5,0.5,9.2,0.121736469178,51.8,0.648089577467,0.724856927695,0.685840609457
20,JohnPiper_test15,10,12.6378619671,"god, righteous, vers, s, let, say, job, nt, whi, promis",0.0285798236405,0.0263137361289,0.6,0.4,20.0,0.126370547295,111.9,0.701993520276,0.719464918554,0.633793069156
21,Shepherd_test9,10,12.9044311047,"s, rememb, get, god, christ, judg, grace, ask, don, want",0.0394972670884,0.020278050134,0.8,0.2,14.3,0.0610878588304,154.9,0.6012405257,0.608017901024,0.599651367068
22,Shepherd_train59,10,14.2590408325,"s, christ, thank, don, preach, god, know, want, said, ask",0.0306535595363,0.0266537902206,0.6,0.4,18.2,0.0734419928476,157.0,0.587935132058,0.598695192614,0.614720350189
23,Shepherd_test21,10,13.8849380016,"s, christ, satan, love, don, get, god, devil, want, know",0.0319108742012,0.0217157031174,0.9,0.1,14.8,0.0533445672931,167.8,0.593452192523,0.608087928726,0.569948817813
24,Unitarian_test6,10,18.3099298477,"am, obstacl, wonder, nt, know, i, s, feel, silenc, heal",0.0305913924986,0.0199067781592,1.0,0.0,26.7,0.114947144077,147.1,0.630765330293,0.696728832581,0.667908750794
25,Rabbinic_train16,6,8.27177119255,"jew, jewish, rabbi, convers, israel, dew, am, menorah, let, know",0.0217804555139,0.0179509157341,0.833333333333,0.166666666667,27.1666666667,0.243277407391,86.3333333333,0.728040321571,0.751693544807,0.57327066343
26,WBC_train29,10,17.0463531017,"shall, sin, unto, god, thi, thou, hath, s, say, lord",0.0253404063227,0.0323090373301,0.4,0.6,34.9,0.221187278224,98.5,0.626813701562,0.721985486725,0.759351069694
27,JohnPiper_train41,10,12.4689090252,"vers, god, nt, s, say, truth, christ, sin, gospel, wrath",0.0299313363243,0.0210828734361,0.9,0.1,20.2,0.114756352025,123.1,0.687387873174,0.717000593117,0.618189187494
28,DorothyDay_train64,10,8.24271416664,"worker, get, talk, too, retreat, am, hospit, go, love, fr",0.0238740289373,0.0167739737893,0.8,0.2,14.3,0.188157888568,52.4,0.658257883001,0.755395915619,0.772062932696
29,DorothyDay_train59,10,13.4816651344,"get, too, worker, go, room, am, priest, i, hospit, tri",0.0246370178975,0.0214344922024,0.8,0.2,20.4,0.15784495834,98.4,0.72157910937,0.708805669517,0.701705941445
30,Shepherd_test0,10,14.4591701031,"s, don, christ, t, ask, said, get, want, ill, humbl",0.0304976477878,0.0238812429658,0.7,0.3,17.7,0.0682774662106,174.5,0.598608684938,0.568976205556,0.495304211561
31,WBC_test11,10,16.5643699169,"unto, shall, thou, ye, lord, thi, god, satan, s, hath",0.0241968837323,0.0296463202499,0.3,0.7,29.6,0.179243329011,101.5,0.620300292015,0.768120152433,0.831855736716
32,WBC_train34,10,19.6541779041,"shall, unto, repent, ye, god, prayer, lord, s, christ, glori",0.0250773926417,0.0235175913313,0.5,0.5,40.7,0.218712485834,129.2,0.69600588828,0.726534137118,0.718275236065
33,Shepherd_train55,10,14.1686210632,"s, preach, ask, don, get, god, t, sin, want, said",0.031249576971,0.025973310982,0.8,0.2,17.0,0.0732986812115,156.8,0.603105150382,0.587198319525,0.565189004883
34,MehrBaba_test1,10,11.3732988834,"baba, meher, imperson, realiz, s, master, conscious, nt, mind, get",0.0310454682813,0.0143306135246,0.9,0.1,18.9,0.208844801403,91.5,0.75024367451,0.750909026171,0.747513216301
35,MehrBaba_train20,10,7.94376516342,"baba, infinit, meher, love, master, mind, shall, discipl, shri, realiz",0.0335347144852,0.0188805719884,0.8,0.2,15.1,0.206238438458,53.6,0.726933860976,0.761298832514,0.686207065853
36,DorothyDay_train27,10,8.45462799072,"get, worker, mike, bed, love, room, too, picket, i, say",0.0247674380431,0.024259282576,0.4,0.6,12.5,0.147614615781,61.0,0.692469197845,0.770449406586,0.592607914289
37,Shepherd_train37,10,14.4331932068,"s, don, get, christ, t, want, ask, know, ill, said",0.0360502579561,0.0206124016489,0.9,0.1,13.6,0.0457281028413,176.3,0.58062732539,0.613057008065,0.64585520081
38,DorothyDay_train36,10,12.1938269138,"worker, fr, retreat, peter, love, too, talk, farm, night, go",0.0242602403916,0.0210724727425,0.8,0.2,19.0,0.164117948826,83.1,0.721684394624,0.737746307096,0.795887405031
39,Unitarian_train16,10,20.2492380142,"garden, say, love, am, nt, i, too, resist, let, s",0.0317756740174,0.0206451238035,1.0,0.0,25.1,0.101753720545,165.7,0.669031115995,0.649041795619,0.352194457517
40,Unitarian_train9,10,19.5563218594,"evil, trust, am, hope, get, love, know, let, i, say",0.027992203833,0.0239934498034,0.5,0.5,24.9,0.105881904631,163.1,0.611985732097,0.671445019123,0.641329851934
41,Unitarian_test3,10,17.6227641106,"disappoint, am, say, feel, i, door, nt, dont, know, think",0.0243906661058,0.0295608698194,0.7,0.3,21.5,0.0877512182506,156.1,0.682360589825,0.658344757587,0.631948073579
42,JohnPiper_test4,10,11.0365059376,"vers, god, s, say, hope, christ, love, nt, templ, glori",0.0270837765856,0.0210886508313,0.7,0.3,15.5,0.117636264034,99.5,0.700267436994,0.697100091948,0.710702958211
43,DorothyDay_train47,10,9.54835987091,"prison, worker, say, too, maurin, retreat, read, christ, room, get",0.0248074291733,0.0182663994437,0.7,0.3,15.7,0.178469906489,61.3,0.686207077047,0.73957007757,0.707808618394
44,WBC_train31,10,13.1382060051,"shall, unto, belov, ie, s, wit, obama, ye, thi, sodomit",0.0199473902762,0.0280520474825,0.1,0.9,21.4,0.159700549688,71.7,0.533092374972,0.790594287065,0.856311434178
45,DorothyDay_train63,10,9.68115901947,"get, love, room, worker, tri, am, retreat, too, morn, priest",0.0273564209008,0.0235924995897,0.6,0.4,15.0,0.149114628505,68.2,0.719291460116,0.725346111111,0.716371058185
46,DorothyDay_train56,10,7.25171208382,"worker, prison, fr, get, talk, room, farm, tri, nurs, too",0.0209717024804,0.0255864942304,0.4,0.6,11.5,0.155826717184,50.1,0.658388605936,0.798752528682,0.700564655061
47,DorothyDay_train72,10,10.8828041553,"love, worker, talk, get, tri, ask, say, go, too, inde",0.0267662991953,0.0187325758951,0.9,0.1,17.6,0.153732561901,79.3,0.729152949529,0.742850959449,0.786644152418
48,Shepherd_test10,10,14.1630449295,"s, don, christ, get, want, t, go, say, god, ill",0.0290608898538,0.0192580219794,0.9,0.1,16.6,0.057228561326,170.7,0.581580562643,0.656372470751,0.693439220925
49,PastorAnderson_train8,10,47.6450879574,"s, nt, re, say, get, go, bibl, want, let, thing",0.0203819785086,0.0221720005784,0.4,0.6,56.4,0.0686945452093,599.8,0.688569978647,0.711127844559,0.694850273586
50,PastorAnderson_train15,10,50.2396800518,"s, re, say, nt, get, bibl, go, want, whi, unto",0.021343838528,0.0164030336449,0.8,0.2,61.7,0.0738722671151,614.8,0.657829390434,0.729642208374,0.784405789218
51,DorothyDay_test23,10,12.1948549747,"worker, labor, priest, get, too, farm, talk, maurin, peter, fr",0.0292988237067,0.0201557988674,0.8,0.2,22.7,0.211283099251,84.3,0.738405984523,0.819820511003,0.846736401447
52,MehrBaba_train16,10,8.50038003922,"baba, spiritu, perfect, s, conscious, master, love, shri, divin, realiz",0.0331861170112,0.0133644321773,1.0,0.0,20.4,0.3203718897,46.5,0.708237798633,0.736912872082,0.780151890274
53,DorothyDay_test16,10,14.2008118629,"get, too, worker, fr, talk, love, go, penanc, tri, want",0.0271275611599,0.0194406914016,1.0,0.0,23.4,0.185529700018,96.3,0.683387816527,0.743965930243,0.605281411901
54,Shepherd_train30,10,14.6499760151,"s, want, don, get, love, t, ill, thing, said, ask",0.0342128433202,0.0217557055303,0.9,0.1,18.6,0.0703398614497,178.7,0.626980625564,0.619025267239,0.591943654817
55,DorothyDay_test6,10,8.66201519966,"get, worker, dolci, too, street, am, maurin, talk, job, room",0.0282174585786,0.0209784299866,0.9,0.1,13.4,0.166305669545,60.4,0.673168181812,0.698233099789,0.730703416298
56,Unitarian_train11,10,22.6601359844,"feel, s, know, awar, rememb, love, nt, unitarian, i, too",0.0285160540736,0.0188447855266,0.9,0.1,29.2,0.123222659811,159.2,0.658705477776,0.692468030682,0.596056633473
57,Unitarian_test4,10,14.5905218124,"am, i, anger, f, want, get, say, ask, yes, know",0.0241993301545,0.0167030597604,0.8,0.2,16.8,0.0881067811595,116.6,0.625908439856,0.633860549332,0.657632477518
58,JohnPiper_train51,10,11.0340590477,"vers, god, say, s, nt, christ, jesus, let, pray, love",0.0286627721614,0.0259525518829,0.6,0.4,19.3,0.124846853753,103.7,0.680191449978,0.761969169845,0.676690185536
59,JohnPiper_train28,10,11.167940855,"christ, vers, spirit, elder, god, say, love, s, nt, lord",0.0288723823999,0.0173295284879,0.9,0.1,18.5,0.119437657953,105.2,0.654568878582,0.746590496654,0.7741422364
60,Shepherd_train57,10,13.1445360184,"s, christ, get, god, ask, love, ill, pray, don, thing",0.0348625370201,0.0195998769098,0.9,0.1,16.7,0.0778713187251,148.1,0.632507176729,0.606322855928,0.789297915582
61,WBC_train27,10,15.3605279922,"shall, unto, god, thou, s, lord, hell, sin, ye, thing",0.0239727919107,0.0299994866426,0.4,0.6,30.2,0.205554739085,91.3,0.600190381683,0.721591556933,0.613102991469
62,Shepherd_train42,10,15.5814640522,"s, don, know, get, ask, t, want, christ, ill, bless",0.0303394620896,0.0218151053044,0.8,0.2,18.2,0.0581619441927,195.8,0.596381772027,0.652459793611,0.544076745974
63,Rabbinic_test5,10,10.0563118458,"jacob, know, jew, refuge, forgiv, ourselv, want, genesi, ask, let",0.0183175253072,0.0208673479293,0.4,0.6,19.5,0.224836448431,63.0,0.727032783251,0.7077121846,0.803617965396
64,DorothyDay_test11,10,6.09203195572,"bread, worker, christ, talk, get, love, tri, strike, go, say",0.0257086834641,0.0195771482328,0.7,0.3,8.1,0.123725159268,43.0,0.682431339909,0.674732202596,0.766103414697
65,WBC_train36,10,15.6607580185,"shall, unto, ye, thou, heaven, christ, thee, s, god, lord",0.0263189439156,0.0279601816044,0.5,0.5,28.0,0.195951704964,87.9,0.615861134729,0.704151154745,0.704138591316
66,DorothyDay_test1,10,11.0495991707,"worker, get, too, strike, i, room, farm, ask, hour, pay",0.024625696862,0.0202856605717,0.6,0.4,17.9,0.166514278997,79.9,0.74334687651,0.758531648486,0.615689172345
67,Unitarian_train18,10,17.6902389526,"dream, nt, am, say, s, i, want, get, silenc, too",0.028168197497,0.0227032722135,0.7,0.3,24.7,0.111282647785,139.1,0.642104368517,0.659321616716,0.652433993232
68,Unitarian_train23,10,17.4890549183,"am, depress, know, love, s, tree, nt, i, feel, get",0.0289187923843,0.0265342827693,0.6,0.4,22.3,0.135934471787,135.8,0.723086372964,0.642430219963,0.576252895395
69,WBC_train25,10,17.1044781208,"shall, christ, unto, ye, s, lord, spirit, god, thou, heaven",0.0257411328663,0.0326428752647,0.2,0.8,33.0,0.212151171775,100.6,0.63662835228,0.743558325818,0.882798993633
70,Shepherd_train70,10,13.554090023,"don, s, get, want, t, rememb, christ, ill, god, worship",0.0321340224533,0.0215889132998,0.9,0.1,14.3,0.05490618344,161.4,0.585160111086,0.598633421125,0.746212290549
71,WBC_train15,10,14.8795979023,"shall, unto, s, ye, thee, thou, god, lord, spirit, preach",0.0269693525722,0.0274714191584,0.5,0.5,27.7,0.193928007622,91.3,0.636265213872,0.739067240887,0.724317816821
72,Shepherd_train72,8,11.0026409626,"thank, god, want, ask, s, get, know, prayer, don, lord",0.0338952445404,0.0216209349881,0.875,0.125,18.75,0.0791311042752,169.25,0.650513095478,0.571592468075,0.690988285836
73,JohnPiper_test13,10,11.100372076,"christ, coven, god, vers, glori, s, jesus, say, let, nt",0.0241618862438,0.0164544433093,0.8,0.2,20.0,0.138328293357,95.1,0.655678591351,0.719241238335,0.661927775552
74,DorothyDay_test18,10,12.1322720051,"get, worker, room, i, peter, got, too, go, priest, negro",0.0249165353416,0.0210745565236,0.6,0.4,19.4,0.174996688666,93.4,0.750853192725,0.737330104286,0.689938090455
75,PastorAnderson_train19,10,49.3505859375,"s, re, nt, say, go, get, bibl, know, let, want",0.0250279262159,0.0164634271991,0.9,0.1,64.6,0.0726517039718,635.0,0.667181321147,0.73860035685,0.67529490151
76,NaumanKhan_test0,10,22.6386880875,"allah, nt, know, get, quran, say, s, talk, someth, don't",0.0219761082839,0.0153303228245,0.8,0.2,34.3,0.117766580711,238.7,0.718852055441,0.658023320957,0.681718630537
77,Unitarian_test5,10,20.2613530159,"let, s, am, nt, i, know, get, love, feel, say",0.0304710426989,0.018757422452,0.9,0.1,26.7,0.140239189853,151.7,0.667255442554,0.695716108642,0.786832771302
78,DorothyDay_train33,10,9.76618289948,"get, worker, morn, go, night, shall, street, teresa, know, talk",0.0261260312975,0.0203960595331,0.8,0.2,13.4,0.160088322157,70.7,0.731148122196,0.712916999668,0.718015031107
79,Rabbinic_train10,10,10.9453239441,"rabbi, apolog, know, am, want, moment, israel, samson, whi, synagogu",0.0207821272546,0.0166034747054,0.7,0.3,22.6,0.236214134447,77.6,0.799098687374,0.705551681161,0.661838799627
80,WBC_test6,10,14.4286630154,"shall, unto, thou, thee, christ, lord, god, thi, heaven, hath",0.0237955240154,0.0234519258984,0.4,0.6,28.9,0.224053394323,76.9,0.605996222886,0.741583032124,0.870823770829
81,JohnPiper_train47,10,12.2660448551,"s, god, say, vers, nt, love, christ, know, promis, lord",0.0332632824421,0.0222027293228,0.8,0.2,20.1,0.122909397168,114.0,0.705844539544,0.73753764027,0.716625449938
82,DorothyDay_train42,10,8.93775892258,"worker, room, priest, get, farm, prayer, talk, hospit, too, morn",0.0246417464418,0.0169879378668,0.9,0.1,14.6,0.170571329407,61.9,0.727062282007,0.705492189945,0.7315592602
83,DorothyDay_train66,10,13.4227461815,"get, negro, worker, i, rememb, night, talk, too, tri, babi",0.0245266892678,0.0213452065531,0.6,0.4,21.6,0.17645108051,105.1,0.723401508857,0.727111311495,0.666779939072
84,Shepherd_train66,10,14.1349439621,"s, get, christ, god, sin, ask, said, don, say, t",0.0298691809579,0.0256868385732,0.5,0.5,16.4,0.0698071227743,161.7,0.61821184342,0.581214563946,0.612352011117
85,DorothyDay_train77,4,3.77112102509,"priest, talk, worker, sin, minimus, joy, want, room, drink, pray",0.0363642761444,0.0213389491961,1.0,0.0,11.75,0.136130224261,67.75,0.680287971458,0.723339527858,0.699954856198
86,Shepherd_test20,10,13.3718669415,"s, ask, get, don, pray, want, sunday, god, t, ill",0.0369332218569,0.0159535401578,1.0,0.0,14.6,0.0547390969887,163.8,0.586300966006,0.602790157458,0.605567948789
87,Shepherd_test6,10,13.8021979332,"s, get, ask, don, know, want, t, ill, thing, said",0.0324429346937,0.0213397233252,0.8,0.2,14.9,0.0534000156447,161.1,0.557562336371,0.604607102239,0.58005947126
88,PastorAnderson_train12,10,47.1427378654,"s, re, say, nt, get, go, bibl, know, want, vers",0.0241018370717,0.0251345390247,0.6,0.4,61.7,0.0711982391662,604.4,0.616735746893,0.694010898922,0.771284228974
89,MehrBaba_test3,10,9.21710395813,"baba, mind, spiritu, meher, sai, plane, s, love, imagin, perfect",0.0259647843193,0.0187500737443,0.9,0.1,18.8,0.226709447065,58.8,0.656710768484,0.728928079338,0.670476002491
90,MehrBaba_train26,5,3.82234096527,"spiritu, master, feel, love, know, baba, shovq, will, subtl, noth",0.0416942134331,0.0191235644397,1.0,0.0,11.8,0.221410056154,44.0,0.750131083666,0.734567671293,0.707868586614
91,JohnPiper_train22,10,12.4816069603,"sin, jesus, god, christ, spirit, vers, s, say, nt, let",0.0371450112595,0.0249575147577,0.8,0.2,21.7,0.13577392783,116.8,0.708022705928,0.710343344419,0.659003296971
92,PastorAnderson_train21,10,43.1122000217,"s, re, nt, get, say, go, want, vers, know, bibl",0.0297353015018,0.0180145449001,0.9,0.1,51.9,0.069167676974,579.8,0.691313991374,0.745353455442,0.679210224993
93,Shepherd_train35,10,12.3234250546,"s, love, don, christ, sin, know, ill, want, got, god",0.0345585102312,0.0206907958344,0.9,0.1,13.6,0.0656774739895,153.6,0.651353925118,0.632819838211,0.683569327799
94,DorothyDay_train34,10,12.6098132133,"worker, too, get, retreat, talk, priest, street, love, go, say",0.0232823295234,0.023014895572,0.6,0.4,19.9,0.173502651484,79.1,0.671758487945,0.75137437799,0.776012190502
95,Shepherd_train24,10,12.9870691299,"s, don, ask, get, lord, christ, t, god, sin, know",0.0314058957396,0.0236531436652,0.8,0.2,17.0,0.0721890263852,143.7,0.576115087152,0.674381962657,0.640834461845
96,Unitarian_train14,10,16.3961391449,"hurt, feel, nt, guilt, forgiv, realli, step, know, i, s",0.0261445213308,0.0270044664558,0.4,0.6,23.7,0.120136029553,141.6,0.686469894354,0.664605588048,0.770597062585
97,WBC_test1,10,13.430257082,"unto, shall, thou, christ, god, ye, lord, scriptur, belov, heaven",0.0242187374971,0.025194660703,0.6,0.4,25.2,0.187963706157,81.0,0.585698778939,0.76863315339,0.646475913644
98,NaumanKhan_train6,10,22.7270479202,"allah, know, say, get, don't, talk, amp, want, swt, ask",0.0193206983143,0.0177182812034,0.8,0.2,35.4,0.142605375464,242.1,0.77588259577,0.695599400103,0.588085803752
99,Rabbinic_train7,10,10.0811240673,"failur, evil, rabbi, jewri, fear, bibl, moment, israel, jew, ourselv",0.0191696882858,0.0217654215832,0.5,0.5,19.4,0.228650112972,65.5,0.709560834942,0.726654613925,0.667827705455
100,JohnPiper_train48,10,11.9898178577,"vers, say, god, christ, spirit, jesus, s, nt, exult, let",0.0319084671856,0.0161327914926,0.9,0.1,19.8,0.124162295268,111.8,0.678124018605,0.624851012258,0.684187517188
101,JohnPiper_train54,10,11.6521279812,"vers, christ, s, nt, grace, god, say, jesus, hope, love",0.0320544698376,0.0178688493042,0.9,0.1,19.1,0.130936285145,104.6,0.714720847638,0.718161194451,0.780826650506
102,JohnPiper_test2,10,12.4841079712,"god, vers, s, nt, grace, spirit, jesus, worship, christ, say",0.0301298648521,0.0187255013298,0.8,0.2,19.7,0.125944475333,111.9,0.683453824749,0.717180870828,0.668633740106
103,DorothyDay_train45,10,7.37894296646,"worker, farm, ask, tri, get, poverti, strike, money, too, love",0.0247264157344,0.0204350733877,0.8,0.2,10.1,0.136345350507,53.9,0.65443961696,0.689645567876,0.567413327484
104,JohnPiper_train25,10,12.1828858852,"god, love, vers, christ, s, prayer, worship, say, husband, let",0.0367115729192,0.0178948331773,0.9,0.1,20.5,0.131928058193,106.3,0.672727312136,0.738097673136,0.750227009966
105,Shepherd_train50,10,12.4568629265,"sin, s, walk, want, get, christ, don, ill, ask, preach",0.0307503560716,0.0208139073101,0.9,0.1,16.7,0.0836902640488,143.2,0.668389144342,0.653223237281,0.601499001438
106,JohnPiper_train19,10,13.4088740349,"grace, vers, god, christ, s, hope, say, nt, sin, worship",0.0339251214613,0.0220196328755,0.7,0.3,22.1,0.144989096705,106.4,0.680971492568,0.627245699108,0.601594701389
107,DorothyDay_train50,10,9.39973592758,"ammon, worker, too, room, go, priest, get, joy, talk, fr",0.0233042192075,0.0184443410774,0.8,0.2,16.4,0.193457809652,62.2,0.683292091399,0.738431912171,0.726616425356
108,DorothyDay_train70,10,9.8278632164,"too, prison, worker, priest, get, say, want, prayer, lay, room",0.0217627723007,0.0196496833285,0.5,0.5,20.0,0.208077100901,64.9,0.696371888629,0.724278634641,0.651579857282
109,DorothyDay_train71,10,12.126470089,"worker, car, too, labor, love, talk, get, i, night, christ",0.0240521007855,0.0188603826945,0.8,0.2,22.4,0.200046040236,78.8,0.687861073461,0.745968040074,0.817785986745
110,Rabbinic_test2,10,10.1613390446,"rabbi, know, hartman, jewish, koufax, cave, bar, jew, yochai, basebal",0.0237755843348,0.0213491709308,0.6,0.4,21.0,0.234178346956,66.9,0.771257971941,0.74989495616,0.850522216853
111,WBC_train19,10,12.4524269104,"shall, unto, hath, grace, s, god, ye, christ, prophet, say",0.0253963080532,0.0212899782756,0.8,0.2,23.7,0.187302246214,81.8,0.675037854833,0.74542981481,0.808559703115
112,Shepherd_test16,10,14.216821909,"s, ask, christ, get, don, god, job, ill, want, jesus",0.0313308232302,0.0234871721331,0.7,0.3,19.5,0.0755653090246,157.4,0.56502394621,0.676805778319,0.598564895308
113,DorothyDay_test21,10,8.11090397835,"get, worker, love, too, christ, room, stjoseph, hospit, morn, night",0.0234227632072,0.020042913503,0.7,0.3,12.3,0.147813377138,59.5,0.699638484223,0.706303243045,0.658876037102
114,MehrBaba_train14,10,8.46112012863,"baba, meher, avatar, spiritu, master, love, ask, forget, finit, mind",0.0313216229689,0.0164002040439,0.8,0.2,17.8,0.278457132384,58.7,0.769247859915,0.755980650938,0.785155143272
115,MehrBaba_test8,10,9.52390694618,"baba, perfect, love, hors, ask, meher, s, mind, nt, imperson",0.0363582549093,0.015501281886,0.9,0.1,18.1,0.212524547511,79.5,0.706258461919,0.697677320414,0.68918421231
116,DorothyDay_test14,10,9.95528888702,"prison, get, worker, too, girl, room, joy, farm, go, prayer",0.0246748194027,0.0198627970813,0.8,0.2,17.0,0.160902485677,71.9,0.698702074084,0.739411766166,0.540246932947
117,DorothyDay_test4,10,10.1109819412,"get, worker, room, tri, love, priest, hospit, farm, talk, too",0.0297687171449,0.0177747399088,1.0,0.0,20.0,0.215081092871,69.4,0.714272421948,0.72901678528,0.638882143798
118,Shepherd_train23,10,14.3950250149,"s, don, listen, get, christ, preach, god, t, ill, said",0.0326424553578,0.0200768414591,1.0,0.0,18.0,0.0791097552256,164.6,0.644359002937,0.57180625641,0.428044008141
119,NaumanKhan_test1,10,18.7543890476,"allah, say, nt, know, quran, someth, get, s, go, don't",0.017721363616,0.0140446326552,0.6,0.4,27.5,0.149932404392,188.5,0.773623147834,0.627335680697,0.592225785103
120,JohnPiper_train53,10,10.4736700058,"christ, vers, fear, sin, god, jesus, say, s, glori, anxieti",0.0275540489564,0.0296893933617,0.5,0.5,17.3,0.125974891506,100.1,0.7111545181,0.709613743557,0.826616042406
121,WBC_train38,10,16.2274260521,"shall, unto, god, thou, thi, ye, lord, afflict, thee, s",0.0281809517305,0.031163195914,0.4,0.6,32.6,0.206468908205,100.9,0.628659863809,0.720477132706,0.816628312116
122,JohnPiper_train32,10,13.8906149864,"god, love, s, jesus, vers, say, grace, christ, sin, want",0.0344606586642,0.0185120539046,0.9,0.1,16.9,0.104374498474,115.5,0.707348418258,0.6345462373,0.645823275778
123,NaumanKhan_train3,10,22.3057470322,"allah, know, say, don't, talk, get, nt, na, want, s",0.0212574904042,0.0190167180742,0.7,0.3,33.0,0.163202133851,217.2,0.682825446301,0.602805745846,0.475280642448
124,Shepherd_test19,10,13.2126228809,"s, get, want, know, preach, sin, christ, wisdom, god, go",0.0299773072316,0.02145948437,0.7,0.3,14.7,0.0668444862545,144.4,0.615257826526,0.649681679246,0.606338215228
125,WBC_train23,10,16.1442739964,"shall, unto, christ, thi, ye, god, joy, thou, lord, s",0.0302801938563,0.0263909543096,0.5,0.5,30.3,0.225099211245,92.1,0.658529911383,0.762883995095,0.754037912816
126,PastorAnderson_test1,10,53.2855479717,"s, re, say, nt, get, go, bibl, know, save, vers",0.0269606474546,0.019996955549,0.8,0.2,64.8,0.0807949359945,563.0,0.675095989015,0.72740234777,0.769905081747
