,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred
25,NaumanKhan_test0,10,61.0999920368,"allah, say, know, talk, get, quran, don't, want, messeng, apo, alayhi, thing, prophet, someth, realli, quot, listen, gon, musa, happen",0.0182500235548,0.014318897341,0.7,0.3,0.458147990431,0.78706582804,0.0160878118737,0.032782364081,0.0157752486716,0.0204820827741,0.0201327474305,0.00084575925279,0.0149662615602,0.63141471358,0.574856357963,NaumanKhan,3,2.82333333333,3,3.07795237124,3
28,WBC_test0,10,42.6869130135,"shall, unto, christ, thou, thi, god, prophet, love, sin, thing, say, hath, belov, lord, preach, heaven, let, evil, thee, sabbath",0.0330758895585,0.0265102800065,0.8,0.2,0.377142375334,0.601102046589,0.0158527920025,0.00793864699973,0.0101928307157,0.0176659397741,0.0224193271752,0.00100458187342,0.00935976282067,0.730292963783,0.794090851063,WBC,1,2.99333333333,1,3.07072862522,1
30,WBC_test1,10,27.5132591724,"unto, shall, obama, thou, belov, god, prophet, lord, wit, thi, sermon, thee, sin, sunday, love, outlin, christ, thing, worship, say",0.0280729248439,0.0306579718138,0.4,0.6,0.362225714354,0.556957367185,0.00757224540257,0.00641322824911,0.0116674393448,0.0153762942358,0.0219054242003,0.0012749188688,0.00961984237367,0.81131000902,0.672124446385,WBC,1,2.04333333333,1,1.69633461197,1
33,IntegralYoga_test1,10,9.19055509567,"mind, yoga, want, happi, arjuna, know, get, krishna, whi, say, everyth, medit, will, don't, feel, breath, sit, ask, happen, conch",0.0249465767594,0.0197730237976,0.7,0.3,0.352971950583,0.668658553198,0.00759219088937,0.0385635092793,0.0242227042661,0.00807423475536,0.0108459869848,0.000843576765486,0.0143408050133,0.704272478416,0.67532442202,IntegralYoga,6,4.94,6,3.71921027495,2
36,IntegralYoga_test0,10,10.1089131832,"mind, yoga, happi, don't, everyth, want, whi, pain, should, get, say, clean, boat, medit, joy, god, someth, anyth, pure, calm",0.035471523498,0.0187264243671,0.9,0.1,0.344174897154,0.705462804769,0.0315562735595,0.0459881529348,0.00721593968767,0.00312331717824,0.00247711362412,0.000861604738826,0.0180936995153,0.675238648643,0.644205203203,IntegralYoga,6,5.39,6,5.53650469688,6
37,MehrBaba_test0,10,18.8594069481,"baba, master, love, discipl, perfect, mind, know, happi, infinit, suffer, want, will, shri, happen, everyth, spiritu, hotel, room, silenc, get",0.0372106424759,0.0226138057546,0.8,0.2,0.391565720746,0.724167889856,0.0100344203955,0.0103261186629,0.00921766524707,0.00793419287089,0.0270112595531,0.00239192579196,0.0141765357914,0.744867133303,0.736224012179,MehrBaba,8,5.62,8,5.0838475264,4
38,MehrBaba_test1,10,19.0211808681,"baba, master, discipl, spiritu, infinit, realiz, love, meher, perfect, shall, conscious, mind, feel, truth, saint, shri, know, janabai, grace, pure",0.0364693583736,0.0154852470814,1.0,0.0,0.397616247337,0.707410331948,0.00929177245962,0.00378153530333,0.00734698287505,0.00707687321052,0.0234995408136,0.003403381773,0.0150721192804,0.757960737811,0.652269598678,MehrBaba,8,5.99,8,6.58408128463,8
43,ISIS_test1,10,29.8571557999,"allah, ibn, ribāt, crusad, apost, alayhi, mubāhalah, sallam, sallallāhu, plot, abū, jihād, syrian, said, dabiq, jawlānī, muslim, mujāhidīn, inde, will",0.0162800163278,0.0226724863836,0.3,0.7,0.40779166286,0.679759756255,0.00394513678932,0.00648919696188,0.00357643241649,0.0220853919327,0.0188039230145,0.0,0.0106186859376,0.763522615668,0.693200266467,ISIS,1,1.37666666667,1,1.08028610726,1
45,ISIS_test0,10,24.7570128441,"allah, sallam, alayhi, camp, hijrah, sallallāhu, ibn, regim, shām, faction, dollar, islam, dabiq, prophet, muslim, will, yarmūk, said, imamah, messeng",0.0218566941705,0.0232149933867,0.4,0.6,0.376476222535,0.710140805229,0.00645161290323,0.00552364118427,0.00627485638533,0.0177640300486,0.0133893062307,0.00216526734423,0.0146266018559,0.798795030351,0.70629384695,ISIS,1,1.75666666667,1,2.44410021937,1
50,Unitarian_test0,10,44.6670269966,"know, get, want, bread, love, unitarian, fig, let, wonder, silenc, say, congreg, tree, talk, too, tell, thing, dont, ask, gay",0.0286970807473,0.0155750143185,1.0,0.0,0.230837944431,0.622182235178,0.0164953818135,0.0106933784311,0.0281514244829,0.0135033172889,0.0108755040978,0.00353844152465,0.0110836477169,0.711206605052,0.768441381809,Unitarian,7,5.43666666667,7,5.87646840961,7
51,Unitarian_test1,10,39.7014138699,"fear, depress, get, hope, know, feel, anger, unitarian, talk, tell, love, say, want, let, silenc, angri, too, woman, ask, heard",0.0262611597798,0.0279785029993,0.6,0.4,0.263085898246,0.711168754853,0.0187259362968,0.0103546844009,0.0312973982032,0.00982965814957,0.00845875627115,0.00854626064637,0.0101213394003,0.72639673531,0.672352607349,Unitarian,7,5.46,7,6.36906597292,7
52,Rabbinic_test0,10,22.7998700142,"jew, rabbi, know, abraham, jewish, bibl, happi, sukkot, whi, want, orthodox, ask, sit, think, get, franci, judaism, happen, messag, noth",0.0211082009261,0.0144740254215,0.9,0.1,0.375712360251,0.747867279386,0.0231971039345,0.00947889873297,0.0163380013337,0.00523959226446,0.0108126131276,0.00247689816138,0.0120034295513,0.73636358522,0.634386560045,Rabbinic,6,5.81333333333,6,6.15452572619,6
56,Rabbinic_test1,10,22.3117129803,"mose, jew, israel, rabbi, “no, evil, know, want, torah, keter, tell, ask, get, jewish, cousin, let, moment, synagogu, paint, journey",0.0208050131562,0.0179586670758,0.8,0.2,0.371373663018,0.721618653893,0.0232990699951,0.00748898678414,0.0119432207538,0.00954478707783,0.0105726872247,0.00283896231033,0.0111600587372,0.679335782523,0.789518864923,Rabbinic,6,5.51333333333,6,5.54143008134,6
58,MalcolmX_test0,10,56.6411950588,"malcolm, negro, get, let, say, talk, know, think, want, got, here, tri, congo, tell, should, thing, black, noth, civilright, whi",0.0187544663667,0.0191109979649,0.5,0.5,0.370738984866,0.735795499052,0.0131447842416,0.0209626734115,0.0194105924734,0.0176477351115,0.0132214302138,0.00116885107688,0.0139304054572,0.708582554432,0.655127407827,MalcolmX,2,2.12666666667,2,2.21776945796,2
61,Shepherd_test0,10,30.1666419506,"don, ask, get, want, mom, thing, let, know, said, preacher, heaven, god, christ, love, ill, didn, hell, say, grace, trust",0.0364810819995,0.0249844320633,0.8,0.2,0.260057280838,0.594793710506,0.0201876909646,0.0157136621563,0.0265531791066,0.0113123817838,0.0223337698239,0.0062927397061,0.0112760075658,0.692627583247,0.632868861261,Shepherd,4,4.68666666667,4,4.51256005887,4
63,Shepherd_test1,10,31.0356760025,"don, get, want, christ, bad, know, ask, said, god, ill, let, sin, thing, say, lord, preacher, love, told, preach, should",0.0309226348462,0.0241326050624,0.8,0.2,0.255034542753,0.602339044875,0.0226081487176,0.0171919770774,0.0248095604165,0.0113914319659,0.0216646865609,0.00440282339786,0.0114962610944,0.665830041855,0.639522167901,Shepherd,4,4.41333333333,4,4.22899660852,4
65,Ghandi_test0,10,51.1501119137,"div, href, class, meta, svg, https, numlnum, button, rel, content, width, numcnum, evenodd, ariahidden, viewbox, octicon, mnum, fillrul, path, arialabel",0.0108788786285,0.00693243149391,0.9,0.1,0.144336494693,0.713514717456,0.00492749278675,0.00680106418856,0.0152133997827,0.00522726421104,0.00385955708772,0.000412185708397,0.00569565706149,0.62322343227,0.746503251719,Ghandi,1,3.92333333333,6,4.17390008499,6
