,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
31,Shepherd_test8,10,14.9018440247,"s, don, get, ask, christ, want, should, preacher, t, whi, know, god, sin, let, ill, preach, love, jesus, said, bless",0.0330427616459,0.021669784991,0.8,0.2,0.0910596443942,0.63698848257,0.64299057529,0.705487488247,Shepherd,4,3.6,4.11125461923
33,Shepherd_test3,10,14.3840610981,"s, get, pray, god, christ, don, want, love, sin, t, lord, ill, know, bless, prayer, say, said, worri, evil, whi",0.0371503433428,0.0279542427501,0.7,0.3,0.0636709299862,0.606828992252,0.683988689305,0.65589506928,Shepherd,4,4.0,4.09234835411
36,Shepherd_test13,10,15.0599460602,"s, christ, don, preach, want, get, t, god, jesus, say, happen, know, ill, said, will, ask, worri, whi, i, evil",0.0314867937516,0.0234269361253,0.7,0.3,0.064077320366,0.574786587566,0.647340521483,0.601633512337,Shepherd,4,4.0,4.03590299187
44,Shepherd_test21,10,16.8208110332,"s, get, ask, don, satan, god, christ, want, ill, love, said, t, know, whi, devil, happen, job, grace, i, preacher",0.035951785091,0.025882281969,0.7,0.3,0.0747526411124,0.612789360201,0.66389337587,0.601496027645,Shepherd,4,4.3,3.98058899638
45,Shepherd_test1,10,15.3452141285,"s, don, love, want, get, t, ask, know, jesus, said, ill, god, christ, sin, i, preach, tri, whi, think, look",0.0319158129277,0.0245559332036,0.7,0.3,0.0542956370484,0.532279395902,0.662027019852,0.615151976861,Shepherd,4,4.0,4.01938483697
49,Shepherd_test11,10,13.8564498425,"s, get, don, christ, jesus, said, let, sin, ill, thing, know, heaven, god, t, want, ve, re, i, go, lord",0.0300739938827,0.0254280337519,0.6,0.4,0.0632094054876,0.580211626219,0.699346221234,0.642895443067,Shepherd,4,4.0,3.79209632068
50,Shepherd_test2,10,14.492839098,"s, get, bless, said, bad, god, ill, t, say, lord, let, want, fear, know, i, don, ask, christ, evil, pray",0.0335262180383,0.0297575183451,0.6,0.4,0.0614093059509,0.59344324221,0.698636926896,0.597856425901,Shepherd,4,4.9,4.03168107514
56,Shepherd_test18,10,13.3310389519,"get, s, christ, preach, preacher, pray, ask, god, don, wisdom, should, said, want, rememb, say, go, know, let, tell, i",0.0362075119405,0.0213713065417,0.9,0.1,0.0649435458653,0.63415138989,0.707464687141,0.739462055016,Shepherd,4,3.6,3.89499768357
59,Shepherd_test7,10,14.8096261024,"s, get, don, ask, pray, god, want, christ, sin, know, t, judg, jesus, ill, said, i, bless, didn, prayer, heaven",0.0307928952777,0.02179336275,0.7,0.3,0.0543911370464,0.606553210835,0.673531005219,0.722075657265,Shepherd,4,3.4,3.64682415884
64,Shepherd_test17,10,14.7585740089,"s, sin, don, get, troubl, t, want, ask, pray, christ, job, know, ill, god, look, re, prayer, jesus, i, love",0.0298998140625,0.0262136428705,0.5,0.5,0.0576392307202,0.5783176769,0.662338542545,0.587563087376,Shepherd,4,3.8,3.98986236176
71,Shepherd_test12,10,15.6734611988,"s, christ, god, get, don, pray, ask, ill, trust, want, t, know, said, sin, let, whi, spirit, i, go, jesus",0.0329897427404,0.0246961625883,0.9,0.1,0.055967969642,0.591541280654,0.655217901007,0.705443353458,Shepherd,4,3.8,4.03011026285
72,Shepherd_test5,10,14.0718071461,"get, s, sin, don, christ, love, know, god, want, thing, ill, job, t, jesus, said, will, ask, whi, i, put",0.0339019873032,0.0265344748967,0.7,0.3,0.0763479507877,0.629741626462,0.704815162969,0.574017325384,Shepherd,4,4.9,4.15311082755
73,DorothyDay_test8,10,8.67694401741,"fr, worker, too, get, retreat, priest, roy, love, labor, rememb, away, tri, got, ask, morn, say, thing, hospit, told, cw",0.0231497225699,0.0185831980316,0.5,0.5,0.146844203674,0.733491449615,0.6844282211,0.714581412462,DorothyDay,4,4.10963562753,4.01106953712
75,DorothyDay_test13,10,13.3334150314,"get, farm, love, too, retreat, christ, helen, worker, say, poverti, thing, go, talk, job, joy, tri, heaven, room, must, cloth",0.0303196826345,0.0205876232742,0.9,0.1,0.167555786928,0.70019220424,0.720388392742,0.560613439294,DorothyDay,4,4.80454545455,4.44841174793
76,DorothyDay_test3,10,12.861166954,"get, worker, retreat, fr, go, morn, say, want, dollar, labor, job, strike, feel, tri, lacoutur, babi, bed, i, farm, hour",0.0220152522675,0.025146053617,0.3,0.7,0.188219610367,0.702619434343,0.70230529757,0.729601705042,DorothyDay,4,4.20963562753,3.45417209059
88,DorothyDay_test23,10,12.3892388344,"worker, get, go, too, farm, babi, am, i, labor, room, thing, love, know, want, say, hospit, trip, tri, will, talk",0.0263487529692,0.0165928836125,0.8,0.2,0.171505015513,0.710675232759,0.725696958797,0.765073801402,DorothyDay,4,3.99839160839,3.98907612037
89,DorothyDay_test16,10,12.0504250526,"worker, prison, room, strike, too, get, farm, hour, ask, love, talk, grape, destitut, i, am, hospit, grower, car, say, franz",0.0249858533288,0.0225948977094,0.6,0.4,0.172392841955,0.661554330867,0.751039477681,0.704125747402,DorothyDay,4,3.99839160839,3.39371639117
90,DorothyDay_test6,10,10.5408661366,"love, talk, room, too, get, go, worker, say, tell, tri, look, pay, i, am, joy, felicia, charli, hospit, told, feel",0.0271077203672,0.0240299743738,0.7,0.3,0.143407604346,0.678578171013,0.764611581052,0.695941614649,DorothyDay,4,3.99839160839,3.76644403675
91,DorothyDay_test11,10,11.2001290321,"worker, fr, too, get, am, talk, street, prayer, jim, pray, julia, cathol, told, tree, i, maurin, go, littl, say, poverti",0.0251137200464,0.0200441038762,0.8,0.2,0.180540271301,0.67748628154,0.709799603194,0.70466411431,DorothyDay,4,4.01418108208,4.13345846747
92,DorothyDay_test1,10,18.3839008808,"love, poverti, say, too, am, bed, tri, room, retreat, talk, priest, fr, get, thing, christ, prayer, i, night, pray, know",0.0282031943652,0.022506908878,0.5,0.5,0.195698102036,0.78141934614,0.730959174554,0.674253314866,DorothyDay,4,4.69384615385,4.90791562092
93,DorothyDay_test18,10,8.44566893578,"worker, am, talk, get, morn, meet, cuba, away, go, retreat, ask, i, farm, pray, trip, will, want, too, night, cathol",0.0208945383952,0.0199426711604,0.8,0.2,0.177705071079,0.707092191718,0.763744056971,0.801327178272,DorothyDay,4,3.99839160839,3.79641903854
104,DorothyDay_test21,10,10.6760799885,"prison, ammon, worker, get, prayer, peter, tri, too, am, go, i, know, love, pray, hope, cathol, let, say, paper, read",0.0239069348464,0.0164862662569,0.6,0.4,0.130765508038,0.705885390582,0.701828481957,0.62630862085,DorothyDay,4,4.86578947368,3.49404726611
105,DorothyDay_test14,10,8.96795916557,"worker, maurin, christ, peter, talk, strike, unemploy, get, farm, room, too, love, merci, job, cathol, night, poverti, labor, tri, am",0.0278305213494,0.0199551571459,0.8,0.2,0.157952204307,0.696615828385,0.707729463892,0.6474967624,DorothyDay,4,4.64713562753,4.17639658723
106,DorothyDay_test4,10,11.0189890862,"worker, room, too, hospit, get, priest, go, street, bread, say, mine, mike, must, know, fr, retreat, coal, night, ask, tri",0.026578409235,0.0191813854868,1.0,0.0,0.190474590802,0.703396627596,0.758148781277,0.766958492901,DorothyDay,4,4.69839160839,4.30030632125
116,DorothyDay_test12,10,10.3197329044,"get, go, dolci, street, christma, worker, too, feel, night, love, stay, hospit, priest, sit, tri, room, morn, tell, walk, peter",0.0286801853388,0.0210377951326,0.8,0.2,0.16153592585,0.735222041336,0.805656443729,0.657996238831,DorothyDay,4,5.03589160839,3.95626735652
117,DorothyDay_test2,10,7.18593096733,"worker, poverti, strike, get, too, know, go, poor, say, farm, cloth, room, hope, lose, jail, chavez, talk, morn, meet, picket",0.0242769280996,0.0250310468443,0.5,0.5,0.114429268463,0.670266557768,0.767109642843,0.746358659869,DorothyDay,4,3.5,2.9103071273
126,DorothyDay_test9,10,13.2190129757,"worker, get, poverti, strike, ask, hospit, farm, go, labor, job, tri, street, hour, too, room, talk, say, love, maurin, cloth",0.0238367098819,0.0202707649415,0.7,0.3,0.145874827706,0.694346434144,0.723014075154,0.678031407008,DorothyDay,4,3.79839160839,3.74284576235
127,DorothyDay_test10,10,9.97584581375,"worker, farm, too, talk, get, go, want, night, room, told, fr, done, tri, hospit, morn, reader, walk, i, say, stay",0.0245732367423,0.0217658325126,0.7,0.3,0.172177229694,0.721932115291,0.809134894874,0.715229704546,DorothyDay,4,3.99839160839,4.26658513691
128,DorothyDay_test0,10,8.03355193138,"worker, mike, room, labor, too, get, maurin, ask, prayer, farm, joe, priest, i, cathol, talk, cloth, pray, am, love, got",0.0248792518797,0.0220409052935,0.4,0.6,0.184163911417,0.730591243345,0.745535136244,0.728832500184,DorothyDay,4,3.79384615385,4.21923359145
131,DorothyDay_test22,10,11.2453072071,"worker, tri, love, get, go, room, retreat, fr, job, floor, pray, too, stjoseph, am, hospit, feel, street, i, prayer, told",0.0234717532027,0.0211750932571,0.6,0.4,0.182529778274,0.704479300367,0.695712020195,0.699616026367,DorothyDay,4,4.00963562753,4.45028360146
132,DorothyDay_test17,10,11.9866738319,"talk, am, get, too, room, tri, worker, i, rememb, go, farm, thing, love, hard, labor, read, prayer, night, will, feel",0.0224220191757,0.0202737185322,0.5,0.5,0.141827317276,0.704224882018,0.731668974586,0.784069060835,DorothyDay,4,3.99384615385,3.43940463352
133,DorothyDay_test7,10,12.084343195,"worker, get, room, talk, i, want, go, fr, hour, say, labor, pray, priest, love, too, cloth, farm, meet, prison, felt",0.0264154180914,0.0233779731943,0.8,0.2,0.130542039584,0.723324388754,0.729247331856,0.688501688794,DorothyDay,4,4.45454545455,3.75892000891
136,DorothyDay_test19,10,7.8832859993,"labor, worker, manual, priest, parish, farm, christ, love, get, say, too, hear, am, go, maurin, room, castro, ask, pray, polic",0.0252365334576,0.0179301307268,0.9,0.1,0.195427069679,0.672880069809,0.739759454332,0.679094506472,DorothyDay,4,3.99839160839,4.42119251027
142,DorothyDay_test20,10,10.3392679691,"get, worker, too, ammon, room, talk, go, fr, want, am, ask, love, maurin, peter, say, i, door, said, farm, dollar",0.0249375042995,0.0167620929291,1.0,0.0,0.170046136499,0.695466336148,0.736226494176,0.647435825376,DorothyDay,4,3.99839160839,4.34403224158
143,DorothyDay_test15,10,16.635463953,"prison, too, get, girl, rememb, room, prayer, i, go, worker, tri, love, heard, night, bread, hutterit, want, bed, farm, littl",0.025221381758,0.0212699547082,0.8,0.2,0.164410204014,0.755675337146,0.803471098789,0.707471919973,DorothyDay,4,4.19839160839,3.88728116205
144,DorothyDay_test5,10,14.1814701557,"worker, too, get, ask, go, hospit, i, priest, tri, am, paper, farm, seem, talk, want, street, look, told, cathol, say",0.0237323925065,0.0186127040893,0.8,0.2,0.166005584014,0.752572572755,0.768270627467,0.701385639761,DorothyDay,4,4.19839160839,3.71435848591
152,Unitarian_test6,10,21.7722167969,"hope, s, love, get, let, say, congreg, unitarian, e, i, want, rememb, talk, christma, emerson, bread, joy, nt, abort, know",0.0306318256375,0.0203090497063,1.0,0.0,0.150998033444,0.698141235817,0.671591431715,0.719796556784,Unitarian,7,4.79384615385,4.42160915956
155,Unitarian_test3,10,19.5185518265,"nt, am, s, say, i, love, feel, get, forgiv, tell, thing, know, ourselv, someth, want, let, easter, talk, terror, everyth",0.0322316884559,0.0235178059269,0.8,0.2,0.112420153114,0.629564705901,0.703606067962,0.615827147258,Unitarian,7,6.1,4.2438972309
158,Unitarian_test4,10,24.2601940632,"am, say, get, bread, i, know, feel, anger, dont, thing, ask, love, hope, sky, want, justic, s, tell, whi, talk",0.0289877889117,0.0233001808983,0.9,0.1,0.118255561808,0.614967267064,0.709867306784,0.6351096769,Unitarian,7,5.62033492823,4.41770837166
162,Unitarian_test5,10,23.3052239418,"am, know, say, let, nt, s, ourselv, feel, love, i, talk, dont, get, too, ask, yes, rememb, mind, tell, wonder",0.0301003393144,0.0216515524653,0.9,0.1,0.110081620594,0.660094581505,0.729825114111,0.636420336802,Unitarian,7,5.17121212121,4.13847941471
166,Unitarian_test0,10,18.7583060265,"am, let, love, cloth, i, ourselv, congreg, silenc, guilt, feel, know, too, want, whi, sermon, gone, get, s, mind, say",0.0270942148794,0.0236984128081,0.8,0.2,0.1175367782,0.623122370446,0.691090005759,0.492436304043,Unitarian,7,6.3875,4.7010543036
168,Unitarian_test7,10,19.3640651703,"let, hurt, want, get, ask, silenc, feel, i, love, s, unitarian, know, rememb, too, say, nt, someth, hope, congreg, thing",0.0288759032054,0.0174946318298,0.9,0.1,0.132407675946,0.643780733526,0.677765039765,0.672192557812,Unitarian,7,5.49384615385,4.33561126952
171,Unitarian_test2,10,19.4574668407,"feel, prison, am, door, love, say, tell, i, s, know, morn, silenc, let, nt, talk, think, tree, ourselv, ask, too",0.0243734524658,0.0234435337009,0.6,0.4,0.099960946236,0.57579775264,0.692068141809,0.6937465995,Unitarian,7,5.1,3.08616757539
177,Unitarian_test8,10,20.7358179092,"garden, nt, s, let, courag, know, am, magic, get, want, say, silenc, rememb, i, ask, sudden, feel, tell, think, love",0.0297971312158,0.0214450215115,0.7,0.3,0.110000524924,0.690049962896,0.717244315057,0.623270262162,Unitarian,7,5.50454545455,4.09496505821
178,Unitarian_test1,10,15.4986920357,"dream, nt, friendship, know, s, i, say, let, listen, love, am, deeper, want, get, ask, too, scriptur, realli, congreg, friend",0.0263509787455,0.0195857822144,0.7,0.3,0.157303649645,0.733138207844,0.682080698763,0.574494812641,Unitarian,7,4.93134615385,4.0111745532
180,JohnPiper_test8,10,11.6200611591,"vers, s, christ, god, spirit, let, say, nt, jesus, promis, sacrific, love, want, will, trajectori, lord, look, abraham, sin, galatian",0.0312650697806,0.0182307714974,0.9,0.1,0.116748566726,0.694847361668,0.726781216623,0.764224794559,JohnPiper,4,3.80454545455,3.3359579583
181,JohnPiper_test15,10,12.9189229012,"god, worship, s, vers, nt, say, glori, am, christ, whi, satan, evil, hospit, lord, woman, jesus, know, thing, answer, predestin",0.0253342769354,0.0189221078007,0.7,0.3,0.149327010868,0.690937446748,0.699091310021,0.799050191959,JohnPiper,4,4.00963562753,3.33106977231
184,JohnPiper_test4,10,13.0730838776,"vers, grace, god, s, love, nt, hope, endur, say, perfect, jesus, christ, sin, thing, fear, confid, gospel, shall, judgment, obedi",0.0376108341454,0.0207677921172,0.8,0.2,0.124779681354,0.627174913851,0.691276655784,0.76765287971,JohnPiper,4,5.01578947368,4.5700247529
191,JohnPiper_test13,10,13.4127299786,"god, wisdom, s, say, love, job, nt, vers, get, glori, whi, will, let, christ, fear, jesus, sin, thing, know, answer",0.0336585860585,0.0262898012817,0.6,0.4,0.115640590073,0.701220926162,0.670527163357,0.671839890542,JohnPiper,4,4.0,4.21483441798
194,JohnPiper_test2,10,13.4006440639,"christ, vers, say, coven, s, god, nt, gift, fear, fill, glori, pray, thing, jesus, will, whi, heal, let, grace, faith",0.0294875463199,0.0235419684643,0.8,0.2,0.17784641147,0.687879558259,0.715279086285,0.626085882735,JohnPiper,4,4.53589160839,4.19981695902
199,JohnPiper_test11,10,13.4947509766,"vers, god, say, hope, christ, s, abid, jesus, love, grace, sin, let, spirit, thi, salvat, whi, angel, thing, lord, mind",0.0345782560798,0.0244158020966,0.5,0.5,0.118580693671,0.693518956294,0.720407197522,0.601017809871,JohnPiper,4,4.6,3.61991319911
201,JohnPiper_test7,10,13.9489490986,"god, vers, christ, s, meek, hope, say, let, nt, jesus, grace, sin, abid, glori, will, coven, heaven, spirit, scroll, sinner",0.0316635125009,0.019227085419,0.9,0.1,0.13295556103,0.691764338097,0.716684955302,0.656263129071,JohnPiper,4,3.99839160839,3.91153711625
205,JohnPiper_test0,10,13.992743969,"christ, vers, joy, s, love, say, god, nt, jesus, glori, will, want, whi, pastor, ministri, priest, look, let, get, thing",0.0360822888071,0.0206954785396,0.8,0.2,0.119076383066,0.673003978963,0.694607099475,0.64558894221,JohnPiper,4,4.85328947368,3.91828074963
207,JohnPiper_test9,10,13.1068019867,"vers, merci, god, s, say, spirit, prophet, nt, will, christ, shall, thing, lord, sin, jesus, want, fals, let, wait, whi",0.0267774867894,0.0202351266529,0.9,0.1,0.148666216685,0.679119398487,0.716772593936,0.653668978548,JohnPiper,4,3.99839160839,4.19816336318
209,JohnPiper_test16,10,12.7646639347,"vers, god, christ, exult, s, say, promis, nt, will, grace, let, thing, steal, glori, lord, shall, worship, jesus, get, boast",0.0316454968317,0.0170824679016,1.0,0.0,0.126221601969,0.678020735087,0.707979484368,0.76579050115,JohnPiper,4,4.31578947368,3.64174321034
211,JohnPiper_test5,10,11.0455720425,"spirit, vers, god, christ, s, glori, say, jesus, sin, nt, will, perish, shame, thing, want, shall, mind, simon, gospel, luke",0.0303657289486,0.0248026398809,0.7,0.3,0.144295478894,0.64727753713,0.720993016276,0.563453905754,JohnPiper,4,4.53589160839,3.96818032051
214,JohnPiper_test14,10,12.3341529369,"prayer, pray, god, s, christ, say, vers, bless, spirit, sin, perish, jesus, answer, nt, want, repent, lord, abid, grace, will",0.0319334090329,0.0182945064462,0.8,0.2,0.108347439767,0.700307967343,0.724208548666,0.66189963862,JohnPiper,4,4.57121212121,3.530547183
218,JohnPiper_test3,10,12.9687612057,"love, s, god, pray, nt, vers, say, christ, wonder, sin, apostl, gospel, want, know, jesus, hope, promis, thing, ministri, jonah",0.0352508280054,0.0191732644392,0.9,0.1,0.106755203158,0.719638195634,0.684666493536,0.635065504448,JohnPiper,4,5.2,3.63690923185
225,JohnPiper_test12,10,12.0570628643,"vers, righteous, s, say, god, spirit, nt, gospel, know, christ, sin, baptism, hope, coven, save, bold, refin, pride, answer, jesus",0.0308305199663,0.0224366598511,0.7,0.3,0.133112069248,0.649743986713,0.789849941904,0.670962999943,JohnPiper,4,4.29839160839,3.88437777867
228,JohnPiper_test1,10,12.5910329819,"vers, god, christ, s, love, sacrific, say, sing, will, let, jesus, listen, prais, worship, nt, want, joy, hope, sin, gospel",0.0301808319518,0.0234914541122,0.6,0.4,0.111692041316,0.664181636773,0.750993538886,0.684511553221,JohnPiper,4,4.27121212121,3.83993720791
230,JohnPiper_test17,10,11.7169060707,"christ, vers, s, jesus, god, say, etern, joy, sin, husband, nt, elder, love, let, glori, submiss, lord, know, endors, thing",0.034043661725,0.0181583017848,0.8,0.2,0.130553830368,0.705529661513,0.704193978671,0.700950299783,JohnPiper,4,4.61578947368,3.9399477071
232,JohnPiper_test10,10,12.6008479595,"christ, vers, hope, god, s, joy, say, nt, love, promis, let, sin, glori, will, thing, walk, rejoic, know, coven, want",0.0330676539095,0.0222054350567,0.9,0.1,0.128679139873,0.707813863153,0.689453996576,0.814092945867,JohnPiper,4,4.31578947368,4.03878380727
235,JohnPiper_test6,10,12.0598549843,"christ, vers, god, glori, sin, husband, s, nt, will, say, thing, kind, want, love, shall, lord, promis, forgiv, grace, let",0.0298339420624,0.0314669401797,0.6,0.4,0.106602510189,0.671117458698,0.715898654033,0.726894241093,JohnPiper,4,4.3,3.73877754155
240,WBC_test11,10,14.4510540962,"unto, shall, lord, thou, thi, thee, ye, christ, s, ie, say, belov, wit, god, sodom, sermon, jesus, heaven, outlin, sunday",0.0255094851393,0.0268796905638,0.6,0.4,0.174923390619,0.53681244555,0.719103387735,0.683477770537,WBC,1,1.3,1.38976804713
241,WBC_test3,10,14.5530011654,"unto, shall, s, thou, god, lord, wit, thee, say, belov, ye, sermon, christ, ie, sunday, fag, outlin, thi, hath, curs",0.0272724471262,0.0296155909807,0.5,0.5,0.161670467848,0.545104595101,0.720543930383,0.661113917673,WBC,1,1.0,0.992356258239
244,WBC_test6,10,17.1766049862,"shall, unto, ye, god, thou, s, christ, ie, lord, say, belov, scriptur, hath, wit, heaven, thee, bibl, sermon, uzziah, sunday",0.0198545849037,0.0259299032206,0.3,0.7,0.188432751628,0.596004456423,0.780472951599,0.679283756784,WBC,1,1.0,1.65726944907
246,WBC_test1,10,15.6117229462,"shall, unto, heaven, christ, god, resurrect, comfort, s, hath, thing, ye, will, thou, say, sin, belov, lord, etern, glori, sermon",0.0316172390811,0.0309441823922,0.5,0.5,0.191008126916,0.643835071791,0.793569735294,0.853422505535,WBC,1,1.0,2.34928483757
249,WBC_test8,10,15.6539490223,"shall, unto, ye, christ, god, s, lord, sermon, ie, thou, belov, thing, preach, wit, sunday, nt, say, comfort, outlin, prophet",0.0243708746848,0.0285583247846,0.4,0.6,0.17926653964,0.550894955329,0.801301475526,0.824390841932,WBC,1,1.0,1.64898361813
253,WBC_test12,10,16.3348140717,"shall, unto, sin, christ, god, hath, coven, ye, s, spirit, lord, babylon, thou, belov, isaiah, thi, righteous, sermon, bless, sodom",0.0301971966899,0.0280331955452,0.6,0.4,0.216488823933,0.631660049969,0.758047902113,0.72358392955,WBC,1,2.4,1.65796308247
254,WBC_test4,10,16.2703619003,"shall, unto, repent, thou, thee, s, sin, lord, thi, god, ye, redeem, christ, say, sermon, satan, obama, preach, let, abraham",0.0216762726422,0.0311185993511,0.3,0.7,0.158153763897,0.605294155124,0.701726888056,0.784339518076,WBC,1,1.0,1.46678870868
257,WBC_test10,10,17.8691759109,"shall, unto, prayer, thi, god, lord, s, thee, thou, let, ye, christ, nt, hath, sin, heaven, say, thing, wit, pray",0.0240649874238,0.0259869490184,0.4,0.6,0.219210248412,0.615913353723,0.783374613093,0.820816600956,WBC,1,1.7,1.95832796789
258,WBC_test2,10,15.7674329281,"shall, unto, thou, god, lord, christ, heaven, thi, sin, belov, s, ye, thee, hath, wit, thing, puritan, will, say, sunday",0.0279731118584,0.0290490286723,0.4,0.6,0.184294613747,0.607647341893,0.785695160232,0.774567631616,WBC,1,1.0,0.824810205947
264,WBC_test0,10,14.6414649487,"shall, unto, ye, lord, sin, heaven, s, thou, god, priest, christ, wit, sermon, ie, repent, thi, say, belov, outlin, sunday",0.0238028771839,0.0270883658691,0.4,0.6,0.1999365877,0.565824260163,0.76564902313,0.748770606857,WBC,1,1.0,0.5609141789
269,WBC_test7,10,14.927325964,"shall, unto, sin, ye, lord, god, s, thou, hath, wit, wrath, sermon, thi, let, christ, fag, belov, say, sunday, outlin",0.0243908951554,0.0372577676947,0.1,0.9,0.164794408933,0.596642923325,0.779310858019,0.77312774835,WBC,1,1.0,1.89926912478
274,WBC_test9,10,17.4452610016,"crook, lot, shall, s, sin, baptist, god, unto, ye, hath, sermon, wit, lord, thi, christ, thou, heaven, thing, belov, sunday",0.0260297291534,0.0303964431025,0.5,0.5,0.180079023,0.559179291924,0.717339787338,0.695045645846,WBC,1,1.0,0.807084772696
278,WBC_test5,10,14.9480309486,"shall, unto, ye, christ, god, thing, s, lord, thou, heaven, belov, spirit, evil, hath, let, say, thi, wit, sermon, preach",0.028992253364,0.0271508874363,0.5,0.5,0.202884868068,0.613178520731,0.746251502736,0.719717964686,WBC,1,1.0,0.771244164726
279,PastorAnderson_test5,10,51.1250550747,"s, re, nt, say, get, go, bibl, vers, shall, know, let, talk, want, unto, look, chapter, thing, lot, job, christ",0.0294546432728,0.0171999530381,1.0,0.0,0.0826504046969,0.715029064975,0.719566846877,0.685418691808,PastorAnderson,2,4.1,3.11295162171
285,PastorAnderson_test1,10,50.5959420204,"s, re, nt, say, get, go, want, look, bibl, unto, let, vers, know, thing, talk, whi, chapter, shall, okay, sin",0.0227305361098,0.018644467376,0.7,0.3,0.0744646220814,0.685805531835,0.708619913372,0.713508178234,PastorAnderson,2,2.0,2.24877392906
288,PastorAnderson_test4,10,49.199587822,"s, re, say, nt, bibl, go, get, talk, vers, unto, want, let, save, jesus, whi, know, christ, look, lot, shall",0.0251033858529,0.0160725679166,0.8,0.2,0.0685118116673,0.648422867421,0.669538569817,0.712548383895,PastorAnderson,2,2.2,2.24728903541
289,PastorAnderson_test3,10,49.0969121456,"s, nt, re, say, get, go, vers, bibl, husband, want, let, know, talk, look, unto, thing, esau, chapter, whi, god",0.0274410859999,0.018465666838,0.8,0.2,0.0986564453878,0.712412525776,0.72823607447,0.733256620743,PastorAnderson,2,2.5,2.67356282062
293,PastorAnderson_test6,10,55.1421849728,"s, re, nt, say, get, bibl, go, know, want, let, look, ve, tell, thing, whi, unto, vers, talk, save, lot",0.0216010828564,0.0177687314605,0.6,0.4,0.076173017393,0.710101027074,0.740496879178,0.720669325104,PastorAnderson,2,2.0,2.6960273836
297,PastorAnderson_test0,10,49.9300558567,"s, nt, re, say, get, go, bibl, want, know, vers, let, talk, thing, look, whi, tell, do, ll, ve, chapter",0.0251332361295,0.0186207583018,0.8,0.2,0.0738089749306,0.750495569513,0.66475793446,0.670292801853,PastorAnderson,2,3.1,2.94161691591
