,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
37,PastorAnderson_test0,1,9.49187684059,"s, re, insan, say, bibl, disord, mind, don, talk, crazi, spirit, chapter, vers, t, schizophrenia, oh, shall, go, look, think",0.0187029659141,0.0307658255865,0.0,1.0,0.194644023514,0.0431090790333,0.361854996734,0.0111775121735,0.0234617087207,0.0112881806109,0.0179282868526,0.0154935812306,0.00110668437362,0.0173749446658,0.736644749601,0.614796789616,PastorAnderson,2,2.72708333333,2.95821357504
38,PastorAnderson_test10,1,10.9018750191,"nt, re, s, say, deni, want, flesh, get, go, lust, self, bibl, drink, let, eat, know, look, save, vers, christ",0.0231644677208,0.0220566018733,1.0,0.0,0.582200247219,0.0395550061805,0.762669962917,0.0204451606405,0.0347467015812,0.0280995064961,0.0117836640145,0.0166179877128,0.000805720616376,0.0153086917111,0.690307128751,0.615255676692,PastorAnderson,2,3.375,2.60404206405
43,PastorAnderson_test2,1,12.0912640095,"s, say, don, bibl, ordin, look, okay, christ, am, know, thing, let, vers, re, t, go, colossian, sin, testament, lot",0.0248430962343,0.0160390516039,1.0,0.0,0.272513243084,0.0406121247793,0.400235432607,0.0209205020921,0.0250174337517,0.0213563458856,0.0115934449093,0.0209205020921,0.0,0.0142085076709,0.692487072305,0.733075699277,PastorAnderson,2,4.7,2.42237548171
44,PastorAnderson_test12,1,12.8516750336,"s, re, nt, spank, say, get, okay, bibl, know, kid, rod, lot, talk, look, beat, oh, ve, vers, go, anderson",0.0317367763432,0.0359850062474,0.0,1.0,0.567567567568,0.0921375921376,0.753071253071,0.01091211995,0.0318200749688,0.0238234069138,0.0275718450646,0.0102457309454,0.000499791753436,0.0193252811329,0.689320008213,0.682018230773,PastorAnderson,2,2.56306306306,2.58596953631
46,PastorAnderson_test9,1,12.3399918079,"s, say, get, go, don, look, know, husband, bibl, want, vers, let, tell, spous, belov, i, nt, ve, thing, talk",0.031255322773,0.0163515585079,1.0,0.0,0.552275522755,0.118081180812,0.669126691267,0.0129449838188,0.0410492250043,0.0423266905127,0.0112416964742,0.0172032021802,0.00851643672288,0.0127746550843,0.714474111137,0.673863863884,PastorAnderson,2,3.90333333333,2.89549997819
51,Bahai_test9,1,0.344187021255,"plough, better, suffer, will, talk, petti, tribul, weed, furrow, abdu'lbaha, detach, harvest, thistl, deepli, tri, unrip, purifi, matur, “the, seed",0.034188034188,0.042735042735,0.0,1.0,0.714285714286,0.142857142857,0.714285714286,0.0,0.00854700854701,0.0,0.0,0.034188034188,0.0,0.00854700854701,-0.639079537557,0.533421695416,Bahai,6,6.4,5.35767587144
53,Bahai_test14,1,1.62104797363,"baha'i, truth, ration, superstit, contrari, ignor, —, faith, abdu'lbaha, realiti, reason, baha'u'llah, complement, mere, penetr, faculti, whi, priest, tenet, pnum",0.0404191616766,0.00748502994012,1.0,0.0,0.378378378378,0.243243243243,0.459459459459,0.00898203592814,0.0,0.0,0.0134730538922,0.00149700598802,0.0,0.0059880239521,0.770071774138,0.615819141449,Bahai,6,6.2,5.98273043099
55,Bahai_test4,1,1.84455800056,"imagin, everyon, uniti, infecti, diseas, baha'u'llah, capac, safe, abdu'lbaha, stead, health, prevent, care, threat, cdc, let, meat, bond, ghsa, mankind",0.0231213872832,0.0196531791908,1.0,0.0,0.575757575758,0.181818181818,0.636363636364,0.0138728323699,0.00924855491329,0.0,0.00693641618497,0.00231213872832,0.0,0.0104046242775,0.763859846394,0.577762934149,Bahai,6,6.28925830284,5.70199187617
63,Bahai_test7,1,0.625072956085,"prophet, realiti, fellowship, mankind, love, kind, god, uniti, messag, commend, almighti, merci, rebuk, step, endow, suscept, wisdom, conclud, dwell, encourag",0.0393013100437,0.00873362445415,1.0,0.0,0.6875,0.0,0.8125,0.00436681222707,0.0,0.0,0.0218340611354,0.061135371179,0.0,0.00436681222707,-0.360687963936,0.642991384042,Bahai,6,5.8,5.86413411599
66,Bahai_test1,1,2.03033494949,"thi, thou, thee, verili, thine, lord, heaven, didst, grace, o, servant, shall, prais, unto, forth, gift, glori, almighti, abdu'lbaha, depriv",0.0501419110691,0.0132450331126,1.0,0.0,0.483333333333,0.1,0.533333333333,0.0283822138127,0.0,0.0340586565752,0.00662251655629,0.0085146641438,0.0,0.00189214758751,0.732701454637,0.585396672122,Bahai,6,5.4,6.04971654765
68,Bahai_test11,1,0.297815799713,"baha'u'llah, righteous, ye, concours, recount, bless, woe, mock, inscrut, befriend, veil, decre, glean, glorifi, interced, whilst, dust, sin, extol, lieth",0.0555555555556,0.0634920634921,0.0,1.0,0.666666666667,0.333333333333,0.666666666667,0.0,0.031746031746,0.0,0.0238095238095,0.031746031746,0.0,0.00793650793651,-0.733991448079,0.606215627469,Bahai,6,3.6,5.07617009323
69,Bahai_test8,1,1.77548599243,"baha'i, baha'u'llah, mose, mediat, zoroast, manifest, heaven, divin, lamp, realiti, prophet, p, faith, god, light, zoroastrian, splendor, thou, abdu'lbaha, bearer",0.034749034749,0.00900900900901,1.0,0.0,0.529411764706,0.205882352941,0.588235294118,0.010296010296,0.0,0.0,0.019305019305,0.00900900900901,0.0,0.00772200772201,0.734376838635,0.659128553937,Bahai,6,5.2,5.71323949138
71,Bahai_test3,1,0.91485118866,"spirit, lamp, mind, ration, heaven, acquaint, veget, ray, realiti, soul, qualiti, annihil, mirror, another—th, wick, perish, brilliant, abdu'lbaha, thing, fruit",0.0272727272727,0.00909090909091,1.0,0.0,0.466666666667,0.2,0.466666666667,0.0,0.0030303030303,0.0,0.0030303030303,0.0,0.0,0.0242424242424,0.115864909739,0.705084988791,Bahai,6,5.65467076783,5.94369148109
72,Bahai_test13,1,1.72431612015,"baha'i, dream, parliament, must, decisionmak, wisest, shall, realiz, tennyson, heaven, —, abdu'lbaha, wonder, arbitr, fill, will, women, should, appeal, justic",0.0279542566709,0.00762388818297,1.0,0.0,0.290322580645,0.225806451613,0.387096774194,0.00254129606099,0.0,0.0012706480305,0.00381194409149,0.00635324015248,0.0,0.0152477763659,0.791955310982,0.574252866214,Bahai,6,5.5060259344,5.33952996869
76,Bahai_test5,1,0.422294855118,"tree, baha'u'llah, mankind, fruit, merci, bounti, irreligi, ail, submerg, creatur, infidel, limb, address, asleep, bestow, heal, thereof, generos, infidel—on, blossom",0.0215517241379,0.0258620689655,0.0,1.0,0.6,0.2,0.7,0.0,0.0,0.0,0.0172413793103,0.0129310344828,0.0,0.00431034482759,-0.629047293899,0.706571503924,Bahai,6,1.7,4.85585832795
81,Bahai_test2,1,1.59434008598,"prophet, baha'i, abdu'lbaha, baha'u'llah, educ, —, baha'iinspir, p, perfect, wellb, girl, save, guidanc, everyon, mankind, address, teacher, knowledg, children, flood",0.024531024531,0.012987012987,1.0,0.0,0.428571428571,0.142857142857,0.428571428571,0.00577200577201,0.001443001443,0.0,0.010101010101,0.001443001443,0.0,0.00577200577201,0.852970208254,0.732270503115,Bahai,6,4.4,4.6691182228
91,Bahai_test0,1,1.77228403091,"baha'i, equal, sex, women, gender, baha'u'llah, talk, abdu'lbaha, woman, will, compel, inferior, capac, masculin, superior, virtu, uniti, equit, ask, feminin",0.045,0.01125,1.0,0.0,0.454545454545,0.181818181818,0.454545454545,0.00125,0.0,0.0,0.01375,0.0025,0.0025,0.005,0.768335220165,0.660191105539,Bahai,6,6.6,5.61404872964
92,Bahai_test10,1,0.142277002335,"knowledg, everyon, baha'u'llah, treasur, glori, exalt, joy, craftsmen, glad, world…, profit, bounti, verit, ladder, wing, inde, unto, ascent, cheer, kitabiaqda",0.054347826087,0.0,1.0,0.0,0.5,0.166666666667,0.5,0.0,0.0,0.0,0.0,0.0217391304348,0.0,0.0108695652174,-0.914724387502,0.525543046368,Bahai,6,6.75,5.14590419519
96,Bahai_test12,1,1.96274590492,"skin, color, adam, abdu'lbaha, garden, eve, dark, ancestor, yellow, rose, distant, mitochondri, quot, tree, uv, —, evolutionari, promulg, wouldn't, pink",0.0220264317181,0.00881057268722,1.0,0.0,0.545454545455,0.136363636364,0.636363636364,0.00991189427313,0.0154185022026,0.00220264317181,0.0165198237885,0.00330396475771,0.00660792951542,0.00440528634361,0.717591166937,0.511626722552,Bahai,6,4.2,5.05352623681
97,Bahai_test6,1,1.57952618599,"baha'i, baha'u'llah, unto, spiritu, daili, ask, avoid, judgment, regimen, aspir, path, harmoni, should, teacher, alway, p, learn, harm, crave, guidanc",0.0245664739884,0.021676300578,1.0,0.0,0.72,0.28,0.8,0.00578034682081,0.0,0.0303468208092,0.0115606936416,0.0028901734104,0.0014450867052,0.00578034682081,0.473856840483,0.535666274002,Bahai,6,5.6,6.28951040492
100,IntegralYoga_test11,1,1.54372406006,"joy, dedic, don't, everyth, yoga, should, “what, eat, selfless, let, heaven, karma, happi, motto, am, mind, alway, find, will, learn",0.0449678800857,0.00856531049251,1.0,0.0,0.5625,0.0208333333333,0.708333333333,0.017130620985,0.0642398286938,0.0107066381156,0.00642398286938,0.00214132762313,0.00214132762313,0.00856531049251,0.749218508192,0.511946868865,IntegralYoga,6,5.90419457735,5.91663693471
103,IntegralYoga_test2,1,2.60658884048,"yogi, nice, don't, yoga, scorpion, eat, pain, let, should, yogic, somebodi, fruit, ask, tree, thing, learn, say, teacher, throw, “what",0.0373036649215,0.0196335078534,1.0,0.0,0.526717557252,0.0229007633588,0.770992366412,0.0032722513089,0.0700261780105,0.0157068062827,0.0111256544503,0.011780104712,0.00065445026178,0.0274869109948,0.743298933768,0.680032374998,IntegralYoga,6,5.09752791069,5.04031852744
106,IntegralYoga_test6,1,1.32510209084,"mind, breath, toxin, yoga, lung, centimet, wrong, pranayama, whi, oxygen, eas, cubic, clean, stress, blood, pressur, bring, put, selfless, sake",0.0413436692506,0.0232558139535,1.0,0.0,0.5,0.0625,0.625,0.0335917312661,0.0180878552972,0.00258397932817,0.0,0.0,0.0,0.015503875969,0.615419826675,0.614037011689,IntegralYoga,6,6.24373245614,5.24751561747
107,IntegralYoga_test0,1,2.26817893982,"happi, steadi, want, self, excit, krishna, wisdom, sage, sri, noth, mind, anyth, devote, arjuna, ask, desir, bliss, realiz, dear, get",0.0315078769692,0.0180045011253,1.0,0.0,0.376237623762,0.118811881188,0.643564356436,0.00675168792198,0.0180045011253,0.0105026256564,0.0202550637659,0.00900225056264,0.00300075018755,0.0142535633908,0.654219369431,0.536130901185,IntegralYoga,6,2.79375,3.95611575708
113,IntegralYoga_test7,1,1.40746188164,"mind, renounc, dedic, peac, happen, noth, richest, ask, els, thing, restless, clean, selfish, attach, calm, won't, keep, want, away, action",0.0185676392573,0.0371352785146,0.0,1.0,0.483870967742,0.0645161290323,0.58064516129,0.0132625994695,0.0769230769231,0.0026525198939,0.0026525198939,0.0,0.0,0.0053050397878,0.783971140383,0.594139209515,IntegralYoga,6,3.01533333333,5.05844679071
119,IntegralYoga_test12,1,2.94614386559,"arjuna, krishna, conch, blew, chariot, bhishma, dhritarashtra, cast, sanjaya, want, sin, pleasur, warrior, duti, gita, pandava, despond, fight, excus, mighti",0.0226928895613,0.0373171961674,0.0,1.0,0.401360544218,0.108843537415,0.551020408163,0.0110943015633,0.00453857791225,0.0151285930408,0.0176500252143,0.0211800302572,0.0,0.00857286938981,0.744440740733,0.50697652351,IntegralYoga,6,1.90222222222,2.79575156867
124,IntegralYoga_test10,1,1.74328398705,"guru, discipl, teacher, know, mirror, self, am, extern, face, ignor, seem, don't, learn, want, say, fine, should, realli, isn't, noth",0.00794912559618,0.00476947535771,1.0,0.0,0.730158730159,0.015873015873,0.793650793651,0.00635930047695,0.0794912559618,0.0143084260731,0.00476947535771,0.00794912559618,0.00794912559618,0.0238473767886,0.764457014164,0.657764707171,IntegralYoga,6,4.48333333333,4.54944521421
128,IntegralYoga_test3,1,1.6921608448,"fruit, tree, expect, don't, anyth, happi, mind, ask, selfless, eat, shanti, gift, selfish, somebodi, learn, didn't, bhagavad, get, lesson, gita",0.0287162162162,0.0185810810811,1.0,0.0,0.612244897959,0.0204081632653,0.795918367347,0.00844594594595,0.0844594594595,0.00337837837838,0.00844594594595,0.0,0.0,0.027027027027,0.75808682554,0.62703062755,IntegralYoga,6,6.09169457735,5.85741369198
131,IntegralYoga_test1,1,1.53449606895,"mind, mirror, realiz, eas, seren, fine, calm, distort, know, disturb, crook, scriptur, relax, clean, should, ourselv, face, true, love, say",0.0356294536817,0.0308788598575,1.0,0.0,0.675675675676,0.0540540540541,0.810810810811,0.0332541567696,0.0712589073634,0.00237529691211,0.00237529691211,0.00475059382423,0.0,0.0118764845606,0.764055155869,0.567099177004,IntegralYoga,6,5.48298245614,5.19399659016
136,IntegralYoga_test8,1,2.62021493912,"breath, prana, inhal, pranayama, feel, exhal, oxygen, visual, cubic, mind, lung, centimet, vibrat, vital, gallon, lot, mantra, energi, tri, masteri",0.0263819095477,0.0113065326633,1.0,0.0,0.696078431373,0.117647058824,0.754901960784,0.0314070351759,0.0408291457286,0.00125628140704,0.00188442211055,0.0,0.0,0.0144472361809,0.744437266563,0.719058599991,IntegralYoga,6,5.5025,5.21084283023
141,IntegralYoga_test14,1,1.78628396988,"should, don't, analyz, medit, thank, realli, mistak, someth, say, care, leg, husband, everyth, you'r, job, weak, wash, disturb, yoga, sit",0.036496350365,0.0262773722628,1.0,0.0,0.525423728814,0.0,0.813559322034,0.0102189781022,0.0890510948905,0.0116788321168,0.0102189781022,0.00875912408759,0.0014598540146,0.0131386861314,0.762807330145,0.474521837666,IntegralYoga,6,5.29169457735,5.63238455
144,IntegralYoga_test9,1,2.60802102089,"happi, yoga, pure, selfish, god, heart, want, mind, say, disturb, whoever, harm, inner, puriti, clean, communion, don't, anyth, peac, love",0.0365269461078,0.0251497005988,1.0,0.0,0.569343065693,0.043795620438,0.656934306569,0.0239520958084,0.048502994012,0.00419161676647,0.00299401197605,0.00239520958084,0.0,0.0149700598802,0.693729726738,0.706887149335,IntegralYoga,6,5.68048245614,4.78575409659
145,IntegralYoga_test13,1,1.51683211327,"happi, want, “i, get, unhappi, stamp, joy, got, say, fulfil, pay, disturb, moment, can't, piec, mind, search, effort, true, imag",0.0164705882353,0.00705882352941,1.0,0.0,0.631578947368,0.105263157895,0.736842105263,0.00941176470588,0.0705882352941,0.00235294117647,0.00705882352941,0.0,0.0,0.0329411764706,0.804184386893,0.544741132148,IntegralYoga,6,5.58583333333,5.28994803355
147,IntegralYoga_test4,1,1.24656009674,"mind, vibrat, let, minut, peac, joy, will, medit, spend, go, bring, beauti, know, enough, whole, tomorrow, silenc, fret, anymor, cosmic",0.032183908046,0.0137931034483,1.0,0.0,0.527777777778,0.0833333333333,0.722222222222,0.0183908045977,0.0390804597701,0.00229885057471,0.0114942528736,0.0,0.0,0.016091954023,0.288710022167,0.552960905162,IntegralYoga,6,6.38843700159,4.66613451802
148,IntegralYoga_test5,1,2.4154920578,"yoga, mind, spiritu, how, get, choic, feel, bring, swami, step, compass, joy, abund, someth, pursu, tangibl, heal, “the, satchidananda, aris",0.0234776228907,0.006603081438,1.0,0.0,0.621212121212,0.106060606061,0.848484848485,0.0792369772561,0.00293470286134,0.006603081438,0.00146735143067,0.00293470286134,0.0,0.00807043286867,0.781385989216,0.575736037972,IntegralYoga,6,5.98964912281,5.29768686766
153,Shepherd_test9,1,4.08744907379,"get, s, everyth, preach, spiritu, touch, want, preacher, revel, said, am, listen, herter, hacker, analyz, chicken, patient, pray, t, need",0.0303504380476,0.0181476846058,1.0,0.0,0.234636871508,0.0418994413408,0.54469273743,0.0193992490613,0.0237797246558,0.0228410513141,0.00719649561952,0.0159574468085,0.00125156445557,0.0153316645807,0.69867170362,0.611920949961,Shepherd,4,4.40844827586,4.13830696764
154,Shepherd_test0,1,3.79833006859,"sin, sexual, mind, pay, sex, god, heart, know, seduct, woman, say, talk, said, pastor, evil, immor, must, spirit, attent, commit",0.0232225794927,0.0232225794927,0.0,1.0,0.477419354839,0.141935483871,0.722580645161,0.0125044658807,0.0228653090389,0.0182207931404,0.00500178635227,0.0221507681315,0.010718113612,0.0125044658807,0.642288009628,0.502119759962,Shepherd,4,4.85106732348,4.48238271885
161,Shepherd_test6,1,3.69770598412,"job, don, s, god, beauti, t, prais, know, thing, orel, say, ill, look, troubl, heaven, buck, etern, satan, sure, happi",0.0294776119403,0.0242537313433,1.0,0.0,0.298701298701,0.0292207792208,0.568181818182,0.0123134328358,0.0119402985075,0.0190298507463,0.0160447761194,0.0347014925373,0.00485074626866,0.0123134328358,0.666436284594,0.582969475205,Shepherd,4,4.28621612466,3.57274835524
171,Shepherd_test14,1,3.49965381622,"get, want, obey, job, encourag, archi, husband, s, bunker, learn, don, tell, christ, marriag, fellow, wive, kid, treat, slave, woman",0.03352180937,0.017366720517,1.0,0.0,0.218867924528,0.0415094339623,0.490566037736,0.0141357027464,0.0165589660743,0.0189822294023,0.0141357027464,0.0246365105008,0.00525040387722,0.0121163166397,0.649009546644,0.557303554247,Shepherd,4,3.99168621013,3.66736078539
172,Shepherd_test4,1,3.50382614136,"don, ask, ignor, bolt, preacher, grace, t, s, boy, know, god, prophet, salvat, understand, angel, want, caddi, didn, happen, intent",0.0289389067524,0.0176848874598,1.0,0.0,0.358407079646,0.0929203539823,0.570796460177,0.0164790996785,0.00924437299035,0.0156752411576,0.0140675241158,0.0221061093248,0.00200964630225,0.0096463022508,0.652749242205,0.568181679222,Shepherd,4,4.63719651682,3.65973224281
173,Shepherd_test8,1,3.68209290504,"sin, quarrel, clarenc, s, want, get, someth, peacemak, don, brown, didn, thompson, said, senior, daryl, do, stop, t, noah, someon",0.0263455024464,0.0432818968762,0.0,1.0,0.318181818182,0.0545454545455,0.524242424242,0.0173127587505,0.0252164094844,0.0169363944298,0.0116672939405,0.0350018818216,0.0,0.0112909296199,0.662015211679,0.532230367578,Shepherd,4,4.21944414664,3.55299643717
174,Shepherd_test3,1,3.59008002281,"remind, godless, s, know, want, approv, worker, chatter, talk, lord, pleas, scriptur, avoid, get, rememb, anyth, god, christ, am, yes",0.0269215762778,0.0249707374171,1.0,0.0,0.316498316498,0.0505050505051,0.565656565657,0.0167772142021,0.02184939524,0.0261412407335,0.0148263753414,0.0195083886071,0.000780335544284,0.0101443620757,0.680518500665,0.355961884256,Shepherd,4,4.08621612466,4.07436147176
178,Shepherd_test13,1,3.52893805504,"thank, bless, s, thanksgiv, circumst, gratitud, cleans, someon, ill, don, know, get, heal, said, rob, brethren, good, god, els, let",0.0423412204234,0.02200083022,1.0,0.0,0.263157894737,0.0493421052632,0.536184210526,0.0244914902449,0.0141137401411,0.0261519302615,0.0107928601079,0.0124533001245,0.0161892901619,0.00747198007472,0.591712848792,0.494897990397,Shepherd,4,4.29524390244,4.59469706772
181,Shepherd_test1,1,3.64031791687,"blameless, sin, s, don, walk, cholesterol, heaven, want, know, righteous, someon, wrong, christ, ask, bad, ldl, god, heart, t, truth",0.0346181299072,0.0299785867238,1.0,0.0,0.294736842105,0.059649122807,0.568421052632,0.0274803711635,0.0107066381156,0.0221270521056,0.0149892933619,0.0167737330478,0.000713775874375,0.0149892933619,0.631182772325,0.586638499361,Shepherd,4,3.48621612466,4.01059989101
185,Shepherd_test11,1,4.71579694748,"don, love, s, get, should, preacher, want, messag, christ, babi, t, church, ask, ill, spiritu, upif, sunday, preach, bore, divorc",0.0311427817366,0.017154922143,1.0,0.0,0.345403899721,0.050139275766,0.635097493036,0.0224333597255,0.0176827659013,0.0261282660333,0.00923726576933,0.0197941409343,0.00659804697809,0.00976510952758,0.677446642962,0.614509536778,Shepherd,4,4.31175183895,4.52557848756
186,Shepherd_test2,1,4.06252408028,"s, don, christ, evil, preach, contend, potter, becki, say, re, preacher, condemn, get, let, t, said, truth, think, want, harri",0.0273276136003,0.0390848427073,0.0,1.0,0.292753623188,0.0492753623188,0.530434782609,0.0225611693677,0.013981569749,0.0257387988561,0.0101684143629,0.0095328884652,0.00889736256752,0.0114394661582,0.634280089353,0.52571406627,Shepherd,4,5.532,5.34080655498
189,Shepherd_test7,1,4.35717606544,"s, lord, god, lot, will, slip, babi, wind, let, talk, strength, t, garfield, rope, blow, didn, ps, tempt, foot, love",0.0257575757576,0.0266666666667,0.0,1.0,0.383647798742,0.0691823899371,0.663522012579,0.0312121212121,0.0133333333333,0.0239393939394,0.01,0.0330303030303,0.00606060606061,0.0136363636364,0.690955555449,0.606348279502,Shepherd,4,4.04508517228,3.9367819134
191,Shepherd_test10,1,3.74793982506,"don, want, know, s, sure, look, told, said, i, t, god, russert, happen, christ, tim, tire, ve, do, lord, havner",0.0208562019759,0.019758507135,1.0,0.0,0.484098939929,0.0530035335689,0.660777385159,0.0215879985364,0.01317233809,0.042078302232,0.00658616904501,0.02634467618,0.00182949140139,0.00987925356751,0.712357750992,0.635000840842,Shepherd,4,3.61114058355,4.49888208973
198,Shepherd_test12,1,3.6601588726,"rememb, god, s, troubl, prison, scriptur, ask, spirit, difficulti, jailer, cri, hear, told, will, wrong, flame, edison, merci, girl, disast",0.0242121445042,0.0280553420446,0.0,1.0,0.305084745763,0.0635593220339,0.597457627119,0.0226748654881,0.0134511913912,0.0199846272098,0.0122982321291,0.0349730976172,0.00730207532667,0.00691775557264,0.683540739757,0.590558443407,Shepherd,4,3.68621612466,3.22557447715
199,Shepherd_test5,1,2.67164111137,"mom, love, thank, s, danc, got, joplin, nurs, ask, bless, talk, jill, said, don, told, t, i, sing, bathroom, janiec",0.0477727566172,0.0142027114267,1.0,0.0,0.586956521739,0.0507246376812,0.702898550725,0.0135571336346,0.0167850225952,0.047127178825,0.00193673337637,0.00451904454487,0.0419625564881,0.00839251129761,0.642928861212,0.651647546979,Shepherd,4,6.39166666667,5.50373129681
200,ISIS_test2,1,3.33653497696,"allah, prophet, yahyā, īsā, ibn, isrā'īl, alayhissalām, lesson, yahya, messeng, proph, albaqarah, shahid, disbeliev, said, et, legaci, mention, sallallāhu, maryam",0.0097623089983,0.0390492359932,0.0,1.0,0.566037735849,0.235849056604,0.754716981132,0.00636672325976,0.0118845500849,0.00509337860781,0.0271646859083,0.0335314091681,0.000424448217317,0.00636672325976,0.752301617041,0.532979936909,ISIS,1,1.0,-0.504782518466
206,ISIS_test7,1,5.24714899063,"allah, jihād, abandon, hijrah, said, wa, rahimahullāh, hypocrisi, sallallāhu, ibn, alayhi, sallam, ﻿, sahīh, messeng, should, sin, know, will, fear",0.0175143953935,0.028310940499,0.0,1.0,0.581920903955,0.197740112994,0.802259887006,0.00311900191939,0.01943378119,0.00935700575816,0.0266314779271,0.0297504798464,0.0,0.0110364683301,0.665475377744,0.607074929083,ISIS,1,2.1,0.0516268549379
211,ISIS_test10,1,1.84655404091,"tribal, dignitari, elder, safawi, dabiq, sunni, wilayat, tal, islam, ﻿, zakah, bay'ah, afar, halab, request, tribe, meet, attend, invit, mosul",0.0220588235294,0.0220588235294,0.0,1.0,0.684210526316,0.210526315789,0.736842105263,0.0,0.0,0.0,0.0281862745098,0.00735294117647,0.0,0.0122549019608,0.7973165945,0.783630597929,ISIS,1,1.6,2.23838638871
