,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,toBeFrac,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
33,Shepherd_test8,10,14.3293478489,"s, get, pray, don, christ, know, want, ill, ask, thing",0.0315903751571,0.0203545179585,0.8,0.2,0.0809793700099,0.661355562609,0.616329563275,0.498741751804,Shepherd,4,4.01842105263,4.14880705274
35,Shepherd_test3,10,13.0868179798,"s, get, sin, christ, don, god, evil, ask, ill, want",0.0326289965683,0.0262248014184,0.6,0.4,0.0757145596754,0.655591634748,0.62895370554,0.489762896874,Shepherd,4,4.0,4.16949565635
38,Shepherd_test13,10,13.4234349728,"s, don, get, ask, god, t, ill, said, want, christ",0.0287149382067,0.0235954147262,0.7,0.3,0.0699929200702,0.608149837761,0.603807281813,0.523482600303,Shepherd,4,4.27226720648,4.14628358217
45,Shepherd_test1,10,13.8287789822,"s, get, don, ask, want, t, preach, ill, christ, said",0.0298817207263,0.0207040597233,0.9,0.1,0.0488310907871,0.57770138764,0.565304866347,0.649456390927,Shepherd,4,4.01842105263,3.80743907471
49,Shepherd_test11,10,13.692702055,"thank, s, get, sin, grace, god, pray, ask, christ, want",0.0349983185936,0.0226416457186,0.7,0.3,0.0812022206748,0.651065690229,0.615160479151,0.642131223122,Shepherd,4,4.01842105263,3.88882813601
50,Shepherd_test2,10,13.9413478374,"s, christ, pray, worship, love, get, god, ask, sin, don",0.0352292203365,0.0211818254843,0.8,0.2,0.0719077948067,0.614107655799,0.666283804482,0.578931056544,Shepherd,4,4.01842105263,4.18577156023
56,Shepherd_test18,10,13.4431600571,"s, don, get, ask, christ, ill, love, god, t, want",0.03488945849,0.0211878754305,0.9,0.1,0.0735947682753,0.615843633019,0.577503638495,0.637193160028,Shepherd,4,4.01842105263,3.80444237308
59,Shepherd_test7,10,12.2499401569,"s, christ, don, want, get, sin, god, t, ill, say",0.0308870774977,0.0244378494258,0.7,0.3,0.0612119652168,0.608212448281,0.58039643227,0.581541913092,Shepherd,4,4.01842105263,3.94424617603
64,Shepherd_test17,10,13.410323143,"grace, s, christ, sin, don, god, get, want, ask, thing",0.0367728588644,0.0205700440379,1.0,0.0,0.0812754409898,0.625131840208,0.601453930868,0.543785922388,Shepherd,4,4.32,3.92092124092
71,Shepherd_test12,10,13.1814789772,"s, christ, get, pray, prayer, don, want, love, ask, walk",0.0316445338939,0.0228544698197,0.7,0.3,0.0594246336637,0.571873882286,0.632491417941,0.762512645854,Shepherd,4,3.7,3.83407040583
72,Shepherd_test5,10,12.8031640053,"s, get, christ, want, sin, god, say, whi, don, know",0.0328358198188,0.0218054687044,0.6,0.4,0.0788169885228,0.644879562596,0.627460434154,0.604910595794,Shepherd,4,4.01842105263,4.09563078283
73,DorothyDay_test8,10,9.60064482689,"worker, christ, fr, priest, labor, go, too, say, room, factori",0.0280056429676,0.0230960583345,0.7,0.3,0.176862223199,0.685089866861,0.749956025681,0.640817394775,DorothyDay,4,4.05635077723,3.85125989672
75,DorothyDay_test13,10,10.3271341324,"get, want, love, night, too, worker, tri, room, go, morn",0.0271880246415,0.018121607228,0.8,0.2,0.186883955691,0.666097832739,0.752252525002,0.696331040205,DorothyDay,4,3.74558154646,4.44122234882
76,DorothyDay_test3,10,8.91298508644,"worker, too, fr, fear, talk, say, tri, love, get, bomb",0.0256553271264,0.019919119187,0.7,0.3,0.145538058865,0.7180831788,0.753896016962,0.864118880402,DorothyDay,4,4.0,3.50149615174
88,DorothyDay_test23,10,13.0562810898,"love, worker, get, hour, too, strike, prison, am, pay, priest",0.0275634588685,0.025544521254,0.5,0.5,0.158594123888,0.685172049178,0.763731128093,0.657275371889,DorothyDay,4,3.52716049383,3.237875516
89,DorothyDay_test16,10,10.5935301781,"too, worker, get, fr, room, street, talk, go, ask, visit",0.0237909598808,0.0196937394592,0.8,0.2,0.18437857146,0.711627013426,0.738139334233,0.768716814875,DorothyDay,4,4.00638297872,4.23625451188
90,DorothyDay_test6,10,6.86098814011,"worker, ask, get, street, room, go, too, farm, tri, tree",0.0242386477272,0.019002244049,0.6,0.4,0.176394001776,0.721805231344,0.73528808955,0.662764980672,DorothyDay,4,4.03557326212,4.27931138789
91,DorothyDay_test11,10,9.66199207306,"worker, prayer, farm, room, talk, get, too, larri, joe, fr",0.0236427195062,0.020488186847,0.6,0.4,0.198703910746,0.712493769684,0.697154349618,0.687183157359,DorothyDay,4,4.03557326212,4.62189902281
92,DorothyDay_test1,10,11.7156169415,"prayer, love, get, pray, talk, worker, too, retreat, farm, fr",0.0295277088308,0.0207642679378,0.9,0.1,0.158939728533,0.701459779516,0.746564597257,0.518701495401,DorothyDay,4,4.35635077723,4.676117504
93,DorothyDay_test18,10,8.31811285019,"worker, talk, bread, too, farm, get, priest, prison, joy, pray",0.0251072924267,0.0230270295558,0.7,0.3,0.117962327298,0.671359575698,0.716482630514,0.637475898703,DorothyDay,4,4.06273375595,4.04605251654
103,DorothyDay_test21,10,7.38381195068,"worker, talk, too, fr, am, say, love, get, tri, feel",0.0247296459375,0.0209680931089,0.6,0.4,0.156682532478,0.723944801391,0.693885504512,0.662305190831,DorothyDay,4,4.03557326212,4.04662785377
104,DorothyDay_test14,10,9.33075714111,"get, worker, priest, fr, night, room, say, tri, duffi, farm",0.0228428833309,0.0215479981045,0.5,0.5,0.173256320727,0.648622747839,0.756987452891,0.760394591911,DorothyDay,4,2.6,2.56270201925
105,DorothyDay_test4,10,12.8347330093,"helen, get, worker, retreat, love, too, christ, say, room, talk",0.0261711233512,0.0219327360333,0.7,0.3,0.167709988785,0.700555450319,0.769270437639,0.585572187894,DorothyDay,4,4.05635077723,3.71254876856
116,DorothyDay_test12,10,7.68170881271,"worker, room, babi, retreat, get, bed, too, go, ask, tri",0.0279132787213,0.0213359663997,0.9,0.1,0.17011399334,0.72536423953,0.724940487562,0.580113596634,DorothyDay,4,4.06273375595,4.42316720237
117,DorothyDay_test2,10,9.79307413101,"worker, am, get, pray, farm, too, i, talk, strike, say",0.0228798229874,0.0168093981838,0.7,0.3,0.19755439066,0.708793189921,0.700905926004,0.613600039013,DorothyDay,4,4.21715220949,4.08763748198
126,DorothyDay_test9,10,8.43656301498,"worker, too, fr, get, room, say, go, christ, night, summari",0.0235817076756,0.0206395850379,0.6,0.4,0.151577673368,0.670025853363,0.672091449246,0.644655093855,DorothyDay,4,4.38941941597,3.95583744578
127,DorothyDay_test10,10,6.96407914162,"worker, get, dont, ask, poverti, too, told, tri, farm, franz",0.0229574248425,0.0193931200654,0.7,0.3,0.151736833821,0.654752410586,0.730049627951,0.826908410715,DorothyDay,4,3.4,3.11276062993
128,DorothyDay_test0,10,11.543063879,"get, worker, room, obedi, too, i, night, go, love, woman",0.0283371745812,0.0181141516102,0.8,0.2,0.164505256516,0.725983299348,0.725018550254,0.761932516479,DorothyDay,4,4.23354347255,4.38477067233
131,DorothyDay_test22,10,10.2261199951,"get, too, love, worker, sin, room, pray, retreat, prayer, say",0.0276488962684,0.0247809105281,0.6,0.4,0.15048298509,0.68137412783,0.721377736354,0.808758111632,DorothyDay,4,3.50638297872,3.36398096699
132,DorothyDay_test17,10,7.73509716988,"get, too, worker, pilgrimag, room, joy, go, farm, talk, acr",0.0268265565019,0.0241837891311,0.5,0.5,0.180628947492,0.701862647383,0.751595430431,0.793790889009,DorothyDay,4,3.6,3.67125542774
133,DorothyDay_test7,10,9.10717320442,"get, worker, prison, too, go, cooper, dollar, room, fr, hour",0.0230928611889,0.0216924074757,0.7,0.3,0.18909710573,0.694433910107,0.735361929557,0.788288722645,DorothyDay,4,4.00638297872,4.29029607692
136,DorothyDay_test19,10,8.59580421448,"worker, room, street, get, maurin, too, julia, jim, am, night",0.0239880746054,0.018986481169,0.7,0.3,0.138998253531,0.70058775014,0.769248959296,0.676355887811,DorothyDay,4,4.0291902834,3.24863511273
142,DorothyDay_test20,10,9.04919195175,"worker, get, fr, peter, maurin, farm, simon, go, say, night",0.0242132122874,0.0182013777639,0.9,0.1,0.178890123196,0.689650357769,0.728899064311,0.750630440068,DorothyDay,4,4.00638297872,3.9973734301
143,DorothyDay_test15,10,9.6522359848,"prison, worker, room, too, pray, i, door, get, talk, love",0.0239669230535,0.0206829548013,0.5,0.5,0.135815329195,0.698618082017,0.701002935188,0.632592117829,DorothyDay,4,4.01715220949,3.95188333107
144,DorothyDay_test5,10,9.08996915817,"worker, strike, retreat, talk, love, am, get, too, night, labor",0.0278457473036,0.0217371116463,0.7,0.3,0.178298966135,0.634548445648,0.773911659799,0.671466940694,DorothyDay,4,2.51842105263,3.04867298341
153,Unitarian_test6,10,14.5884480476,"wound, am, flower, nt, know, feel, s, i, forgiv, bend",0.0283007461878,0.0318367864905,0.7,0.3,0.111036347219,0.690804266898,0.71643885599,0.568666795881,Unitarian,7,3.4,4.70557965825
156,Unitarian_test3,10,18.5235948563,"let, am, congreg, love, feel, know, want, s, nt, i",0.0295738816141,0.0197103991465,1.0,0.0,0.132705581744,0.662965069036,0.676399454309,0.562125691094,Unitarian,7,6.74716049383,5.4053310668
158,Unitarian_test4,10,18.9935998917,"am, want, sing, i, feel, guilt, know, nt, say, s",0.0289973079246,0.0224706225325,0.7,0.3,0.118341306134,0.693702811055,0.651454818673,0.654873091644,Unitarian,7,5.5291902834,4.16798781636
161,Unitarian_test5,10,21.5266079903,"nt, get, hope, know, am, s, let, i, want, unitarian",0.0286536714427,0.0213337889962,0.8,0.2,0.108435285972,0.70482828914,0.701112264617,0.652256681132,Unitarian,7,4.63557326212,3.86565454936
165,Unitarian_test7,10,18.0289859772,"unitarian, am, i, say, authent, want, love, fig, universalist, s",0.026986185687,0.01641650724,0.9,0.1,0.148295299747,0.681053567901,0.679720349216,0.753822535091,Unitarian,7,3.83354347255,4.00859098641
167,Unitarian_test0,10,17.5042660236,"listen, nt, want, am, i, say, get, know, s, bread",0.0272031695133,0.0197623750746,0.7,0.3,0.111566292321,0.693319924846,0.684104293534,0.623265149334,Unitarian,7,4.88941941597,3.71133731798
171,Unitarian_test2,10,15.54560709,"i, am, let, get, want, emerson, reveng, truth, silenc, congreg",0.0270133360661,0.0223855918336,0.7,0.3,0.101638472818,0.645969556942,0.705239181476,0.594168973732,Unitarian,7,6.41842105263,4.31389042728
177,Unitarian_test8,10,19.3398060799,"trust, want, silenc, know, s, nt, i, am, fear, say",0.0312798721373,0.0235742053747,0.8,0.2,0.0968243781931,0.632556030104,0.702283062827,0.63101853462,Unitarian,7,6.41842105263,4.75750682831
178,Unitarian_test1,10,19.3986668587,"am, love, s, say, i, listen, too, want, know, grief",0.0294968511541,0.0218573177783,0.7,0.3,0.11972003457,0.687962290155,0.648174075268,0.61859209874,Unitarian,7,6.08303643725,4.21334861694
180,NaumanKhan_test0,10,19.9152219296,"allah, don't, get, say, know, want, someth, go, talk, thing",0.0237782836736,0.015742110252,0.9,0.1,0.160748736791,0.701759145257,0.599279480622,0.571824957037,NaumanKhan,3,4.06461538462,3.6148407902
182,NaumanKhan_test1,10,16.6100428104,"allah, get, know, nt, say, talk, s, na, thing, want",0.01912163455,0.0160254235399,0.7,0.3,0.131463194416,0.700785156628,0.660718032622,0.553293200456,NaumanKhan,3,2.9,2.99057743032
186,NaumanKhan_test2,10,20.7799677849,"allah, quran, say, know, get, talk, don't, want, nt, someth",0.0188807193011,0.0195874336187,0.6,0.4,0.164469684037,0.704169044801,0.699450893795,0.712301333461,NaumanKhan,3,3.71842105263,4.33237202944
190,JohnPiper_test8,10,11.9109780788,"christ, god, vers, say, wonder, jesus, s, love, ministri, heal",0.0377590840681,0.0225213670326,0.7,0.3,0.131278251693,0.651698440653,0.703701292509,0.739422946703,JohnPiper,4,4.6,4.2574411089
192,JohnPiper_test15,10,12.4284729958,"vers, god, say, nt, s, glori, righteous, truth, want, prayer",0.0335462594877,0.0229223622425,0.8,0.2,0.121271004946,0.680702973636,0.737484449804,0.821405234355,JohnPiper,4,3.516,4.05522567601
194,JohnPiper_test4,10,11.3010160923,"god, vers, christ, grace, s, hope, jesus, say, love, save",0.0324517302436,0.0190898376123,0.7,0.3,0.127990835752,0.68874087757,0.695781575522,0.634547276377,JohnPiper,4,4.37235077723,4.20299531912
199,JohnPiper_test13,10,12.4567210674,"christ, sin, vers, s, god, jesus, say, hear, nt, spirit",0.0250962783066,0.0178437208336,0.8,0.2,0.131810913219,0.652563653797,0.757078717022,0.805171737238,JohnPiper,4,3.2,2.73733306977
203,JohnPiper_test2,10,11.5004401207,"vers, god, christ, say, faith, s, glori, justifi, spirit, know",0.0351038552018,0.0170426980437,0.8,0.2,0.150154122282,0.700660476161,0.71470337765,0.601323978188,JohnPiper,4,4.8539297246,5.66420628051
208,JohnPiper_test11,10,12.5563559532,"sin, vers, christ, husband, god, s, say, let, pray, nt",0.0299237103422,0.0180283434769,1.0,0.0,0.139625032471,0.692575084365,0.672506265275,0.710765329253,JohnPiper,4,4.36031270332,4.68436146258
210,JohnPiper_test7,10,12.7373800278,"god, vers, christ, s, etern, say, love, abid, let, prayer",0.0318880261639,0.018566489857,1.0,0.0,0.130018602481,0.685117359054,0.71945315821,0.745783435488,JohnPiper,4,4.14316049383,4.43206226389
212,JohnPiper_test0,10,12.0522890091,"hope, christ, vers, god, s, say, sin, nt, grace, righteous",0.0348703537799,0.0215872519008,0.9,0.1,0.109674131981,0.679453184729,0.734159096011,0.855838807912,JohnPiper,4,3.316,3.94686441384
214,JohnPiper_test9,10,13.4044120312,"sin, god, vers, s, christ, nt, say, jesus, job, hope",0.0329381493287,0.0264509507688,0.7,0.3,0.107732371256,0.681608491221,0.700763822554,0.750165430759,JohnPiper,4,4.416,4.09705894473
216,JohnPiper_test16,10,13.0076901913,"god, vers, jonah, s, merci, nt, abort, say, know, answer",0.0283628835743,0.0238095111462,0.5,0.5,0.139486431652,0.652808771657,0.781519335945,0.62960485475,JohnPiper,4,3.52716049383,3.00844986943
218,JohnPiper_test5,10,12.2563848495,"vers, god, nt, say, s, christ, worship, love, jesus, sin",0.0321390190067,0.0215195914772,0.8,0.2,0.122904027232,0.683376280751,0.713443124856,0.692327374239,JohnPiper,4,4.07235077723,4.27072801285
224,JohnPiper_test14,10,12.9844119549,"vers, righteous, sin, god, christ, s, say, jesus, gospel, save",0.0307043504914,0.0235948602867,0.7,0.3,0.152447119092,0.687584175315,0.688772386821,0.666300587559,JohnPiper,4,4.47873375595,4.17697666131
229,JohnPiper_test3,10,11.3114640713,"vers, love, say, gift, s, god, christ, nt, let, husband",0.0372208045515,0.0224100891361,0.8,0.2,0.124494326166,0.660223311515,0.702571012749,0.794717146325,JohnPiper,4,4.2,4.51991361197
234,JohnPiper_test12,10,12.9037339687,"vers, god, nt, love, s, christ, say, hope, boast, thing",0.0310268044098,0.0260166490265,0.7,0.3,0.11100120393,0.704625983929,0.757275905677,0.836950137344,JohnPiper,4,4.016,3.71277632549
237,JohnPiper_test1,10,11.310120821,"vers, s, god, nt, promis, say, hope, christ, fear, sin",0.0353889721778,0.0228172454536,0.9,0.1,0.14018474772,0.668539514774,0.728781719717,0.735151379335,JohnPiper,4,4.32716049383,5.01764509715
241,JohnPiper_test17,10,13.3217360973,"vers, spirit, god, christ, say, s, sin, glori, nt, faith",0.0345637459699,0.0220216259384,0.7,0.3,0.127250211236,0.691367217989,0.683255799879,0.639843573154,JohnPiper,4,4.37235077723,4.08779786476
243,JohnPiper_test10,10,11.9866600037,"vers, god, s, christ, hope, endur, grace, say, nt, love",0.0354144508558,0.0140512198773,0.9,0.1,0.122874214,0.721930829771,0.702514905456,0.678881650814,JohnPiper,4,5.24316049383,6.03789760103
245,JohnPiper_test6,10,11.0720229149,"god, vers, say, jesus, s, love, christ, let, sacrific, nt",0.0325117584387,0.0183645148081,1.0,0.0,0.109818178847,0.6826140917,0.756780585591,0.771602841694,JohnPiper,4,3.616,3.6878420202
246,PastorAnderson_test5,10,48.8466589451,"s, re, nt, say, get, go, bibl, vers, want, shall",0.0279843108097,0.0157549141985,1.0,0.0,0.0824575942256,0.708423249634,0.728527451554,0.733533752833,PastorAnderson,2,2.9,2.71343717317
252,PastorAnderson_test1,10,42.798361063,"s, nt, say, re, get, bibl, go, want, vers, unto",0.0266094271597,0.0172623903028,0.9,0.1,0.0751136226071,0.656695159612,0.73953970791,0.832706803014,PastorAnderson,2,2.0,1.94560029025
255,PastorAnderson_test4,10,51.9679238796,"s, re, nt, say, get, go, bibl, want, let, vers",0.0247386580761,0.019648188076,0.6,0.4,0.0800839150491,0.648260262493,0.727111424299,0.815744606414,PastorAnderson,2,2.0,1.61836654767
256,PastorAnderson_test3,10,48.4472010136,"s, re, nt, say, go, get, want, bibl, let, vers",0.024486867847,0.0216249900581,0.6,0.4,0.0718666550476,0.648343433075,0.765873674599,0.734593406059,PastorAnderson,2,3.1,2.00254698559
260,PastorAnderson_test6,10,48.6213488579,"s, re, nt, say, get, go, bibl, want, vers, let",0.0248848689403,0.0195037519088,0.7,0.3,0.0582215866598,0.671008711757,0.734403508931,0.772598916462,PastorAnderson,2,2.2,1.66676700924
264,PastorAnderson_test0,10,46.7170751095,"s, re, say, nt, go, get, bibl, vers, know, let",0.0259712967769,0.0203875087736,0.8,0.2,0.0834522337345,0.658286453174,0.677056401748,0.797072041648,PastorAnderson,2,3.0,2.96649803602
267,PastorAnderson_test2,10,49.7209310532,"s, re, nt, get, say, go, bibl, let, want, know",0.0237015239362,0.0215641616463,0.6,0.4,0.070616722649,0.68049463986,0.760194367873,0.627829483962,PastorAnderson,2,3.21842105263,2.91960199998
271,WBC_test11,10,15.5425319672,"shall, unto, sin, god, thou, ye, lord, preach, s, belov",0.0228419104049,0.0327099250112,0.1,0.9,0.174504653365,0.629244216068,0.729663068668,0.575100643201,WBC,1,1.6,2.08129733906
277,WBC_test6,10,14.337667942,"shall, satan, unto, s, christ, ye, job, god, thou, say",0.0276486313811,0.0326476368411,0.5,0.5,0.183194588958,0.606698665429,0.730823236906,0.724816368575,WBC,1,1.9,0.910567980899
279,WBC_test1,10,15.3320159912,"shall, unto, ye, lord, god, heaven, s, christ, thou, wait",0.0316789176321,0.024695679076,0.8,0.2,0.168586311792,0.582102381586,0.774692954437,0.75591565262,WBC,1,2.7,3.20580324743
286,WBC_test12,10,13.4815750122,"shall, unto, thi, thou, lord, god, ye, thee, s, hath",0.0241039717242,0.0221968683228,0.6,0.4,0.166676187494,0.60342618778,0.685306079313,0.790193586308,WBC,1,3.1,2.61845460827
287,WBC_test4,10,14.6901481152,"shall, unto, thou, lord, ye, thee, sin, god, s, thi",0.0214423998427,0.0287117562325,0.4,0.6,0.211957355333,0.598392308349,0.720197713587,0.76955520804,WBC,1,1.3,1.16731586551
289,WBC_test10,10,16.5162789822,"shall, unto, ye, thou, christ, belov, bless, curs, s, lord",0.0246726375687,0.0264195084489,0.2,0.8,0.170496023095,0.588477777033,0.751978324029,0.763734105226,WBC,1,1.3,1.13069928445
290,WBC_test2,10,13.5738999844,"shall, unto, christ, hath, god, spirit, s, fag, thou, sodomit",0.0223740256945,0.0260565240616,0.3,0.7,0.197168230939,0.611827845467,0.743038687265,0.606587109492,WBC,1,1.9,1.60310133615
294,WBC_test0,10,18.8688371181,"shall, unto, crook, lot, heaven, god, s, christ, sin, thou",0.0278475158038,0.0288213084135,0.6,0.4,0.181904032678,0.576496205665,0.77795890023,0.63214689773,WBC,1,2.2,1.47889822006
300,WBC_test7,10,13.4941048622,"shall, unto, s, god, ye, mose, wit, ie, sermon, belov",0.0210292392292,0.0306884140483,0.2,0.8,0.17373702275,0.528497616362,0.71955844615,0.697580373892,WBC,1,1.0,1.66564820015
301,WBC_test3,10,15.5389969349,"shall, unto, ye, god, joy, christ, sin, thing, lord, baptism",0.027624771818,0.0317579128541,0.4,0.6,0.221566627232,0.687580695428,0.687607247985,0.696675283306,WBC,1,5.7,1.68307648669
304,WBC_test9,10,15.3179690838,"shall, unto, ye, sin, christ, god, hath, s, thing, lord",0.027804181762,0.0291882654648,0.4,0.6,0.18533682538,0.624486696625,0.733910334743,0.712697103111,WBC,1,1.0,0.595233256277
305,WBC_test8,10,16.2901260853,"unto, shall, s, christ, ye, sin, nt, god, love, thou",0.0283216872996,0.0294308453207,0.5,0.5,0.201364543831,0.620153322782,0.681392547416,0.607937547348,WBC,1,3.2,1.98645366245
309,WBC_test5,10,17.4120709896,"shall, unto, ye, thou, god, hell, thee, thi, christ, wrath",0.0262229109608,0.0358032303044,0.4,0.6,0.183324756632,0.617221879214,0.789377935287,0.694116475494,WBC,1,1.0,1.41970701129
312,Rabbinic_test5,10,12.1565849781,"jew, mose, rabbi, jewish, am, know, tell, answer, get, “no",0.0213083011005,0.0163113240132,0.9,0.1,0.225235456343,0.736637898018,0.71890409714,0.666864212061,Rabbinic,6,6.2,4.6252184379
315,Rabbinic_test2,10,10.6612560749,"rabbi, moment, synagogu, schulwei, jew, know, torah, netanyahu, ask, want",0.0232876139552,0.0154457562663,0.8,0.2,0.261075823406,0.807726051854,0.700782724525,0.805154178158,Rabbinic,6,5.7,6.22900668631
318,Rabbinic_test0,10,9.98116588593,"torah, rabbi, jewish, moment, ask, jacob, mose, don't, learn, know",0.0208161370429,0.0150965847967,0.9,0.1,0.263669345172,0.772331027978,0.716796242024,0.77622709509,Rabbinic,6,5.7,5.65366269549
321,Rabbinic_test3,10,10.6781868935,"rabbi, jewish, jew, hartman, rememb, know, memori, ask, ourselv, holiday",0.0183069258612,0.0206892544127,0.4,0.6,0.230966375897,0.773912583771,0.715608148044,0.685786533628,Rabbinic,6,5.4,6.21914593921
322,Rabbinic_test4,10,10.3079960346,"torah, jew, know, forgiv, rabbi, jewish, ask, birthright, israel, samson",0.0184015022606,0.0161235990646,0.7,0.3,0.239323922686,0.759094200162,0.710014540726,0.7548902525,Rabbinic,6,6.2,6.13873799653
325,Rabbinic_test1,10,9.16805505753,"apolog, kaplan, know, trial, dew, am, rabbi, god, isra, steinberg",0.0176477671453,0.0179763950094,0.7,0.3,0.241379507039,0.717499778885,0.736095158268,0.653297752261,Rabbinic,6,6.0,5.4459620298
328,MehrBaba_test1,10,10.2792711258,"baba, conscious, love, realiz, finit, feel, perfect, realiti, infinit, soul",0.0300927907746,0.0124871864672,0.9,0.1,0.234004862744,0.675347511413,0.69049347104,0.689167636992,MehrBaba,8,7.1,6.8408008559
331,MehrBaba_test3,10,9.97320699692,"baba, love, tajuddin, dr, kenmor, hors, s, belov, ask, meher",0.0421471098293,0.0157370035537,1.0,0.0,0.237926890299,0.656346500711,0.764004229002,0.765100551912,MehrBaba,8,8.0,8.07035518201
334,MehrBaba_test8,10,7.30819606781,"baba, master, spiritu, meher, jubbulpor, s, ask, madmast, perfect, mind",0.0311796119669,0.0178291702135,0.9,0.1,0.220421111747,0.682262752948,0.789214342913,0.751460625382,MehrBaba,8,5.4,6.36828816613
336,MehrBaba_test4,10,9.87946200371,"baba, s, love, meher, spiritu, master, discipl, stay, feel, nt",0.0330839628667,0.0137905432692,0.9,0.1,0.211586566213,0.731823027849,0.693979659245,0.637808313799,MehrBaba,8,6.17716049383,7.372660427
340,MehrBaba_test6,10,12.2848639488,"baba, s, nt, meher, perfect, feel, master, want, re, shri",0.0275541377868,0.0131419584178,0.9,0.1,0.283101306037,0.764401965685,0.78174047937,0.703756637365,MehrBaba,8,8.0,7.35110310616
343,MehrBaba_test0,10,11.4460499287,"baba, meher, master, mind, perfect, s, love, conscious, nt, spiritu",0.0344946897588,0.0202434447974,0.8,0.2,0.206546981193,0.708224040511,0.736549733093,0.840059675679,MehrBaba,8,5.2,6.40376282788
345,MehrBaba_test5,10,9.00553297997,"baba, feel, s, love, mind, conscious, discipl, seem, master, room",0.0340067472021,0.0161555340382,0.9,0.1,0.203274385469,0.761515816189,0.756550363356,0.84245396868,MehrBaba,8,4.6,6.62602201463
347,MehrBaba_test2,10,10.5433819294,"baba, mind, conscious, pure, divin, sai, sanskara, realiz, s, infinit",0.0299940487296,0.0141513686765,0.9,0.1,0.249907927647,0.791708701563,0.70230461302,0.715638399781,MehrBaba,8,7.8,6.76963709784
351,MehrBaba_test7,10,8.63252902031,"baba, s, spiritu, meher, want, sufi, crave, master, discipl, mind",0.0303562925344,0.0203593002209,0.6,0.4,0.260822021112,0.72270713215,0.780575043142,0.730848132464,MehrBaba,8,7.8,5.95175030986
