,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,toBeFrac,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
34,Unitarian_test0,5,19.04626894,"fear, christma, know, get, let, i, ask, told, conscienc, too, nt, realli, shine, am, s, silenc, judg, heard, say, love, herod, tell, unitarian, thing, night, voic, tri, bow, wonder, everyon",0.0254781585644,0.0258959033823,0.6,0.4,0.380772982113,0.0911800240455,0.637137299632,0.0193258095449,0.0111381574095,0.0253743453566,0.0120233089917,0.0106955816184,0.00612229844361,0.0100317179317,0.671695913001,0.601634618423,Unitarian,7,5.7,5.80941719088
41,Unitarian_test2,5,21.5164411068,"nt, s, flow, decis, rabbi, prais, thing, let, pour, talk, woman, decid, water, rememb, rain, too, bulli, i, ask, bless, think, skeptic, thank, re, wisdom, say, love, t, god, how",0.0273317506755,0.0167892435785,1.0,0.0,0.466894274605,0.152445502085,0.74893656844,0.0219595728964,0.00899872406151,0.0177288294943,0.00799140420388,0.00859579611846,0.00805855886106,0.00980457994762,0.684909974183,0.631113621869,Unitarian,7,5.0,5.33175612429
42,Unitarian_test1,5,26.1307368279,"evil, am, fear, s, moment, silenc, feel, i, know, wonder, nt, want, hour, einstein, ask, think, say, rememb, darwin, yes, afraid, someth, tell, realli, dont, talk, everyon, get, too, here",0.0261450120015,0.0288534574387,0.4,0.6,0.400398918223,0.0974200264309,0.648043736889,0.0191754554171,0.00767018216683,0.0295088952807,0.0095344625546,0.0124640460211,0.00463406839246,0.0124640460211,0.658669453462,0.610972663523,Unitarian,7,6.0,5.75039292482
46,NaumanKhan_test1,5,23.1095337868,"allah, know, “, don't, get, wa, say, go, happen, …, nt, someth, thing, want, quran, realli, tell, rooh, ask, goanna, got, let, talk, whi, am, can't, anyth, ayah, didn't, look",0.0174163229049,0.0192622723949,0.6,0.4,0.611654452608,0.199938838393,0.796502771391,0.0172048079189,0.0390054206929,0.0191491868961,0.0185010605704,0.0128446853641,0.000471364600519,0.0187367428706,0.675857037882,0.654538071038,NaumanKhan,3,2.7,2.58819242564
50,NaumanKhan_test0,5,37.3345789909,"allah, don't, say, know, quran, talk, get, want, messeng, whi, go, و, realli, thing, didn't, surah, am, someth, how, tell, look, let, ask, dont, muslim, lot, happen, listen, ayat, guy",0.0179879431487,0.0167524799873,0.8,0.2,0.587822725242,0.163507841438,0.816682209741,0.0179577592788,0.0346795594169,0.0164309862227,0.0231197062779,0.0214111745247,0.000617979570322,0.0131956814134,0.723319373006,0.579035986367,NaumanKhan,3,2.7,2.5436914525
52,NaumanKhan_test2,5,35.7724189758,"allah, amp, know, say, don't, nt, talk, na, get, fear, prophet, go, s, happen, gon, thing, wa, alayhi, want, azzawaj, wasallam, realli, guy, abraham, got, sallallahu, whi, wan, am, someth",0.0199419009251,0.0192810521679,0.6,0.4,0.544198415217,0.191059861249,0.781864894879,0.012300074665,0.0385507132471,0.0179981923213,0.0161512162534,0.0207097103784,0.00110032616811,0.014697213817,0.673256758919,0.59128838624,NaumanKhan,3,3.2,2.83639510891
54,PastorAnderson_test0,5,70.4370341301,"s, nt, re, say, want, get, go, bibl, save, vers, whi, unto, let, ll, thing, chapter, preach, shall, talk, christ, know, jesus, flesh, do, tell, deni, god, lot, look, sin",0.0228924672058,0.0193205182569,1.0,0.0,0.634914017249,0.0883197230553,0.771359996304,0.0160480511752,0.0249367747694,0.0230586135079,0.0160480511752,0.0175171080036,0.000595060993752,0.0150996727165,0.734687755127,0.720283752247,PastorAnderson,2,2.9,2.29565053229
57,PastorAnderson_test1,5,69.0139610767,"s, re, say, nt, go, get, bibl, preach, want, let, know, talk, thing, vers, ve, unto, pastor, tell, save, chapter, gospel, look, whi, sin, hey, someth, devil, tri, soul, temptat",0.0264402566225,0.0224484955779,0.8,0.2,0.436677242194,0.0725859476469,0.592536192821,0.0156238178104,0.0261216614966,0.020901112204,0.0172505107059,0.0142051902852,0.000775516380419,0.0195203147462,0.727853200649,0.693979511007,PastorAnderson,2,2.3,2.64103491974
61,PastorAnderson_test2,5,67.0631160736,"s, re, repent, say, nt, sin, get, go, save, vers, bibl, know, ve, unto, want, let, christ, whi, tell, preach, god, chapter, lot, look, jesus, i, talk, shall, thing, salvat",0.0268581895612,0.0208652356192,1.0,0.0,0.605145307297,0.0678303687372,0.711912475314,0.0126354848159,0.0323210623963,0.0250756762035,0.0192168733522,0.0168928815545,0.00101552582756,0.0167366468118,0.709514579131,0.766903792251,PastorAnderson,2,2.2,1.68670623248
66,Rabbinic_test2,5,13.0777862072,"mose, kaplan, steinberg, judaism, mishnah, israelit, don't, ask, rabbi, god, israel, jewri, jew, jewish, answer, rabbin, should, moment, know, will, “what, introvert, say, question, biblic, choos, goe, must, mensch, whi",0.0205934800776,0.0132970884318,1.0,0.0,0.489582832029,0.253635748496,0.702457710848,0.018951946976,0.00673156586578,0.0140845070423,0.00704225352113,0.00900994200497,0.000932062966031,0.0122203811102,0.724602406864,0.663318051689,Rabbinic,6,5.6,5.94251615778
69,Rabbinic_test1,5,15.5555679798,"koufax, bibl, bless, jew, know, hyphen, jewish, rabbi, sibl, sit, ask, synagogu, question, sandi, esau, want, am, answer, israel, abraham, biblic, pitch, everyon, how, jewri, jacob, articul, don't, kippur, sure",0.0212669775416,0.0122417241437,1.0,0.0,0.470860774518,0.251403698749,0.680398420637,0.01789019124,0.0110161276108,0.0133956111748,0.00528774125319,0.010134837402,0.00149819335507,0.0131312241121,0.739906858987,0.727066978139,Rabbinic,6,6.2,6.40593052419
71,Rabbinic_test0,5,13.3549010754,"synagogu, mose, journey, want, jew, rabbi, ask, alinski, know, thanksgiv, god, plagu, tale, torah, jewish, answer, pharaoh, go, holiday, look, let, homecom, hirsch, ourselv, exodus, judaism, festiv, israel, presenc, communal",0.0161848392002,0.0148240659277,0.8,0.2,0.467928111684,0.194931891252,0.704698305655,0.0283963227783,0.00806945863126,0.00858018386108,0.00653728294178,0.0132788559755,0.000510725229826,0.0110316649642,0.714857140327,0.68782350936,Rabbinic,6,5.8,4.6993966467
75,Bahai_test0,5,5.1290538311,"baha'i, abdu'lbaha, perfect, love, skin, baha'u'llah, imperfect, weak, color, creator, p, conting, race, uniti, tree, proof, spiritu, prove, shakespear, let, ignor, hatr, creatur, trait, talk, heart, god, should, themselv, argument",0.0304075382518,0.0224631784565,0.6,0.4,0.445112781955,0.227578947368,0.586090225564,0.00741619697419,0.00207653515277,0.00652625333729,0.0106793236428,0.00889943636903,0.000296647878968,0.00682290121626,0.730807156774,0.575010302774,Bahai,6,5.4,6.05720273853
78,Bahai_test2,5,6.26978397369,"baha'i, courag, abdu'lbaha, ye, baha'u'llah, heal, prejudic, uniti, p, fear, virus, corrupt, prophet, infect, cure, afflict, bacteria, too, spiritu, everyon, mankind, teach, must, love, effendi, pandem, —, virtu, remedi, shoghi",0.0349183979106,0.0366924915889,0.6,0.4,0.333578432408,0.138908950128,0.548880582832,0.0116822429907,0.00607476635514,0.00116822429907,0.0088785046729,0.00420560747664,0.0,0.00911214953271,0.763573502981,0.666374360898,Bahai,6,5.9,5.38326760904
82,Bahai_test1,5,5.33785915375,"baha'i, faith, realiti, baha'u'llah, fill, abdu'lbaha, everyon, craft, worship, nobil, tri, whi, assumpt, nobl, p, say, will, uniti, spiritu, conclud, —, conscious, “race, blind, don't, tablet, perfect, exalt, realiz, ibid",0.033290913482,0.0174324765708,0.8,0.2,0.387653749759,0.152091767881,0.632257566994,0.0163834951456,0.00697815533981,0.00940533980583,0.00606796116505,0.0106189320388,0.000303398058252,0.00819174757282,0.75844678798,0.594142335892,Bahai,6,5.8,6.94196669073
84,IntegralYoga_test0,5,9.81715607643,"mind, everyth, feel, want, yoga, let, don't, will, should, better, love, clean, realiz, peac, if, everyon, happi, spiritu, anyth, god, know, uniti, say, think, get, you'r, realli, pray, enjoy, bring",0.0376464366494,0.0155759522954,0.8,0.2,0.469773810419,0.0776982784241,0.65307037049,0.0298529197612,0.0464540556284,0.0058249599534,0.0058249599534,0.00087374399301,0.00145623998835,0.0125236638998,0.662570506751,0.601216267414,IntegralYoga,6,6.2,5.12557387982
88,IntegralYoga_test2,5,6.07680797577,"mind, yoga, job, calm, yantra, medit, clean, everyth, gita, spiritu, want, whi, surrend, don't, keep, say, happi, sutra, arjuna, think, path, am, god, love, dedic, eas, pure, feel, learn, know",0.0379880633625,0.0121831886721,1.0,0.0,0.332859368913,0.116035255162,0.565001298533,0.0141918528252,0.038370565046,0.00762155059133,0.00525624178712,0.00473061760841,0.000788436268068,0.015505913272,0.688302072323,0.585605169018,IntegralYoga,6,5.9,6.42321271526
89,IntegralYoga_test1,5,10.2606809139,"mind, yoga, self, fruit, don't, happi, get, want, anyth, selfish, clean, disturb, say, realiz, medit, spiritu, should, pure, will, feel, chant, everyth, learn, bring, know, how, away, god, keep, eas",0.0334707755332,0.0198151545852,1.0,0.0,0.556589286885,0.0537346565055,0.761139344062,0.0281510821898,0.0534729098882,0.00381949356345,0.00523412080917,0.00155608997029,0.000141462724572,0.0151365115292,0.682929295622,0.670062806109,IntegralYoga,6,6.0,4.74809992111
93,WBC_test1,5,24.942702055,"ye, shall, unto, love, nt, sin, god, thing, enemi, s, lord, christ, obama, worship, belov, hate, look, say, let, sermon, bless, wit, evil, preach, thi, thou, booth, rejoic, sunday, hath",0.0301724291901,0.0229541612227,1.0,0.0,0.505351657649,0.18142463215,0.624028055409,0.0197148762521,0.0134612327097,0.0119243203137,0.0145741692724,0.0215167735439,0.000264984895861,0.00922147437596,0.707023442553,0.694475761041,WBC,1,3.6,3.52920077873
94,WBC_test2,5,26.7842929363,"shall, unto, thi, christ, thou, ye, sin, prophet, god, sabbath, let, submit, hath, s, husband, lord, say, thing, thee, preach, coven, servant, heaven, absalom, mose, love, rest, nt, shalt, wit",0.0293238529482,0.0259735569353,0.8,0.2,0.461202398547,0.189366878408,0.608067867438,0.0131913230408,0.00918506937659,0.00796365057651,0.016073871409,0.0245749462576,0.00244283760016,0.00947820988861,0.739921216883,0.770108716856,WBC,1,3.1,2.65426487587
100,WBC_test0,5,28.6979389191,"shall, unto, ye, hell, god, wrath, wick, christ, s, thou, noth, ie, wit, angri, will, thing, moment, woe, say, lord, hath, belov, sheep, jesus, psalm, sermon, hear, saith, antiochus, hypocrit",0.0242202900905,0.0304307477825,0.4,0.6,0.396731869062,0.194820504272,0.546390028683,0.00669970631424,0.014454845815,0.00894823788546,0.0184012481645,0.0213839941263,0.000412995594714,0.00968245227606,0.754424290431,0.758510125493,WBC,1,1.7,0.716876926745
103,JohnPiper_test2,5,17.4907770157,"christ, vers, glori, sin, say, god, nt, rejoic, glorifi, s, devil, will, grace, let, suffer, want, keep, orphan, tith, justifi, etern, abort, fear, coven, jesus, faith, widow, whi, corinthian, if",0.0298434230939,0.0379794783133,0.4,0.6,0.510426323357,0.155406436901,0.663946010354,0.0150772710139,0.0168865435356,0.0109310214851,0.00829249905767,0.0254052016585,0.00135695439126,0.0116848850358,0.689780295384,0.618735145201,JohnPiper,4,4.1,2.85874691405
108,JohnPiper_test1,5,18.3468930721,"vers, christ, hope, sin, elder, god, say, let, nt, kind, love, s, perfect, sacrific, sanctifi, forgiv, job, mind, warn, circumcis, glori, will, v, thing, obey, jesus, obedi, fear, should, slave",0.032744986802,0.0250805403793,0.8,0.2,0.495799803977,0.129742188636,0.645738496921,0.022561237645,0.0191233347658,0.00852313422146,0.00465549348231,0.0155421859332,0.000358114883255,0.0138232344936,0.720935650201,0.713825227286,JohnPiper,4,5.2,5.14949425284
111,JohnPiper_test0,5,17.8343231678,"christ, exult, vers, hope, god, s, say, mose, risk, boast, nt, grace, faith, cross, jesus, regener, thing, gospel, fear, let, parent, glori, anew, will, love, flesh, whi, crucifi, perish, babi",0.0365888969668,0.0247243972312,0.8,0.2,0.481538831792,0.110503605048,0.633644430646,0.0239754251892,0.0148347943358,0.0108638645388,0.00921555405709,0.0164831048176,7.49232037162e-05,0.0128118678355,0.698135304517,0.671278660746,JohnPiper,4,5.0,4.48872152506
115,DorothyDay_test0,5,10.7669119835,"prison, worker, i, am, maurin, visit, say, rememb, get, talk, room, peter, fr, reader, look, hospit, ask, sit, alderson, merci, cathol, too, read, farm, let, jail, tri, visa, parish, night",0.0226830938472,0.0221454879442,0.6,0.4,0.482164013878,0.153617723567,0.670878496326,0.018759018759,0.000918273645546,0.02886002886,0.00892037255674,0.00773973501246,0.00498491407582,0.00773973501246,0.736891558971,0.655281458718,DorothyDay,4,4.8,5.84031374989
118,DorothyDay_test1,5,6.90726208687,"worker, fellow, say, pay, tri, christ, hospit, room, want, street, jainitress, done, ask, sick, ddlw, emphas, ourselv, job, summari, martin, keep, unto, stjoseph, bed, rag, crowd, children, let, get, dont",0.0201972095981,0.015398965782,0.8,0.2,0.373533448856,0.16224540962,0.687811213177,0.0201162270899,0.00178810907465,0.00961108627626,0.0113991953509,0.0120697362539,0.0125167635226,0.0118462226196,0.732322819347,0.625525877743,DorothyDay,4,5.0,4.24555839315
121,DorothyDay_test2,5,9.66047501564,"worker, pray, prayer, reader, get, too, am, love, barn, jail, shall, fast, hospit, say, loneli, ask, night, away, cathol, maurin, door, prepar, trust, sorrow, overcom, cloth, feel, camp, think, stand",0.0228002587889,0.0207507959697,0.8,0.2,0.400167895663,0.138908934613,0.705578714982,0.0294902193242,0.00385299347955,0.0182276229994,0.0118553645525,0.00829875518672,0.00652045050385,0.00978067575578,0.669670672662,0.598346901436,DorothyDay,4,4.8,4.97881546081
123,SeaShepherds_test1,5,6.97262692451,"whale, shepherd, seaworld, costa, hsus, illeg, rican, vessel, coco, orca, save, whaler, stop, poacher, crew, arrest, japanes, charg, extradit, guatemalan, rica, boat, breed, want, japan, court, will, request, injunct, fishermen",0.0198441153164,0.0304677147857,0.2,0.8,0.464552208656,0.143597910916,0.608764637438,0.0199877625943,0.000815827044667,0.0101978380583,0.0210075464002,0.002447481134,0.001223740567,0.00754640016317,0.80138053349,0.669748717245,SeaShepherds,2,2.2,2.14387155291
126,SeaShepherds_test0,5,5.30290699005,"whale, danish, shepherd, slaughter, seal, fish, pilot, dolphin, diminish, “sustain, oxygen, “human, harvest, phytoplankton, denmark, illeg, club, faro, vaquita, eat, kill, gift, plankton, “conserv, marin, save, thank, crew, whi, endang",0.0218964333797,0.0320847065796,0.4,0.6,0.275767777824,0.211871393582,0.431392751878,0.0136387030365,0.00566134843026,0.00437467833248,0.00849202264539,0.000257334019557,0.000257334019557,0.0102933607823,0.732449333014,0.617202071242,SeaShepherds,2,5.7,5.45538555255
127,MalcolmX_test0,5,39.1014280319,"nt, malcolm, negro, s, re, get, h, let, x, know, say, go, talk, ll, want, n, here, think, ﻿, bernard, got, m, i, w, congo, do, look, tri, u, man",0.020120496691,0.0193618519666,0.6,0.4,0.55876699019,0.157858244343,0.725589060229,0.0134899764352,0.024999146204,0.0166319456303,0.0163245790786,0.0131484580445,0.00133192172398,0.0137631911478,0.631437082874,0.585116383827,MalcolmX,2,3.0,2.33062566845
