,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,rfClassPred,svmPred,svmClassPred,ensemble2pred
246,WBC_test1,10,35.6813511848,"unto, shall, christ, god, say, thee, sin, belov, wit, thou, sodomit, spirit, thi, preach, hath, sermon, lord, thing, armor, scriptur",0.0234486009976,0.0267863773188,0.3,0.7,0.400663902604,0.633573518397,0.015919829065,0.00866712811099,0.0117668301785,0.0191098137169,0.0181768936772,0.00204640524843,0.00860693972133,0.762096495089,0.708269116494,WBC,1,1.20333333333,1,1.64176914511,1,1
225,JohnPiper_test12,10,27.7759819031,"christ, vers, god, sin, endur, abid, say, hope, jesus, fellowship, promis, spirit, love, baptism, shall, want, gentil, let, etern, save",0.0260816724701,0.0216621478795,0.8,0.2,0.443439014294,0.702063500581,0.0248540695327,0.0175850802159,0.0112706046477,0.00811336686369,0.0218803920849,0.0,0.00870075993979,0.703753267951,0.741925779443,JohnPiper,4,4.22666666667,4,4.18309968543,4,4
289,PastorAnderson_test3,10,118.516062975,"say, get, bibl, want, vers, let, know, tell, whi, talk, sin, repent, look, thing, christ, save, chapter, unto, jesus, god",0.0245108547073,0.0183253628698,0.8,0.2,0.361015220851,0.648216053342,0.0157092802439,0.0268983532894,0.0190347975714,0.017777698528,0.0139885702059,0.00277275037223,0.0172071003807,0.70380545788,0.762097457182,PastorAnderson,2,2.02666666667,2,1.74070428402,2,2
351,MehrBaba_test7,10,21.6416089535,"baba, perfect, master, mind, divin, conscious, realiz, infinit, maya, feel, love, jubbulpor, mast, let, know, meher, self, spiritu, discipl, soul",0.0345004356309,0.0159005563644,0.9,0.1,0.432336548945,0.741061197017,0.00618811881188,0.0146134805788,0.0181359482102,0.00833015993907,0.0215156130998,0.000714013709063,0.0165651180503,0.706711303909,0.696167654776,MehrBaba,8,7.79,8,7.30521514426,8,8
91,DorothyDay_test11,10,17.0370099545,"car, worker, get, farm, too, got, reader, talk, room, want, cesar, love, cathol, prayer, tax, fellow, maurin, pay, morn, walk",0.0270807035449,0.0171383423583,0.8,0.2,0.312776875454,0.752106224317,0.0207692307692,0.00384615384615,0.0201923076923,0.0125,0.0101282051282,0.00596153846154,0.0105769230769,0.711168234981,0.674555301879,DorothyDay,4,4.52333333333,4,4.85677921536,4,4
321,Rabbinic_test3,10,26.053137064,"jew, jewish, apolog, jewri, israel, judaism, rabbi, answer, want, ask, get, convers, choic, know, borowitz, torah, tell, cousin, choos, will",0.0219738578084,0.0163458663195,0.7,0.3,0.468884626888,0.772967407973,0.0207988454518,0.00781017870028,0.0167664162316,0.0100174031156,0.00836198480411,0.00297126363598,0.0117577146738,0.721260477414,0.681765780461,Rabbinic,6,5.98333333333,6,5.72618526657,6,6
45,Shepherd_test1,10,28.4461958408,"sin, ask, god, get, ill, bless, said, know, jesus, will, want, delight, christ, happi, don, thing, anyth, lord, grace, think",0.03199917112,0.0269213257638,0.4,0.6,0.290537376894,0.597158444947,0.0276881197745,0.0153217966168,0.019210577484,0.00894419599456,0.024538207272,0.00489986389267,0.0116663426016,0.639374250069,0.593855290774,Shepherd,4,3.85333333333,4,4.05396229464,4,4
244,WBC_test6,10,28.1582939625,"unto, shall, thou, god, thee, lord, thi, belov, wit, sermon, hath, sin, coven, outlin, say, sunday, curs, shalt, let, thing",0.0257206515432,0.0296913615471,0.4,0.6,0.370888530943,0.535776920536,0.0102408073912,0.00630774368298,0.014396497347,0.0155467329598,0.0218915810174,0.00166969685726,0.00712403992431,0.775957325807,0.702523626613,WBC,1,1.02333333333,1,0.643626856925,1,1
212,JohnPiper_test5,10,24.6148898602,"vers, god, christ, sin, say, glori, coven, jew, jesus, promis, gentil, worm, spirit, want, forgiv, hope, prioriti, salvat, let, will",0.0283478426029,0.0220031004304,0.8,0.2,0.391698593654,0.655371305146,0.021220270611,0.0154214639886,0.0112194302042,0.00962265736617,0.021472392638,0.000252122027061,0.00987477939323,0.725371049959,0.721308710975,JohnPiper,4,4.0,4,3.67142186199,4,4
92,DorothyDay_test1,10,15.9676628113,"labor, manual, worker, get, too, garden, night, talk, tamar, prayer, farm, morn, room, christ, maurin, tree, know, love, hour, hospit",0.0314786108038,0.0177733945772,0.9,0.1,0.314280131604,0.731625221327,0.0193684784833,0.00320534679124,0.0124803928255,0.00913864829844,0.00982063697743,0.010093432449,0.011457409807,0.786760766151,0.682960014164,DorothyDay,4,4.52666666667,4,4.44438867948,4,4
228,JohnPiper_test1,10,28.1647191048,"vers, christ, god, wisdom, say, get, husband, hope, let, elder, will, whi, paul, faith, joy, glori, want, save, obedi, thank",0.0338881165574,0.0192293160648,0.9,0.1,0.47277269708,0.70416844194,0.0171403775222,0.016417154842,0.0159832212338,0.00828089968901,0.019165401027,0.00166341216461,0.0123671078325,0.702233695086,0.65937695373,JohnPiper,4,4.0,4,4.43181215753,4,4
104,DorothyDay_test21,10,16.7401587963,"worker, too, get, maurin, priest, peter, want, farm, love, cathol, spoke, told, christ, retreat, street, night, room, say, hospit, hard",0.0277843918171,0.0185250196679,0.9,0.1,0.31727501573,0.681104261415,0.0204912734324,0.00148674854557,0.0142857142857,0.012152553329,0.0144149967679,0.00542986425339,0.010407239819,0.728708389146,0.763031707957,DorothyDay,4,3.99,4,3.75741209034,4,4
328,MehrBaba_test1,10,17.6255838871,"baba, love, sai, spiritu, imperson, gopalrao, master, indivis, mental, mind, imper, divin, real, pure, conscious, meher, god, saint, feel, noth",0.0334064826628,0.0207227234098,0.7,0.3,0.429003170409,0.721321110712,0.00587551257727,0.00342738233674,0.0136483260909,0.00789522002571,0.0284595140461,0.00263174000857,0.0122406512026,0.727519999517,0.704657477155,MehrBaba,8,7.14666666667,8,7.00405594894,8,8
160,Unitarian_test5,10,37.358645916,"tree, want, unitarian, love, say, fig, garden, let, get, forgiv, know, tell, flower, ask, think, feel, thing, universalist, someth, hope",0.0251550847751,0.021190032617,0.8,0.2,0.225859455278,0.677978487453,0.0172538828791,0.00764489031244,0.0265607058681,0.013537197075,0.0126306883423,0.00247779053605,0.0107572369614,0.671770524073,0.653894608397,Unitarian,7,4.17,4,6.53889688225,7,8
181,JohnPiper_test15,10,27.6322751045,"god, vers, jesus, say, abid, christ, spirit, hope, love, prayer, let, save, grace, habakkuk, pray, faith, sin, preach, righteous, shall",0.0312443776654,0.0167861411877,1.0,0.0,0.435326890797,0.687529054976,0.0219044832882,0.0149930520003,0.0108242521758,0.00665545235135,0.0229649674541,7.31368390258e-05,0.0115190521466,0.689025887446,0.701601750099,JohnPiper,4,4.03333333333,4,3.64981139672,4,4
64,Shepherd_test17,10,31.2340080738,"get, don, want, god, christ, love, someth, worship, better, know, wrath, think, thing, ask, said, ill, car, say, bless, got",0.0361278809719,0.0203214049816,0.9,0.1,0.253508050557,0.582402368512,0.0233788215381,0.0166790084277,0.0210867802109,0.0112133714165,0.0237667054551,0.00440777178321,0.0114602066363,0.656466896619,0.634033492268,Shepherd,4,4.0,4,3.89751222414,4,4
322,Rabbinic_test4,10,20.210547924,"mose, steinberg, rabbi, kaplan, moment, know, trial, don't, god, judaism, israel, answer, rememb, eichmann, esther, jewish, tell, will, ask, yitro",0.0206892689925,0.0145549371994,0.9,0.1,0.45334047348,0.746097853118,0.0174723354688,0.00963625774342,0.0160957272198,0.00794197066766,0.0119129560015,0.00407687827606,0.013024831895,0.70911902467,0.720052288548,Rabbinic,6,5.72666666667,6,5.51535853147,6,6
132,DorothyDay_test17,10,24.7547049522,"get, worker, max, too, room, say, ruth, tri, street, hope, night, rememb, priest, sit, cathol, love, told, thing, walk, should",0.0254404854922,0.0227294029122,0.7,0.3,0.281417301737,0.705257549577,0.0145889176957,0.00224106868216,0.0126993891989,0.00953552752999,0.0175770092719,0.00812936678824,0.00935975743727,0.714864584848,0.731201669599,DorothyDay,4,3.96,4,4.14721781997,4,4
199,JohnPiper_test11,10,25.5924961567,"god, vers, christ, jesus, love, say, joy, hope, let, thing, gospel, know, preach, glori, promis, luke, faith, will, persecut, ministri",0.0351835171287,0.0175313693946,0.8,0.2,0.474260422575,0.704357604103,0.0236914824447,0.0130851755527,0.0123130689207,0.00589239271782,0.0236914824447,0.000243823146944,0.0113784135241,0.678256005125,0.633337346999,JohnPiper,4,4.05333333333,4,3.69803990152,4,4
29,Shepherd_test14,10,30.8815369606,"get, don, christ, know, sin, want, ill, said, talk, thank, trust, bad, ask, bless, thing, preach, sing, will, lord, let",0.035737277218,0.0249453089819,0.8,0.2,0.217068080201,0.575013646088,0.021538902627,0.0184567967602,0.0269146686736,0.00956886356306,0.0205354262982,0.00663011145755,0.0113249471383,0.65822834255,0.551788706608,Shepherd,4,4.77,4,4.0750439766,4,4
343,MehrBaba_test0,10,21.2788960934,"baba, meher, love, belov, perfect, feel, mind, ignor, lover, god, suffer, know, everyth, real, get, answer, conscious, insid, noth, happi",0.0306028268856,0.0272352566335,0.5,0.5,0.373494903994,0.751894862464,0.0151484446246,0.0137298611815,0.0129699057655,0.00658628027156,0.0263451210862,5.06636943966e-05,0.0178336204276,0.720480560628,0.67294419511,MehrBaba,8,5.39666666667,1,5.09851016798,4,8
320,Rabbinic_test0,10,21.1294021606,"bar, cave, too, bibl, yochai, rabbi, moment, jacob, mose, jewish, haggadah, hope, journey, wrong, realli, want, know, happen, franci, sit",0.0188598611381,0.0202777115565,0.5,0.5,0.338674104001,0.767632529007,0.0238932941238,0.00635404085491,0.0123404925694,0.00530378616815,0.0132857217875,0.000787691015071,0.0119203906947,0.73802872175,0.654869878161,Rabbinic,6,4.73333333333,4,6.1430081247,6,6
31,Shepherd_test8,10,27.6362500191,"don, love, want, get, jesus, sin, know, preach, ill, got, ask, said, dad, whi, god, christ, let, say, bad, walk",0.0340391664233,0.0217129477091,0.9,0.1,0.265130104052,0.62696749889,0.0201823175829,0.0152064010191,0.0247601608216,0.0103100991203,0.0266709127821,0.00624975120417,0.0123402730783,0.616824102957,0.607290655471,Shepherd,4,4.0,4,4.18894639271,4,4
304,NaumanKhan_test0,10,45.2553720474,"allah, know, get, say, don't, talk, gon, someth, thing, want, amp, realli, ask, let, you'r, happen, tell, kid, quran, how",0.0202996212023,0.0181630466575,0.8,0.2,0.511622116878,0.757292051659,0.0193831525052,0.0338656589053,0.0158478605388,0.0209679385591,0.0156284286237,0.00102401560405,0.0123369498964,0.650801496961,0.580504981835,NaumanKhan,3,2.92666666667,3,3.45271779705,3,3
347,MehrBaba_test2,10,16.6873390675,"master, joy, ask, baba, perfect, shri, muktabai, divin, love, suffer, away, pain, spiritu, happi, manifest, feel, discipl, say, husband, noth",0.0353771043589,0.0177937043373,0.8,0.2,0.349570918949,0.719854940276,0.00270288533009,0.00520305426042,0.014460436516,0.00912223798905,0.0233799581053,0.0125008446517,0.0129062774512,0.7626355516,0.64928744791,MehrBaba,8,7.36333333333,8,7.5696032332,8,8
230,JohnPiper_test17,10,25.2693548203,"christ, vers, spirit, god, say, love, etern, salvat, jesus, uniti, glori, sin, truth, answer, neglect, paul, merci, will, flesh, shall",0.0305281377796,0.0189572948488,0.9,0.1,0.456017696537,0.629806723526,0.0195311015693,0.0148193183114,0.00851160846601,0.00763764866816,0.0166052361591,0.000189991260402,0.0107915035908,0.708136516591,0.675095560283,JohnPiper,4,4.14666666667,4,3.58984333264,4,4
205,JohnPiper_test0,10,26.2044968605,"vers, christ, hope, god, say, jesus, sacrific, glori, homosexu, prais, sin, priest, let, grace, whi, love, want, pastor, jerusalem, will",0.0294514123559,0.0218113683012,0.8,0.2,0.427711861785,0.675008126353,0.0220524533354,0.0149247853824,0.00992360400095,0.00846656690557,0.0205560368591,0.00129951957155,0.00874222257226,0.679273087021,0.773463075808,JohnPiper,4,4.0,4,3.84843138054,4,4
232,JohnPiper_test10,10,28.6814248562,"god, christ, vers, say, let, circumcis, pray, love, gentil, jew, job, thing, sin, paul, whi, kind, prayer, answer, want, will",0.0291232756177,0.0180064238446,0.9,0.1,0.458118888549,0.672739866639,0.019641031066,0.020311012377,0.00962657357453,0.00789872703551,0.0155858810254,0.000952078705173,0.0104376035826,0.706082843536,0.745337066899,JohnPiper,4,4.0,4,3.93595462061,4,4
5,Shepherd_test0,10,29.4222960472,"love, christ, get, ask, ill, thing, let, preacher, want, car, god, someon, know, heaven, said, don, good, judg, preach, got",0.038711017653,0.02015608423,0.9,0.1,0.310117334731,0.66509714958,0.0210720887246,0.016820702403,0.0235489833641,0.00931608133087,0.0203696857671,0.00654343807763,0.0127541589649,0.669587907983,0.567912779412,Shepherd,4,4.0,4,4.32799004638,4,4
317,Rabbinic_test2,10,22.0664339066,"failur, mose, know, prayer, ourselv, ask, ghetto, god, moment, tri, let, fail, perfect, rabbi, will, must, israel, whi, want, get",0.0218284540393,0.0201618475378,0.6,0.4,0.385239570795,0.75190974657,0.0312393557491,0.00656902340519,0.0103644591504,0.00875869787358,0.00914797333463,0.00155710184419,0.011337647803,0.706628193848,0.709912569386,Rabbinic,6,5.71333333333,6,5.43862617214,6,6
143,DorothyDay_test15,10,23.0860900879,"get, worker, too, love, labor, poverti, retreat, priest, talk, rememb, job, parish, farm, merci, christ, night, say, room, maurin, cathol",0.0262027631503,0.0236830582527,0.7,0.3,0.297160244357,0.687752727565,0.0224217354517,0.00282034408198,0.0156999153897,0.00799097489894,0.0122684967566,0.00470057346996,0.0106232960421,0.731654660617,0.713571165544,DorothyDay,4,4.10333333333,4,4.39545840059,4,4
4,Shepherd_test9,10,32.0848381519,"sin, christ, don, get, ask, want, god, preach, hope, know, friend, ill, said, spirit, preacher, say, good, got, pray, let",0.0322509920765,0.0249132437376,0.7,0.3,0.299406409118,0.619996291262,0.022894521668,0.0135595530117,0.0219065140365,0.00804033796675,0.0270168983374,0.00545107658763,0.0102548378305,0.629724344732,0.647173774721,Shepherd,4,4.03,4,3.93237410217,4,4
106,DorothyDay_test4,10,27.8651540279,"worker, tri, get, love, priest, too, say, fear, told, negro, labor, want, feel, factori, morn, tell, kind, christ, talk, cathol",0.0294598524098,0.0251377369657,0.8,0.2,0.321927196969,0.692365141951,0.021182666615,0.00491809627077,0.0133601827828,0.0132052821128,0.0142895868025,0.00526662277814,0.012895480773,0.737875339042,0.665200087792,DorothyDay,4,3.97666666667,4,4.00017884687,4,4
