,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
88,DorothyDay_test23,10,10.9088737965,"fr, worker, visit, too, retreat, bus, get, night, talk, i, summari, room, go, hospit, negro, trip, maloff, prayer, farm, stay",0.0273338965271,0.0171761133402,0.7,0.3,0.634869311771,0.745523237427,0.672024984262,DorothyDay,4,5.1,3.44453305507
89,DorothyDay_test16,10,12.806178093,"love, get, too, worker, talk, farm, night, retreat, tri, go, tree, fr, say, prayer, want, tamar, am, hour, i, sunday",0.0271300025101,0.0204874500214,0.8,0.2,0.689522665085,0.717592613058,0.785344525011,DorothyDay,4,4.28421052632,3.13984673987
90,DorothyDay_test6,10,11.7633280754,"worker, get, room, too, hospit, night, prayer, farm, merci, go, maurin, tamar, am, stjoseph, ask, love, street, want, peter, care",0.0284633576933,0.0183564373132,0.9,0.1,0.705158117507,0.765808553235,0.65345426976,DorothyDay,4,4.6,4.75634040441
91,DorothyDay_test11,10,11.5116388798,"worker, farm, room, fr, get, floor, go, maurin, priest, too, am, tri, say, comfort, feel, prison, talk, night, shrine, visit",0.0244638579142,0.0204986815418,0.7,0.3,0.687044283806,0.748775344209,0.691515347089,DorothyDay,4,3.585,3.65407061013
92,DorothyDay_test1,10,12.9324550629,"get, talk, tri, worker, love, farm, room, too, i, babi, go, polic, christ, sin, bed, suffer, want, labor, am, felt",0.0253999470899,0.0253168251828,0.7,0.3,0.755670979236,0.768724640335,0.684942422605,DorothyDay,4,3.985,3.34236496293
93,DorothyDay_test18,10,10.6968019009,"worker, get, too, tri, talk, labor, go, priest, pay, wage, am, bishop, tax, girl, retreat, farm, how, poverti, love, room",0.0266360317502,0.0199166458793,0.9,0.1,0.651549678146,0.748567008998,0.652594730469,DorothyDay,4,4.17647058824,3.96786515871
104,DorothyDay_test21,10,11.8677148819,"worker, get, too, farm, love, want, talk, bread, tri, maurin, say, am, go, know, tanzania, christ, thing, ask, nyerer, i",0.0244365136834,0.0159561922509,0.9,0.1,0.748038985258,0.744561347753,0.742264497364,DorothyDay,4,4.0,4.75784836323
105,DorothyDay_test14,10,10.6097459793,"worker, talk, get, christ, strike, farm, go, retreat, tri, love, room, too, hospit, told, say, am, i, paz, night, fr",0.0273133627475,0.0221833710217,0.9,0.1,0.645708531327,0.770761228931,0.678500939176,DorothyDay,4,5.37647058824,3.60316256901
106,DorothyDay_test4,10,6.37212514877,"worker, peggi, room, strike, love, get, summari, farm, hospit, cathol, ddlw, prison, fr, smokey, meet, dear, supper, say, too, go",0.0208968181349,0.0275399856144,0.3,0.7,0.649567604559,0.717386041462,0.629789014312,DorothyDay,4,2.6,2.49679140066
116,DorothyDay_test12,10,10.9796309471,"love, christ, worker, get, too, room, i, ask, put, maurin, cloth, say, morn, pray, sleep, god, want, know, go, got",0.0278579441421,0.0218241513368,0.8,0.2,0.706317096082,0.734254245761,0.690287989254,DorothyDay,4,3.87647058824,3.95834113737
117,DorothyDay_test2,10,13.2410519123,"worker, get, priest, too, talk, tri, go, pray, night, am, rememb, i, ask, fr, say, room, negro, prayer, morn, want",0.0242732107422,0.0231342174138,0.7,0.3,0.650830549144,0.718412633655,0.726581789575,DorothyDay,4,2.685,3.06347991333
125,DorothyDay_test9,10,9.23417210579,"worker, too, say, get, priest, bread, farm, prayer, peter, love, joy, eat, want, reader, labor, am, christ, cesar, talk, maurin",0.0275629640456,0.018301043169,0.9,0.1,0.703379061868,0.743227080481,0.624217486933,DorothyDay,4,4.41647058824,4.52262047257
127,DorothyDay_test10,10,10.5227890015,"talk, worker, get, room, too, go, visit, farm, maurin, want, love, thing, hospit, tri, joe, know, i, say, street, christ",0.0199793476311,0.0193973390597,0.6,0.4,0.700714956648,0.748812879797,0.755019483992,DorothyDay,4,4.4,4.57446427905
128,DorothyDay_test0,10,12.3524107933,"get, worker, too, priest, talk, fr, room, go, am, i, trip, maurin, say, sit, cuba, thing, joy, ammon, bus, spoke",0.0214479250068,0.0157089323722,0.9,0.1,0.648113179274,0.763071607282,0.681538213234,DorothyDay,4,4.3,3.34171109368
131,DorothyDay_test22,10,9.38718700409,"worker, too, love, get, go, talk, tree, joy, reader, sit, happi, say, dollar, ask, want, away, money, know, walk, pray",0.0263675593557,0.0221143983975,0.7,0.3,0.731045238788,0.723663241949,0.701156317177,DorothyDay,4,4.17647058824,3.91570407095
132,DorothyDay_test17,10,10.8390729427,"worker, get, ammon, too, fr, priest, maurin, hospit, cooper, am, cathol, say, go, i, farm, peter, hope, talk, paper, hour",0.0222891095762,0.0152090370663,0.9,0.1,0.768839864591,0.722689685051,0.641697914215,DorothyDay,4,4.4,5.08979306632
133,DorothyDay_test7,10,8.67189788818,"prison, worker, too, get, fr, am, room, tamar, ask, visit, go, i, tri, hospit, love, say, hour, maurin, happi, reader",0.0253776857302,0.021143443028,0.6,0.4,0.676477273927,0.768655675948,0.727100072511,DorothyDay,4,4.285,3.66150440866
136,DorothyDay_test19,10,10.6146759987,"fr, get, worker, love, tri, am, say, talk, farm, hospit, retreat, pray, merci, prison, i, labor, go, too, thing, night",0.0272138506588,0.0181717605492,0.8,0.2,0.743199667494,0.752299163159,0.639940966753,DorothyDay,4,5.07647058824,4.82861705971
142,DorothyDay_test20,10,9.97572612762,"get, farm, worker, peter, retreat, go, tri, talk, i, cw, got, paper, room, street, everyon, want, better, too, mind, dollar",0.0255974887523,0.019559968033,0.7,0.3,0.67745824632,0.757463055833,0.756510226263,DorothyDay,4,4.9,3.53410535951
143,DorothyDay_test15,10,8.66851615906,"worker, prayer, get, pray, fr, talk, love, too, tax, room, tri, i, camp, prison, am, say, hear, read, poverti, littl",0.0231456720387,0.0214007656525,0.5,0.5,0.677688287387,0.718060633452,0.577667088195,DorothyDay,4,4.485,4.00270344695
144,DorothyDay_test5,10,14.823745966,"love, worker, too, christ, get, hour, strike, say, farm, prayer, god, bless, retreat, tri, priest, grape, i, talk, pray, want",0.027777150038,0.023321363374,0.6,0.4,0.724123204454,0.784675807226,0.615742277069,DorothyDay,4,4.27647058824,4.11982007578
152,Unitarian_test6,10,20.8457739353,"nt, talk, evil, bread, s, say, am, tell, i, love, too, want, know, ask, let, joy, get, thing, spirit, soul",0.0296550966019,0.0249322561749,0.8,0.2,0.667254026643,0.667955987548,0.78005108436,Unitarian,7,3.84504385965,3.89841829479
155,Unitarian_test3,10,22.8431339264,"know, am, get, say, i, ask, dont, want, feel, s, anger, love, talk, nt, realli, go, unitarian, cult, someth, let",0.0281138803056,0.0214157178821,0.9,0.1,0.639579758508,0.714768674147,0.637269835138,Unitarian,7,4.42083333333,4.33734224889
161,Unitarian_test5,10,23.8514809608,"know, s, am, bread, get, love, i, too, silenc, let, ask, say, want, rememb, gift, nt, dont, thing, eat, snake",0.0320673239155,0.0199390486483,0.9,0.1,0.668005273506,0.669229724721,0.586703217689,Unitarian,7,4.06,4.06670523134
165,Unitarian_test0,10,14.2768208981,"depress, know, am, moment, i, emerson, say, rememb, love, s, nt, talk, hour, thing, feel, realli, dont, too, ask, realiti",0.0281787841576,0.0237204998191,0.8,0.2,0.657303665206,0.745371977505,0.649952199028,Unitarian,7,4.36,3.99722957334
167,Unitarian_test7,10,20.5518069267,"am, want, let, i, know, s, silenc, get, love, tell, feel, fear, thing, say, go, think, congreg, talk, happen, nt",0.0315180772827,0.0236430972988,0.8,0.2,0.671573761354,0.695581407237,0.683614862289,Unitarian,7,4.36,4.09500713268
170,Unitarian_test2,10,20.4631471634,"sing, silenc, i, nt, am, s, cloth, listen, congreg, too, say, worship, get, ask, unitarian, let, know, thing, feel, merci",0.027541511131,0.0188065169735,1.0,0.0,0.662281484331,0.671018969964,0.716837668852,Unitarian,7,4.21647058824,3.57252854782
174,Unitarian_test4,10,18.5791351795,"feel, guilt, obstacl, s, nt, am, i, tell, let, unitarian, reveng, dream, know, get, silenc, f, too, love, thing, heard",0.0253865643844,0.0219030622719,0.6,0.4,0.610384838593,0.703677466951,0.693095845241,Unitarian,7,2.7,2.80509678009
177,Unitarian_test8,10,19.9601118565,"nt, courag, am, get, luck, s, bread, feel, love, ask, know, i, ourselv, joy, say, whi, too, want, easter, let",0.032421391961,0.0198296497252,0.9,0.1,0.637576332104,0.678442119808,0.637749190234,Unitarian,7,4.06,4.03218278827
178,Unitarian_test1,10,20.2793819904,"s, i, am, know, nt, friendship, get, feel, silenc, love, want, rememb, too, someth, say, let, morn, think, friend, ourselv",0.0260834403935,0.0220646868468,0.8,0.2,0.729180165304,0.647564849528,0.677408552425,Unitarian,7,5.785,4.63769369551
180,JohnPiper_test8,10,13.7397279739,"vers, god, s, say, christ, endur, nt, faith, grace, hope, let, love, thing, shall, jesus, save, spirit, preach, will, piper",0.0420326554654,0.0194488528666,0.8,0.2,0.670227374129,0.725701504514,0.667015684176,JohnPiper,4,5.26,5.20501040617
181,JohnPiper_test15,10,11.7375431061,"vers, love, christ, s, god, say, nt, sin, spirit, let, elder, lord, will, jesus, want, fear, flock, lust, etern, supper",0.0334269429681,0.0227626706884,0.9,0.1,0.6968939809,0.799799310608,0.785953952602,JohnPiper,4,6.0,4.66684265752
184,JohnPiper_test4,10,12.1432750225,"coven, vers, god, christ, hope, s, bless, say, grace, jesus, nt, let, know, mind, love, will, sin, spiritu, spirit, sacrific",0.0297645918304,0.0211650220342,0.8,0.2,0.716722227464,0.741579500676,0.739609856206,JohnPiper,4,3.68421052632,4.09749332414
191,JohnPiper_test13,10,13.8891670704,"vers, christ, hope, s, god, joy, say, jesus, glori, love, spirit, nt, want, bold, answer, whi, sin, will, fruit, rejoic",0.032793209567,0.0192674112509,0.9,0.1,0.693745269768,0.65652573704,0.561888112661,JohnPiper,4,5.26,4.02627561999
194,JohnPiper_test2,10,12.973197937,"vers, god, s, gospel, righteous, say, hope, love, perfect, jesus, save, let, nt, christ, sin, judgment, confid, spirit, heaven, promis",0.0327346630386,0.0167663843253,0.8,0.2,0.703032150103,0.763211359429,0.669014576213,JohnPiper,4,7.2,6.26833642808
199,JohnPiper_test11,10,13.9154222012,"god, say, vers, jesus, s, job, thing, nt, christ, glori, let, whi, sin, hope, heaven, satan, will, mose, salvat, worship",0.0266320741564,0.0224313460924,0.6,0.4,0.661897410217,0.667574054468,0.690830211996,JohnPiper,4,5.17647058824,3.98043056164
201,JohnPiper_test7,10,12.216976881,"god, coven, christ, s, vers, jesus, worship, grace, say, nt, spirit, elder, bethlehem, fountain, will, let, righteous, hope, exult, thing",0.031219221023,0.0133694587878,1.0,0.0,0.68705555817,0.69113878515,0.75325973305,JohnPiper,4,4.33764705882,4.02499906572
205,JohnPiper_test0,10,13.5718939304,"sin, christ, god, wisdom, s, say, vers, get, promis, nt, spirit, hope, glori, gospel, jesus, righteous, exult, paul, happi, let",0.0344578073711,0.0254618564649,0.8,0.2,0.686022845825,0.714953536304,0.679002784015,JohnPiper,4,4.07764705882,4.01789049133
207,JohnPiper_test9,10,12.8150110245,"glori, vers, god, s, say, christ, fear, will, nt, hear, rejoic, get, sing, spirit, merci, etern, let, worship, love, want",0.0304597758197,0.0210583812897,0.7,0.3,0.689211572934,0.74690270088,0.586302090249,JohnPiper,4,4.36,4.56624481784
209,JohnPiper_test16,10,13.8378560543,"vers, god, love, s, nt, hope, abraham, sin, say, christ, promis, job, spirit, whi, know, thing, righteous, jesus, elihu, bless",0.0350065264474,0.0232447329976,0.6,0.4,0.7125848752,0.710735699284,0.645223760336,JohnPiper,4,4.06,4.53370529084
212,JohnPiper_test5,10,11.7348208427,"god, vers, sin, say, s, nt, marriag, am, spirit, know, glori, shall, lord, thing, pride, messag, whi, abort, christ, pray",0.0320066601426,0.0219248195711,0.7,0.3,0.65554398901,0.680537233069,0.672192114217,JohnPiper,4,4.06,4.04873957499
216,JohnPiper_test14,10,12.7959492207,"vers, s, god, spirit, christ, righteous, circumcis, say, nt, shall, baptism, gentil, save, will, faith, promis, hospit, jew, whi, let",0.0268236344315,0.020844441485,0.8,0.2,0.662421268592,0.718051927886,0.744134348375,JohnPiper,4,3.98421052632,3.22988257642
221,JohnPiper_test3,10,13.0314919949,"vers, hope, jesus, god, say, s, merci, jonah, salvat, gospel, nt, save, let, answer, christ, heaven, shall, promis, luke, get",0.0310651809795,0.0244422285178,0.6,0.4,0.723939772569,0.68574413178,0.607513184345,JohnPiper,4,4.62666666667,4.057137335
227,JohnPiper_test12,10,13.6015529633,"love, god, vers, say, christ, s, sin, spirit, joy, righteous, jesus, nt, prayer, hope, thing, will, savior, delight, worship, let",0.0416103091411,0.0239114827495,0.9,0.1,0.70923484731,0.685708608533,0.662839153794,JohnPiper,4,5.27764705882,3.70518923694
230,JohnPiper_test1,10,13.2832598686,"god, love, vers, s, christ, say, prayer, nt, pray, job, thing, elder, jesus, glori, joy, let, want, sin, whi, know",0.0317492561727,0.0193580740157,0.9,0.1,0.671925898476,0.719078968472,0.685066939327,JohnPiper,4,4.9,4.31615793905
231,JohnPiper_test17,10,11.842168808,"vers, god, s, grace, christ, say, nt, pray, jesus, promis, hope, elder, risk, let, want, prayer, door, heaven, thing, answer",0.0327323929143,0.0198083889153,0.8,0.2,0.673604063963,0.707213489807,0.648927322486,JohnPiper,4,5.0,4.24462688447
233,JohnPiper_test10,10,12.6151440144,"christ, hope, s, god, vers, love, say, nt, sin, jesus, coven, let, glori, spirit, sanctifi, promis, whi, hallow, feel, get",0.0326491542131,0.023956455519,0.8,0.2,0.65460988795,0.697146697345,0.614655514442,JohnPiper,4,4.06,4.12636583131
235,JohnPiper_test6,10,13.5486030579,"vers, love, god, s, say, sin, christ, jesus, let, nt, grace, glori, will, am, fear, hope, distress, faith, mose, whi",0.0372177767224,0.0301908027666,0.7,0.3,0.71457450582,0.670742369237,0.690470067978,JohnPiper,4,4.6,4.09673894131
240,WBC_test11,10,16.6687970161,"unto, satan, shall, god, s, thou, ye, thee, job, thi, christ, hath, lord, belov, wit, say, sin, ie, will, sermon",0.0252773082289,0.0280151284091,0.4,0.6,0.581048397086,0.795032991062,0.650180353137,WBC,1,1.0,1.53000464756
241,WBC_test3,10,15.8508791924,"shall, unto, thou, ye, s, god, lord, thee, judg, wit, thi, heaven, belov, thing, hath, sin, uzziah, let, sermon, say",0.0247192894691,0.0262565587677,0.2,0.8,0.621355257879,0.803127172531,0.844664403652,WBC,1,1.0,2.62964172581
244,WBC_test6,10,12.0610749722,"shall, unto, ye, god, s, christ, ie, wit, thou, sermon, belov, lord, philistin, persecut, sunday, say, outlin, baxter, comfort, thing",0.0276815752716,0.0306863079421,0.4,0.6,0.617273270058,0.763654098898,0.772458365732,WBC,1,1.0,0.80411085316
246,WBC_test1,10,15.3646020889,"shall, unto, heaven, ye, lord, thi, thou, afflict, god, hath, sin, thee, say, christ, wit, baptist, rejoic, s, sermon, let",0.0315632700704,0.0265343231611,0.7,0.3,0.591972064751,0.750382808645,0.732853071914,WBC,1,2.5,1.52570685186
249,WBC_test8,10,16.9285228252,"unto, shall, ye, thou, christ, thi, god, sin, lord, thee, wait, say, jesus, spirit, s, hope, wit, belov, sabbath, preach",0.0257305291754,0.0255017666975,0.5,0.5,0.59719116851,0.748367838097,0.729747342801,WBC,1,3.2,1.07342573552
253,WBC_test12,10,15.2702150345,"unto, shall, ye, christ, god, thou, sin, lord, thee, hath, thi, heaven, thing, belov, s, repent, wit, sermon, say, judg",0.0274634542453,0.0259502304639,0.6,0.4,0.615582665324,0.794075165128,0.736251592872,WBC,1,1.7,1.59680811262
254,WBC_test4,10,17.2515480518,"unto, shall, christ, thou, thee, s, sin, god, lord, mose, ye, resurrect, pharaoh, hath, heaven, wit, let, say, sermon, armor",0.026865763878,0.028675094578,0.5,0.5,0.635941062188,0.799039963758,0.691126326615,WBC,1,1.7,1.79533637122
257,WBC_test10,10,15.8823180199,"shall, unto, sin, christ, ye, god, lord, thou, hath, s, say, righteous, thing, glori, preach, sermon, thi, wit, belov, let",0.0291461070867,0.0342842338366,0.4,0.6,0.580169131316,0.686424593256,0.675897736739,WBC,1,2.2,1.87686680342
258,WBC_test2,10,16.4930109978,"unto, shall, lord, christ, ye, god, s, hath, thou, thing, wit, belov, sin, forget, say, sermon, jeroboam, forth, spirit, preach",0.0244245951614,0.0246538797784,0.3,0.7,0.590447524357,0.733010921584,0.631613939365,WBC,1,1.8,2.21946224991
263,WBC_test0,10,13.4775981903,"shall, unto, thou, god, sermon, sodom, s, christ, hath, lord, ye, sunday, outlin, thi, thee, thing, say, isa, sin, ie",0.0265407306342,0.030037263079,0.4,0.6,0.593670119745,0.711279233098,0.652095179318,WBC,1,2.5,1.63943407991
269,WBC_test7,10,17.0938191414,"unto, shall, thi, thou, ye, hath, god, christ, s, lord, coven, let, thee, thing, sin, say, belov, love, sermon, spirit",0.0289355438928,0.0248568657532,0.6,0.4,0.589913628914,0.74804218307,0.780688334231,WBC,1,2.7,0.884248898024
274,WBC_test9,10,15.1595621109,"unto, shall, s, ye, sin, god, thou, jezebel, lord, belov, wit, say, christ, sermon, ie, obama, thi, ahab, thing, sunday",0.0244416796685,0.0307398262293,0.2,0.8,0.585643922567,0.74198021278,0.750292107468,WBC,1,1.0,0.716441537775
278,WBC_test5,10,14.1759328842,"unto, shall, god, s, thou, ye, heaven, say, lord, salvat, belov, thee, sent, sermon, thi, wit, let, sunday, grace, outlin",0.0259712895008,0.026040160607,0.4,0.6,0.621746974259,0.749103643251,0.694631672086,WBC,1,1.3,1.88239380744
279,PastorAnderson_test5,10,48.3330750465,"s, nt, re, say, get, bibl, go, unto, want, vers, save, let, chapter, whi, know, thing, hell, ll, ve, sin",0.0272254211226,0.0219308563578,0.8,0.2,0.719041904818,0.660789873916,0.769095290868,PastorAnderson,2,4.68421052632,3.94437289286
285,PastorAnderson_test1,10,48.3470821381,"s, re, nt, say, bibl, get, go, want, vers, thing, know, talk, christ, unto, lot, look, let, whi, jesus, wisdom",0.026728826547,0.0183771275306,0.9,0.1,0.699806454158,0.733454232752,0.782030190252,PastorAnderson,2,3.8,3.48562259045
288,PastorAnderson_test4,10,49.786108017,"s, re, nt, say, get, go, bibl, want, vers, look, know, shall, job, thing, let, unto, talk, whi, christ, sin",0.0254213035722,0.0179382406913,0.8,0.2,0.645821100274,0.742965124414,0.78224808497,PastorAnderson,2,2.9,2.81832775803
289,PastorAnderson_test3,10,52.558161974,"s, re, say, nt, get, go, bibl, let, vers, know, want, ve, talk, whi, save, look, don, lot, thing, ll",0.0250816015975,0.0195009191159,0.7,0.3,0.607339416887,0.730468712436,0.784552771897,PastorAnderson,2,1.5,1.84651948642
293,PastorAnderson_test6,10,47.5694131851,"s, re, say, nt, get, go, save, know, bibl, vers, want, sin, preach, talk, let, gospel, whi, look, god, christ",0.0269398429215,0.0194050776604,0.9,0.1,0.676305538555,0.72223320307,0.784921805203,PastorAnderson,2,4.28421052632,3.17827233292
297,PastorAnderson_test0,10,50.4563889503,"s, re, say, nt, get, go, bibl, know, vers, want, talk, let, look, unto, whi, don, lot, chapter, okay, tell",0.0272053835169,0.0238871514481,0.7,0.3,0.596471220873,0.756277196302,0.742008368296,PastorAnderson,2,3.7,1.5876908963
300,PastorAnderson_test2,10,43.6150419712,"s, re, say, nt, bibl, go, get, vers, know, unto, want, thing, let, shall, talk, god, preach, ve, chapter, sin",0.0265881311571,0.0193764153556,0.9,0.1,0.650652487966,0.727175375613,0.706187628659,PastorAnderson,2,3.66068111455,3.55312393602
304,NaumanKhan_test0,10,20.5713131428,"allah, say, know, don't, get, want, talk, realli, go, tell, s, na, nt, ask, re, someth, messeng, thing, kind, quran",0.0224508086723,0.0182662386003,0.7,0.3,0.69610480243,0.684318154534,0.655296175614,NaumanKhan,3,3.35166666667,3.75212844669
309,NaumanKhan_test2,10,24.9595160484,"allah, nt, know, say, amp, talk, s, get, don't, someth, want, go, quran, na, thing, wa, fear, realli, am, tell",0.0187629813891,0.0173947423019,0.7,0.3,0.773628802631,0.666000507881,0.492195820649,NaumanKhan,3,4.8,3.75361901223
310,NaumanKhan_test1,10,23.0987238884,"allah, get, know, say, ask, don't, talk, nt, go, want, thing, quran, na, deen, gon, someth, s, whi, am, let",0.021923173686,0.0142929719762,0.9,0.1,0.744948365033,0.651061661909,0.592496098925,NaumanKhan,3,3.5,3.14429476033
313,Rabbinic_test5,10,12.3342790604,"rabbi, schulwei, hartman, want, ask, know, “no, moment, god, love, synagogu, abraham, jew, rememb, elisha, steinberg, yizkor, jewish, congreg, whi",0.0211129072451,0.0196219137269,0.5,0.5,0.757552526374,0.694412986205,0.697922132831,Rabbinic,6,5.53333333333,5.03745965409
