,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
30,Shepherd_test67,3,8.18117904663,"sin, we, you, s, your, pray, me, jesus, our, don, evil, my, god, t, christ, christma, ill, said, want, know",0.0267087911753,0.0336724908606,0.333333333333,0.666666666667,0.367275333483,0.511845290944,0.0247744715228,0.0146761814999,0.0188501413761,0.00794398815134,0.023966608321,0.00498182307796,0.0122525918944,0.628515936929,0.541669972526,Shepherd,4,4.1582497907,4.31691186643
36,Shepherd_test15,3,9.03812789917,"you, we, s, me, friend, your, get, my, don, pray, prison, angel, want, t, whi, ask, go, thing, sin, sleep",0.030239674621,0.0283271017154,0.666666666667,0.333333333333,0.365116191081,0.550808203196,0.0201850294365,0.0180223477112,0.0259521807041,0.00841042893188,0.0242700949177,0.00132163883215,0.00913132284032,0.63040901995,0.567714792577,Shepherd,4,4.01109789197,4.02901664068
38,Shepherd_test39,3,9.30318880081,"we, you, spirit, fill, your, s, don, preach, evil, someon, preacher, my, get, t, say, thing, accus, me, wrong, do",0.0281344401244,0.0277394799535,0.666666666667,0.333333333333,0.381020711467,0.618853450038,0.0219142383321,0.0129116323146,0.016939113954,0.0142146410803,0.0229803364132,0.00426439232409,0.00995024875622,0.628807851364,0.608260148594,Shepherd,4,3.3075,3.76169533788
40,Shepherd_test53,3,8.67827510834,"you, we, christ, sin, scriptur, jesus, your, me, s, my, know, want, get, don, whi, hear, stick, thing, will, conscienc",0.0288362566037,0.0277313141322,0.666666666667,0.333333333333,0.369647589855,0.59757993992,0.0135355307683,0.0156661235744,0.0171700714375,0.0135355307683,0.0258177716506,0.00488783055521,0.0104023060534,0.675313155392,0.624282752604,Shepherd,4,2.7075,3.56442968776
48,Shepherd_test32,3,9.78188109398,"we, you, worship, your, s, christ, spirit, don, my, get, devil, ask, love, ill, prayer, preacher, want, pray, said, our",0.0262573921992,0.0210164696843,0.666666666667,0.333333333333,0.392608949574,0.580728561104,0.0236758066292,0.0164078845942,0.0225746063209,0.00737804206585,0.0240061667217,0.00605660169585,0.0107917630217,0.678554318526,0.703050393989,Shepherd,4,4.01109789197,4.11616923513
50,Shepherd_test27,3,9.61683106422,"you, we, your, s, christ, my, get, me, our, don, want, t, said, sail, ill, thing, god, ask, lord, i",0.0317572531283,0.0149514257063,1.0,0.0,0.437229314255,0.569968728812,0.0176538908246,0.0236933797909,0.0242740998839,0.00917537746806,0.0282229965157,0.00243902439024,0.0121951219512,0.625140956732,0.612672682727,Shepherd,4,4.01109789197,3.61676347239
55,Shepherd_test20,3,8.61036300659,"we, you, your, me, my, s, get, don, laugh, wisdom, lust, laughter, spirit, love, t, told, ill, want, our, money",0.0343957893824,0.0210249198297,1.0,0.0,0.463824083514,0.623736195127,0.0231065468549,0.0210526315789,0.0198973042362,0.00513478818999,0.0146341463415,0.00397946084724,0.014890885751,0.663111650669,0.591496557377,Shepherd,4,5.25146983655,4.20463400133
58,Shepherd_test44,3,9.12318706512,"we, you, sin, my, your, wait, me, s, get, our, lord, cri, imit, basebal, roy, god, know, love, re, christ",0.0387199066736,0.0246116154011,0.666666666667,0.333333333333,0.454975822166,0.671280702892,0.0252431966507,0.0171161187046,0.0245043713828,0.00628001477651,0.0277059475434,0.00209333825884,0.0108361039281,0.635754834266,0.598834580216,Shepherd,4,4.01109789197,3.94690724951
60,Shepherd_test47,3,9.23144388199,"you, your, we, me, my, s, christ, eat, lord, worri, don, get, want, go, say, thing, know, ill, said, ask",0.0307942417482,0.0161048735534,1.0,0.0,0.444091290619,0.608764616802,0.0150831353919,0.0279097387173,0.0244655581948,0.0124703087886,0.024109263658,0.00296912114014,0.0122327790974,0.683601024285,0.629880110273,Shepherd,4,3.40014209084,3.30514485401
61,Shepherd_test65,3,10.2095830441,"we, you, s, my, your, love, dad, me, our, don, t, rememb, ask, thing, get, know, evil, lord, christ, i",0.0381139997348,0.0222485610754,1.0,0.0,0.428440884995,0.554685396344,0.0267818102317,0.0123524267599,0.0266724967206,0.0102754700481,0.0237210319195,0.0041539134237,0.00929164844775,0.64178958518,0.537464347131,Shepherd,4,4.01109789197,3.83441028811
65,Shepherd_test49,3,8.99238586426,"you, we, your, me, my, s, don, judg, love, get, preacher, t, someon, got, want, appeal, christ, hear, jesus, said",0.0361895682246,0.0259242155538,0.666666666667,0.333333333333,0.397924068988,0.622147299104,0.0170875738158,0.0209825354944,0.0268877999749,0.00653348410604,0.0331699962307,0.00892071868325,0.0103028018595,0.649012812436,0.582672156235,Shepherd,4,4.01109789197,4.61769349029
82,Shepherd_test69,3,9.71598005295,"we, you, my, s, get, don, your, heal, our, me, ask, t, whi, want, ill, i, sermon, god, love, els",0.0394417927594,0.0166823593304,1.0,0.0,0.466880667283,0.582836595729,0.0242769195028,0.0157974213033,0.0327564177024,0.00766639563248,0.0146358462075,0.0101057033337,0.0105703333721,0.645909871682,0.621816351682,Shepherd,4,5.24094352076,4.76962878105
84,Shepherd_test25,3,9.78271794319,"you, your, we, my, s, christma, me, our, get, don, jesus, t, christ, confess, god, said, car, will, sin, heaven",0.0312480026468,0.0228518566051,1.0,0.0,0.38528928538,0.57036507522,0.0245280886176,0.02000678196,0.02000678196,0.00689499265288,0.0230586639539,0.00542556798915,0.0149203119702,0.644479145854,0.594304829111,Shepherd,4,4.01109789197,3.68565250654
87,Shepherd_test30,3,9.35826396942,"you, my, me, we, your, get, ask, christ, our, s, lord, thing, don, hope, elvi, said, jesus, joy, t, look",0.0337463904704,0.020354928918,1.0,0.0,0.415440549655,0.630934053813,0.0171821305842,0.0173006280365,0.0239364853656,0.00651735987676,0.0293873681716,0.00272544140301,0.0145751866335,0.623166920693,0.656984731313,Shepherd,4,4.01109789197,4.05351761602
89,Shepherd_test62,3,10.566493988,"you, we, get, me, your, my, pray, prayer, preach, s, preacher, don, rememb, said, t, lord, i, god, told, pay",0.0277495095723,0.0172677176108,1.0,0.0,0.593897224034,0.732566409364,0.0222034256714,0.0200888137027,0.029393106365,0.00718968069359,0.0242123070417,0.00634383590611,0.0101501374498,0.631380086117,0.615884227774,Shepherd,4,4.01109789197,4.67833095159
90,Shepherd_test59,3,8.82707905769,"you, we, faith, s, me, your, my, walk, god, don, get, t, worship, ill, want, know, ask, preacher, our, baptism",0.0382939896294,0.0243345686139,0.666666666667,0.333333333333,0.372106866651,0.547174595735,0.0167405219104,0.0169867060561,0.0241260462826,0.0103397341211,0.0242491383555,0.00369276218612,0.0123092072871,0.674980339661,0.606127147275,Shepherd,4,4.01109789197,3.84378772401
97,Shepherd_test34,3,8.79491591454,"you, your, we, s, my, me, ask, said, get, ill, don, repli, tell, ve, preacher, t, she, know, re, sacrific",0.02738313261,0.0193770246794,0.666666666667,0.333333333333,0.408261284806,0.603470021704,0.0147156303858,0.0209465729816,0.0275752353175,0.0063635158425,0.0241283309028,0.0148482036325,0.00928012727032,0.660072864549,0.595269670564,Shepherd,4,4.40343879414,4.86039227101
109,Shepherd_test43,3,9.84730601311,"we, you, me, my, s, thank, your, bless, christlik, pray, our, christ, ill, someon, grace, know, god, prayer, want, don",0.0387451130871,0.0188677973959,1.0,0.0,0.415294742179,0.619184212432,0.0302009524916,0.0152166337554,0.0279939598095,0.0116157509583,0.0239284469741,0.00766639563248,0.0105703333721,0.603979556142,0.528313125342,Shepherd,4,4.01109789197,3.7618931525
111,Shepherd_test13,3,10.5180361271,"we, you, s, christ, disagr, my, me, blood, super, disagre, cross, don, your, our, sin, t, said, didn, sunday, want",0.0271707157285,0.030252614204,0.333333333333,0.666666666667,0.323301968364,0.493327188163,0.0212893553223,0.0136931534233,0.0184907546227,0.0109945027486,0.0206896551724,0.00349825087456,0.0134932533733,0.697303720332,0.682870047947,Shepherd,4,4.25780534626,3.68227545926
112,Shepherd_test4,3,9.12245798111,"me, you, my, sigh, we, s, confid, your, don, christ, get, jesus, t, our, ill, christma, worri, will, got, sin",0.0264491852811,0.0242158923268,0.666666666667,0.333333333333,0.359661677807,0.559383324857,0.0178019532699,0.0164420818395,0.0357275312152,0.00865372728397,0.0296699221165,0.00383236494004,0.0106317220917,0.635873727317,0.656989684617,Shepherd,4,4.01109789197,4.52430756692
113,Shepherd_test72,3,10.2410860062,"you, we, my, me, your, s, don, dad, burden, thank, t, ill, said, kind, our, say, didn, get, ask, thing",0.0311298564793,0.0229421471921,0.666666666667,0.333333333333,0.37991701703,0.592458134988,0.0200759631036,0.0174715138361,0.0304937601736,0.0115029842648,0.0261530113945,0.00922409115572,0.0123711340206,0.626244541321,0.596905767539,Shepherd,4,4.0082497907,4.09357223171
116,Shepherd_test19,3,10.0402131081,"we, you, christma, s, don, preach, your, me, get, christ, pray, our, t, said, sin, bless, spirit, my, fear, preacher",0.0348984306195,0.0219107603329,1.0,0.0,0.319954039285,0.49415423616,0.0244297913739,0.0145930169711,0.0235650199978,0.0107015457788,0.0209707058696,0.00324289266025,0.012647281375,0.656434654089,0.49965618934,Shepherd,4,4.25780534626,4.23174195725
119,Shepherd_test9,3,9.26192092896,"you, my, we, your, mind, me, don, s, dad, thank, christ, ill, t, ask, god, pleas, said, our, tell, say",0.0336621089188,0.0181257875417,1.0,0.0,0.384116441369,0.552671070296,0.0189903846154,0.0175480769231,0.0282451923077,0.00997596153846,0.0293269230769,0.00348557692308,0.0104567307692,0.661325296935,0.667550115925,Shepherd,4,4.01109789197,3.82705228946
120,Shepherd_test36,3,9.64519786835,"we, you, s, your, my, me, don, get, know, christ, preacher, t, our, ill, sunday, abl, god, sure, love, sin",0.0326706749453,0.0221873266852,1.0,0.0,0.406964478883,0.618476101252,0.0256857275686,0.0177824267782,0.0269642026964,0.0101115760112,0.0204556020456,0.00383542538354,0.0149930264993,0.620558639107,0.529127642894,Shepherd,4,4.01109789197,3.87048857934
121,Shepherd_test3,3,8.86836886406,"you, me, we, my, your, christ, bless, pit, forget, get, preacher, pray, our, don, s, heal, jesus, i, want, resurrect",0.0308049538087,0.0189588934914,0.666666666667,0.333333333333,0.470592511646,0.659053905426,0.0169513457557,0.0155279503106,0.0307971014493,0.0128105590062,0.0292443064182,0.00763457556936,0.0103519668737,0.650681492807,0.666480041302,Shepherd,4,3.97440775567,3.98921239894
124,Shepherd_test60,3,9.12826514244,"we, you, my, love, s, get, hope, your, don, anchor, want, christ, me, our, thing, sin, i, t, failur, car",0.0359506019662,0.0244672176092,0.333333333333,0.666666666667,0.47794799894,0.653623893886,0.0195883957352,0.0133895363253,0.0308703198611,0.00706669972725,0.0245474832631,0.0045871559633,0.0125216960079,0.610844930873,0.624093103624,Shepherd,4,4.01109789197,4.14866158415
126,Shepherd_test6,3,9.14930009842,"we, me, my, you, your, s, rememb, god, faith, our, ask, don, get, look, t, troubl, i, mo, said, ill",0.0364354229954,0.0153524878181,1.0,0.0,0.430518082705,0.562645418835,0.027935723115,0.017305315204,0.0379480840544,0.00692212608158,0.0285537700865,0.00580964153276,0.0113720642769,0.63395861028,0.53121549511,Shepherd,4,4.01109789197,3.77475232709
129,Shepherd_test23,3,9.37899017334,"we, trust, your, you, bad, me, our, spirit, s, my, say, get, lord, fire, want, christ, someon, sin, put, go",0.0415840022786,0.0310932094836,0.333333333333,0.666666666667,0.45004420076,0.619949694579,0.0323647531302,0.016654854713,0.0185447673045,0.00767776990314,0.0154736593433,0.00555161823766,0.0074415308292,0.638956405296,0.608242108939,Shepherd,4,4.05617667387,4.08995192817
144,Shepherd_test29,3,8.83720517159,"you, we, wrath, me, god, want, hell, my, your, remind, know, godless, s, talk, ask, dont, spirit, christ, approv, pray",0.0272354652832,0.035593044371,0.666666666667,0.333333333333,0.419519700614,0.625679614486,0.0142786193196,0.015644400298,0.024459895704,0.0116712192699,0.0306679910603,0.000496647628508,0.0100571144773,0.687214109573,0.557962363425,Shepherd,4,4.01109789197,3.76397022227
147,Shepherd_test28,3,10.2365098,"you, we, s, get, christ, me, your, my, preach, ask, grace, don, ill, god, said, want, preacher, t, sin, know",0.0295857164859,0.020631383395,1.0,0.0,0.465670990929,0.64572857821,0.0200798877254,0.0178128036273,0.0219151462809,0.00690920867969,0.02785274749,0.00259095325489,0.0137104609738,0.621542223567,0.596407927885,Shepherd,4,4.01109789197,3.76858801103
150,Shepherd_test40,3,7.87236690521,"you, we, christ, s, your, me, hour, evil, don, wisdom, someon, wise, sin, say, my, rememb, know, do, fear, thing",0.0369569502696,0.0237487767964,1.0,0.0,0.360888574748,0.535115166364,0.0220762889479,0.0190023752969,0.0194215453402,0.0124353779517,0.0212379488613,0.000698616738857,0.0100600810395,0.656448858493,0.630015964819,Shepherd,4,4.00014209084,4.05034207794
155,Shepherd_test21,3,10.0305118561,"you, we, your, don, s, get, grace, know, save, sin, dog, t, talk, whi, asham, guidanc, me, my, want, thing",0.029914501624,0.0196748258326,1.0,0.0,0.398316416537,0.620146876663,0.0215231788079,0.0201986754967,0.0199779249448,0.0100441501104,0.0188741721854,0.00220750551876,0.016114790287,0.63781084814,0.530446531672,Shepherd,4,4.01109789197,3.92926724376
156,Shepherd_test1,3,8.58306217194,"we, you, s, me, my, your, christ, worship, attitud, sermon, let, our, bless, re, preacher, ill, told, preach, god, said",0.0318390976135,0.0182167614447,1.0,0.0,0.332962149883,0.506147848253,0.0228175874888,0.0151262658634,0.022689398795,0.00871683117549,0.0228175874888,0.0035892834252,0.0146135110883,0.595814038639,0.427728315208,Shepherd,4,4.25780534626,4.49537003044
159,Shepherd_test14,3,10.1243429184,"we, you, prayer, pray, me, your, worri, preach, don, ask, want, my, get, s, ill, desir, t, think, stress, our",0.0291172855779,0.0218161702389,0.666666666667,0.333333333333,0.413630038147,0.645022967448,0.0259930235175,0.017666254079,0.0228423540002,0.0137279171824,0.0257679756948,0.00427590863058,0.0103521998425,0.601481263548,0.53427483565,Shepherd,4,4.01338235294,4.03759635121
160,Shepherd_test8,3,8.61452007294,"you, we, your, my, me, s, said, rememb, get, talk, remind, let, preacher, listen, phone, preach, want, don, ill, ask",0.033562343904,0.0160568545045,1.0,0.0,0.41882246294,0.657249613132,0.0171125899769,0.0186065462447,0.02621214179,0.00896373760695,0.0266195844085,0.0134456064104,0.0101860654624,0.638140186959,0.681747704033,Shepherd,4,4.40343879414,4.36383178478
162,Shepherd_test38,3,8.08091521263,"we, you, your, christ, preach, s, my, don, warn, preacher, greet, me, broccoli, ill, rebelli, get, want, must, said, god",0.0261714917087,0.0253824321123,0.666666666667,0.333333333333,0.451560874526,0.654529094936,0.0172244783644,0.0162442234981,0.0198851701442,0.0156840778602,0.0176445875928,0.00602156560706,0.0106427671195,0.690440649489,0.585957505802,Shepherd,4,3.71338235294,4.07265319264
163,Shepherd_test66,3,10.8807330132,"you, s, your, we, don, my, listen, me, lose, t, get, christ, want, sin, i, said, ask, whi, know, ill",0.0316748245504,0.0283619999416,0.666666666667,0.333333333333,0.40933929829,0.566496838643,0.0145339973575,0.0191076328895,0.0298810854762,0.0108750889318,0.0197174509605,0.00396381746112,0.0166683606058,0.64703892571,0.683569619862,Shepherd,4,4.01109789197,3.74997523399
179,Shepherd_test57,3,9.27289319038,"you, we, s, me, my, satan, love, your, jesus, god, evil, job, devil, ghost, go, ill, spirit, desper, don, got",0.0367060887037,0.0260072072506,0.666666666667,0.333333333333,0.310835044657,0.50258160964,0.0176810608637,0.0150742377876,0.0181344213986,0.00759378896067,0.0256148702255,0.00124674147115,0.0109939929729,0.653459664747,0.608121625022,Shepherd,4,4.25780534626,3.74550496598
181,Shepherd_test16,3,8.42615485191,"my, we, you, s, me, christ, god, preach, get, your, promis, our, fals, nt, sermon, didn, preacher, ill, don, prepar",0.0372877010466,0.0161124013265,1.0,0.0,0.413682287813,0.622243978615,0.0189822294023,0.010366182014,0.0286752827141,0.00767366720517,0.0243672590199,0.00996230479268,0.0100969305331,0.652862106661,0.549241572681,Shepherd,4,4.0082497907,4.53062828926
182,Shepherd_test54,3,9.4298620224,"you, we, your, my, get, heaven, me, s, don, trust, rememb, t, our, thing, job, let, grace, god, didn, love",0.0399436406547,0.0253860581458,1.0,0.0,0.440040190994,0.635123092141,0.0262751159196,0.0214005469029,0.0280584948282,0.00844132683391,0.0203305195577,0.00475567708953,0.0111758411604,0.657958192935,0.683020829604,Shepherd,4,4.01109789197,4.18785036125
184,Shepherd_test33,3,8.02663898468,"we, you, me, my, mom, your, trust, s, pray, don, our, get, love, evil, must, t, ask, save, want, lord",0.0396446746539,0.0182128987125,1.0,0.0,0.404485867516,0.610948803339,0.0264099037139,0.0152682255846,0.0270976616231,0.00866574965612,0.0132049518569,0.0141678129298,0.00839064649243,0.642080651436,0.569147490067,Shepherd,4,5.03613252419,5.14328696293
185,Shepherd_test26,3,9.61734604836,"you, we, grace, s, your, my, don, get, me, god, know, t, thing, jesus, said, ill, ugli, our, am, love",0.0388241502502,0.0231360847169,1.0,0.0,0.388500802816,0.545674821032,0.0215346254109,0.01666099966,0.0235747478182,0.0085005100306,0.0239147682194,0.00453360534965,0.0108806528392,0.633166124626,0.630825383998,Shepherd,4,4.01109789197,3.81920989273
190,Shepherd_test45,3,10.521627903,"you, we, your, devil, satan, s, christ, get, sin, don, want, me, ill, t, got, know, said, go, didn, thing",0.0306604019033,0.030250023867,0.666666666667,0.333333333333,0.352911880483,0.556929027345,0.0177147000932,0.0193722158914,0.0208225422149,0.0098415000518,0.0270382264581,0.0056977105563,0.0116026105874,0.667534273646,0.588245337788,Shepherd,4,4.01109789197,4.01397433686
192,Shepherd_test63,3,10.3276808262,"we, you, evil, your, widow, happen, my, our, s, want, me, get, know, whi, t, ill, younger, don, said, pray",0.02697858754,0.0258173282037,0.666666666667,0.333333333333,0.463340382413,0.659318001586,0.0235985050721,0.0158035237587,0.0208222103577,0.0109983982915,0.0151628403631,0.00843566470902,0.0138814735718,0.663524995041,0.6827791686,Shepherd,4,4.35662111832,4.37383677663
193,Shepherd_test58,3,8.28794598579,"we, you, your, fear, s, me, my, someon, don, job, treasur, munoz, worri, prayer, ask, talk, t, do, thing, think",0.0343068217189,0.0242252755704,1.0,0.0,0.403670765627,0.615118577075,0.0262728015246,0.0176967056902,0.0235502314185,0.00775932480261,0.0264089300299,0.00476449768582,0.0133405935203,0.650094843677,0.620137166108,Shepherd,4,4.01109789197,3.7879384503
196,Shepherd_test18,3,11.3343701363,"we, you, my, me, s, expect, pray, thank, christ, your, prayer, hope, don, our, ill, want, get, t, bless, said",0.0397723802754,0.0166589441271,1.0,0.0,0.363145639508,0.561880000942,0.0263703703704,0.0131358024691,0.025975308642,0.00671604938272,0.0262716049383,0.00316049382716,0.0116543209877,0.640674827609,0.536062191591,Shepherd,4,4.01109789197,3.99341365148
197,Shepherd_test70,3,8.2046020031,"we, my, elder, you, me, walk, sin, messag, s, our, preacher, your, want, say, should, christ, nt, thing, dark, someth",0.0335223923355,0.0262008831734,0.666666666667,0.333333333333,0.519437384074,0.747071146564,0.0243835239014,0.0104697616752,0.0294806447169,0.00688800110208,0.0294806447169,0.00385728061716,0.0110208017633,0.62547926459,0.591472121512,Shepherd,4,4.18565344752,4.25997972906
198,Shepherd_test31,3,8.3488919735,"we, you, your, thank, our, bless, s, lord, happen, my, evil, me, pleas, must, let, said, ill, want, don, ask",0.0384888519704,0.028009057745,0.666666666667,0.333333333333,0.426001031971,0.63297470558,0.027027027027,0.0155405405405,0.0187837837838,0.0104054054054,0.0193243243243,0.00743243243243,0.00959459459459,0.628950354635,0.618770740159,Shepherd,4,4.01109789197,4.14730239086
203,Shepherd_test64,3,8.69670009613,"you, we, walk, my, love, me, your, preach, should, preacher, ask, enoch, listen, do, get, let, want, someon, debt, god",0.0356892267846,0.0157488263265,1.0,0.0,0.481396842759,0.704105195081,0.0178087495161,0.0180668473351,0.0225835591689,0.0113563040392,0.0224545102594,0.00438766292425,0.0163892115112,0.681475580126,0.551621553164,Shepherd,4,4.01109789197,3.7639926593
204,Shepherd_test10,3,9.53987503052,"you, we, my, disagr, s, your, me, disagre, don, dream, dreamer, know, said, get, t, our, want, christ, whi, pollut",0.0271329430525,0.026790896106,0.333333333333,0.666666666667,0.338888888889,0.542620232172,0.0208528584817,0.0195641986879,0.0277647610122,0.011480787254,0.0200328022493,0.0035145267104,0.0103092783505,0.604927685209,0.604488230933,Shepherd,4,4.11065344752,4.51995457564
209,Shepherd_test56,3,8.72850012779,"pray, we, you, prayer, my, your, s, me, ask, christ, don, someon, teach, should, tell, taught, constant, know, said, our",0.0292015721891,0.0161266789205,1.0,0.0,0.437009743011,0.609914209673,0.0194381740657,0.0151743165287,0.0218209179834,0.0124153498871,0.0249561073489,0.00263355906697,0.00652119388011,0.604974780549,0.555429078036,Shepherd,4,4.90046984717,4.16630421205
210,Shepherd_test17,3,8.74757409096,"you, we, hell, me, my, s, your, grace, get, christ, widow, heaven, realli, sin, don, go, bad, god, want, said",0.0282256101219,0.0271562390426,0.666666666667,0.333333333333,0.418021643762,0.628442962934,0.0157765420923,0.0169403853614,0.0261218155955,0.0159058580111,0.0164231216863,0.0120263804474,0.0113798008535,0.629092946395,0.658866973255,Shepherd,4,3.01338235294,4.55013905463
214,Shepherd_test71,3,9.43552422523,"we, you, your, s, mistak, merci, me, don, boat, our, get, want, my, thing, ill, say, car, t, trust, got",0.0342024483588,0.0239856753029,1.0,0.0,0.392228533935,0.552865120259,0.0249411764706,0.0177647058824,0.0150588235294,0.0117647058824,0.022,0.00364705882353,0.0112941176471,0.661852455166,0.560053467154,Shepherd,4,4.01109789197,3.95054200657
225,Shepherd_test50,3,8.33465981483,"you, we, pray, rememb, prayer, don, s, your, my, me, t, medit, get, our, ask, say, love, know, forgiv, want",0.036912463302,0.0185821199968,1.0,0.0,0.346530832112,0.519402239104,0.0219298245614,0.0188729399256,0.0253854332802,0.00943646996279,0.0175438596491,0.00544922913344,0.0118288144604,0.670960331907,0.598544882911,Shepherd,4,4.01248678086,4.10886145812
226,Shepherd_test41,3,9.51039218903,"we, you, your, sin, my, me, christ, s, tempt, want, our, ask, let, don, evil, get, save, temptat, jesus, ill",0.0287007385495,0.0274375075468,0.333333333333,0.666666666667,0.446707154121,0.677791196308,0.0231540145145,0.0171639212072,0.0277617785969,0.00898513996083,0.027876972699,0.00518373459279,0.0169335330031,0.633150603112,0.64849495562,Shepherd,4,4.01109789197,3.71450368873
227,Shepherd_test68,3,8.98174881935,"you, your, we, christ, preacher, my, ask, preach, me, ministri, sermon, ill, heaven, baptism, s, god, heard, get, know, said",0.0391067342299,0.0122530865073,1.0,0.0,0.485248539532,0.722261125007,0.0169384401466,0.0207306282392,0.0216154721274,0.00581468840855,0.0227531285552,0.00391859436228,0.0101125015801,0.642720463455,0.569442738861,Shepherd,4,4.01109789197,4.53335197158
230,Shepherd_test35,3,9.21800780296,"my, we, you, s, me, your, don, t, dad, want, ill, ask, didn, bless, money, said, give, grace, someon, i",0.0321179543105,0.0144399077896,1.0,0.0,0.438392484718,0.581467616957,0.0187868369352,0.0146119842829,0.0322937131631,0.0117878192534,0.0276277013752,0.00564833005894,0.0146119842829,0.674565010019,0.592708812503,Shepherd,4,4.01109789197,3.53873736208
231,Shepherd_test5,3,8.80584597588,"we, you, s, don, get, t, our, happi, my, me, satan, whi, complain, love, christ, she, want, someon, ill, your",0.0330437174943,0.0272641794821,0.666666666667,0.333333333333,0.33147202525,0.540844962236,0.0266018672465,0.0121498912904,0.0196956132498,0.0115104233278,0.0216140171377,0.0117662105129,0.0130451464382,0.665013574382,0.559933173272,Shepherd,4,4.10780534626,3.98284364168
