,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,pronounFrac,avgSD,avgEVC,groupName,rank,rfPred,svmPred
76,DorothyDay_test3,10,12.7088820934,"worker, love, fr, retreat, get, room, go, too, farm, tri, hospit, visit, morn, will, street, reader, am, say, want, maurin",0.0284246898373,0.0197682272432,0.8,0.2,0.715689082479,0.76935170909,0.712221800105,DorothyDay,4,5.66351501669,4.84886125768
88,DorothyDay_test23,10,20.2383139133,"love, get, i, felt, talk, go, worker, say, feel, know, am, bread, tri, hour, christ, too, thing, room, god, want",0.0255724320704,0.0254240677795,0.7,0.3,0.766889241986,0.747606095154,0.625339035857,DorothyDay,4,4.77647058824,4.51490607108
89,DorothyDay_test16,10,17.9973430634,"helen, shall, love, worker, get, pray, say, room, too, talk, fr, ammon, tri, tivoli, hospit, night, stay, hope, ask, prayer",0.0260242582978,0.0213550510979,0.8,0.2,0.686134946354,0.756881091907,0.729332546077,DorothyDay,4,3.63785794535,3.83688363737
90,DorothyDay_test6,10,15.9313480854,"worker, get, prison, room, cooper, got, pay, felicia, say, want, paid, thing, paper, priest, month, too, will, talk, read, tell",0.0233201117651,0.0222556548474,0.4,0.6,0.67254825835,0.721035790932,0.674693485556,DorothyDay,4,4.1,3.18900828447
91,DorothyDay_test11,10,21.0871319771,"worker, ammon, get, love, room, too, peter, farm, priest, told, night, i, rememb, go, said, ask, maurin, joy, say, hospit",0.0275869279096,0.0199291162518,0.9,0.1,0.760268531269,0.775246130013,0.820858429983,DorothyDay,4,4.2,4.71419624927
92,DorothyDay_test1,10,16.0080871582,"get, worker, pray, farm, talk, prayer, room, too, bishop, retreat, night, fr, maurin, morn, i, go, job, thank, joe, staten",0.0240656856948,0.0192072533772,0.6,0.4,0.745363716502,0.776808773397,0.639369900696,DorothyDay,4,5.42903225806,4.95075040009
93,DorothyDay_test18,10,17.8146970272,"worker, get, too, farm, go, morn, tamar, hospit, maurin, am, room, teamster, joy, month, talk, dollar, picket, tomato, fill, hour",0.0257222761906,0.0178097084222,0.8,0.2,0.651192225729,0.785736071159,0.748813910605,DorothyDay,4,4.55,4.43060831541
104,DorothyDay_test21,10,21.1284058094,"worker, christ, get, too, farm, room, prison, talk, i, hospit, chavez, am, go, seem, ask, morn, polic, say, visit, strike",0.0198353406172,0.0199311268173,0.7,0.3,0.713540187679,0.692071879485,0.69164488687,DorothyDay,4,5.12903225806,4.56596901146
105,DorothyDay_test14,10,18.4311430454,"worker, get, talk, ask, thing, love, labor, too, say, poverti, priest, strike, pictur, job, fidel, cathol, know, want, christ, unemploy",0.0297673067185,0.0169774365842,0.8,0.2,0.68092377569,0.735619404986,0.629835815637,DorothyDay,4,4.86604524508,4.34351849984
106,DorothyDay_test4,10,19.3334970474,"worker, get, pray, too, love, go, bed, prayer, want, talk, got, room, night, i, christ, ask, wish, tri, farm, rememb",0.0257457818158,0.0208816948169,0.5,0.5,0.7476139665,0.720407977241,0.692524433642,DorothyDay,4,4.5,4.45648421717
116,DorothyDay_test12,10,18.5091438293,"worker, get, too, farm, am, night, say, i, talk, seem, street, love, ask, tri, room, know, happi, bishop, hospit, go",0.0251382978563,0.0201767213745,0.8,0.2,0.772364265688,0.701797159986,0.761452448597,DorothyDay,4,6.0,3.43869443956
117,DorothyDay_test2,10,16.0083861351,"love, too, christ, worker, feel, i, know, pray, get, felt, parish, room, teresa, go, let, prayer, babi, say, fear, grace",0.0289606982057,0.0260750543219,0.5,0.5,0.691973142513,0.733489861743,0.738730156899,DorothyDay,4,3.4,2.78054195022
126,DorothyDay_test9,10,11.7218801975,"worker, prayer, room, strike, farm, maurin, love, joy, get, want, tell, too, reader, bed, christ, say, summari, ddlw, peter, god",0.0299746963942,0.0208720496625,0.8,0.2,0.718046067227,0.710847980514,0.676441208213,DorothyDay,4,4.86739448495,3.90414304117
127,DorothyDay_test10,10,18.2882239819,"fr, worker, room, labor, priest, talk, love, get, street, go, hospit, poverti, night, too, am, cathol, i, joy, tri, retreat",0.0248860484909,0.0169103669025,0.8,0.2,0.713979531857,0.716845377748,0.606117985687,DorothyDay,4,3.60063105143,3.71226771485
128,DorothyDay_test0,10,13.4872260094,"get, fr, worker, retreat, love, lacoutur, too, babi, talk, cloth, how, hour, joy, girl, meal, say, i, strike, heard, priest",0.0297268372756,0.0249997350473,0.6,0.4,0.691015153148,0.760630346159,0.634280682532,DorothyDay,4,4.61536613695,3.59864834695
131,DorothyDay_test22,10,15.7526109219,"worker, labor, talk, say, strike, reader, get, room, go, farm, know, poverti, let, men, peter, tri, cloth, bread, too, done",0.0280216481853,0.022652902752,0.8,0.2,0.722859153026,0.701246432026,0.682528145956,DorothyDay,4,4.24869947028,4.27930873992
132,DorothyDay_test17,10,20.4725608826,"worker, talk, maurin, fr, labor, get, tri, say, farm, helen, love, peter, am, negro, fear, priest, morn, too, go, stay",0.0231687627783,0.0185804718674,0.7,0.3,0.705474759248,0.699569791343,0.725168470613,DorothyDay,4,4.10138735711,3.85396976142
133,DorothyDay_test7,10,15.2975161076,"room, too, worker, get, stanley, go, prayer, priest, love, fr, ask, night, walk, joy, farm, told, tri, rememb, pray, got",0.0280584306947,0.0186547808723,0.7,0.3,0.709608809163,0.731103759663,0.627649009684,DorothyDay,4,4.01536613695,3.70266250008
136,DorothyDay_test19,10,21.9810230732,"get, room, worker, too, tri, i, dollar, got, priest, hospit, night, girl, go, destitut, pay, crowd, bed, know, away, fr",0.0249900059453,0.020832079912,0.6,0.4,0.76185737762,0.760912152218,0.668225605879,DorothyDay,4,5.72690459849,4.87334755204
142,DorothyDay_test20,10,16.6556751728,"worker, get, christ, love, woman, labor, fr, i, tri, room, hear, silenc, hour, am, go, talk, pray, too, know, say",0.0287117601779,0.0260775728107,0.6,0.4,0.692605510243,0.734131965276,0.647574484408,DorothyDay,4,4.01536613695,3.95940580868
143,DorothyDay_test15,10,14.2864899635,"worker, farm, get, love, room, hospit, go, christ, retreat, fr, stjoseph, christma, night, street, say, talk, joy, merci, peter, detroit",0.0270805379429,0.0247077350472,0.7,0.3,0.636020355597,0.734589002114,0.629093932271,DorothyDay,4,5.2049719888,4.00659918621
144,DorothyDay_test5,10,15.6887829304,"get, room, worker, too, talk, go, christ, mike, dollar, priest, farm, bed, maurin, love, want, fr, ask, sit, hospit, done",0.0290753710858,0.0178913033817,1.0,0.0,0.671629564073,0.765900661252,0.818803015845,DorothyDay,4,4.75,4.14526249397
152,Unitarian_test6,10,17.0866780281,"want, gift, s, i, too, nt, know, unitarian, let, congreg, morn, love, cult, garden, get, am, look, ask, feel, rememb",0.0271168791689,0.0185038538009,0.7,0.3,0.69654074289,0.682427619049,0.588332846586,Unitarian,7,3.95536613695,3.21985190653
155,Unitarian_test3,10,33.1009709835,"depress, nt, s, say, love, i, cloth, dont, too, ourselv, ask, am, talk, know, rod, let, bread, thing, feel, everyon",0.0285237632754,0.0231777409246,0.8,0.2,0.650721758531,0.664877564327,0.709790996564,Unitarian,7,5.42347670251,5.09574582097
160,Unitarian_test5,10,38.2186510563,"fear, feel, get, s, i, am, say, nt, let, love, thing, silenc, know, want, rememb, too, truth, talk, ourselv, morn",0.031461897612,0.0235673536881,0.8,0.2,0.654851588609,0.658293718497,0.641784749983,Unitarian,7,4.65990675991,4.68441970302
163,Unitarian_test7,10,32.4303109646,"am, feel, obstacl, i, know, s, grief, nt, let, say, get, n, too, someth, heard, thank, tell, dont, congreg, love",0.0275747569178,0.0218860539246,0.7,0.3,0.642632425629,0.686089914661,0.663183863637,Unitarian,7,5.83830532213,4.08006065208
165,Unitarian_test0,10,34.7321498394,"forgiv, feel, nt, love, know, am, i, s, hope, stigma, say, want, get, ourselv, think, talk, tell, tree, let, hurt",0.0253670528433,0.0214605058074,0.5,0.5,0.614623108615,0.693067827569,0.641622911891,Unitarian,7,4.6,2.74774724953
169,Unitarian_test2,10,35.1255121231,"am, dream, want, prison, i, let, say, dont, tell, love, get, nt, feel, flower, forgiv, know, someth, s, thing, courag",0.0292614177395,0.0203350403533,0.8,0.2,0.704153410685,0.692109829175,0.78353814629,Unitarian,7,4.26781609195,3.09523467602
174,Unitarian_test4,10,37.3158159256,"am, garden, say, know, i, nt, s, get, love, tell, let, think, feel, silenc, wonder, ask, easter, too, dont, universalist",0.0308370809456,0.0196857798741,0.9,0.1,0.692670485778,0.690987180801,0.618577408506,Unitarian,7,4.49624063879,4.08379811394
177,Unitarian_test8,10,37.2728540897,"hope, say, nt, am, s, i, get, know, rememb, feel, tell, let, sudden, talk, silenc, jesus, ask, joy, too, want",0.0268282426546,0.0192979960664,0.8,0.2,0.688984552016,0.720886852659,0.617692629781,Unitarian,7,3.99183672519,3.82808880789
178,Unitarian_test1,10,32.9168128967,"let, get, bread, say, s, too, dont, feel, know, hope, i, love, want, ask, wonder, someth, compass, rememb, whi, here",0.030109593324,0.0217659222984,0.7,0.3,0.630135231174,0.675572334117,0.580807015117,Unitarian,7,4.30146520147,3.92942746677
180,JohnPiper_test8,10,16.1707830429,"vers, jesus, s, god, spirit, hope, say, wonder, nt, will, let, christ, ministri, circumcis, answer, shall, apostl, love, thing, lord",0.0308636268042,0.019484044676,0.8,0.2,0.684014655712,0.766252791033,0.711556799702,JohnPiper,4,5.53832891247,5.24065658127
181,JohnPiper_test15,10,16.7677710056,"vers, god, christ, zion, say, spirit, s, nt, hope, righteous, whi, let, grace, get, thing, exult, glori, sin, wait, counsel",0.0336209799653,0.0190076914085,0.8,0.2,0.724864418544,0.747487955852,0.702692377392,JohnPiper,4,6.07287234043,5.91098510903
184,JohnPiper_test4,10,20.3219139576,"god, say, gift, nt, s, spirit, worship, christ, heal, jesus, vers, want, pray, glori, risk, know, thing, will, grace, let",0.0317165710117,0.021674061915,0.7,0.3,0.698168021805,0.720775171095,0.775214773488,JohnPiper,4,4.06175548589,3.45602684499
191,JohnPiper_test13,10,26.5265538692,"christ, vers, god, exult, jesus, say, s, nt, love, sabbath, let, bless, sacrific, spirit, prais, worship, glori, flesh, grace, lord",0.0332947817712,0.0186973628048,0.9,0.1,0.686817086908,0.693062497842,0.708793972808,JohnPiper,4,4.06347398017,3.94292988572
194,JohnPiper_test2,10,24.0883469582,"vers, god, love, say, s, job, perfect, evil, christ, judgment, sin, fear, let, confid, nt, worship, lord, satan, husband, want",0.0396861230193,0.0264499616947,0.6,0.4,0.693008488334,0.762508061841,0.692708219377,JohnPiper,4,5.6,4.14125767504
199,JohnPiper_test11,10,19.5726029873,"grace, vers, sin, perish, s, hope, say, god, gospel, nt, christ, jesus, get, will, repent, glori, bold, spirit, want, preach",0.0307988338199,0.0345561679278,0.5,0.5,0.686591856187,0.658132496442,0.733111314134,JohnPiper,4,3.3,4.49313126677
201,JohnPiper_test7,10,23.0936539173,"vers, christ, glori, god, s, say, nt, truth, gospel, suppress, jesus, let, whi, rejoic, sin, persecut, heaven, will, righteous, thing",0.0329461885805,0.0274826430019,0.6,0.4,0.668861127512,0.683254898115,0.709272416637,JohnPiper,4,4.13111888112,4.20522185647
205,JohnPiper_test0,10,22.4816789627,"vers, god, say, s, nt, love, let, worship, am, christ, answer, know, realli, promis, jew, fear, get, truth, jesus, whi",0.0271461450537,0.0196521657867,0.7,0.3,0.682078781593,0.663821798977,0.688025117312,JohnPiper,4,4.4123655914,3.7526401585
208,JohnPiper_test9,10,22.2301409245,"vers, god, christ, say, s, nt, love, husband, know, prayer, jesus, sin, save, wonder, delight, pray, will, thing, etern, let",0.0330044114992,0.0181018952729,0.9,0.1,0.670793048995,0.74335926229,0.613676448571,JohnPiper,4,4.00384615385,5.06160897958
210,JohnPiper_test16,10,21.9912128448,"vers, god, s, wrath, righteous, gospel, say, sin, save, love, nt, gift, grace, hope, glori, christ, whi, will, unright, get",0.0364531106765,0.021408119797,0.8,0.2,0.66566760608,0.691300259578,0.636372061539,JohnPiper,4,4.0,3.96292547968
213,JohnPiper_test5,10,24.993969202,"sin, god, s, love, nt, satan, say, vers, know, jesus, christ, faith, let, will, lord, hope, worm, shall, thing, whi",0.0342360497759,0.0266382821476,0.7,0.3,0.689139402251,0.658892963166,0.655044496565,JohnPiper,4,4.30171849427,4.40635270435
217,JohnPiper_test14,10,20.8197779655,"vers, god, christ, say, nt, truth, s, know, bless, love, whi, mind, want, prophet, sin, will, glori, let, thing, piper",0.0321808020457,0.014876550548,1.0,0.0,0.645459134117,0.69672767389,0.6838012647,JohnPiper,4,4.07657342657,4.28190264489
221,JohnPiper_test3,10,24.3346221447,"god, vers, s, love, christ, kind, am, say, nt, grace, thing, know, idol, worship, faith, will, bethlehem, spirit, jesus, pastor",0.0324812101857,0.0164795112455,0.8,0.2,0.674715464292,0.709481566558,0.685638009907,JohnPiper,4,3.94384615385,4.21813052297
226,JohnPiper_test12,10,24.5549199581,"vers, hope, worship, s, god, christ, righteous, love, say, gospel, let, feel, sin, want, save, nt, truth, thing, faith, get",0.0313983498685,0.0175224910211,0.9,0.1,0.704515503846,0.792334011162,0.739077818391,JohnPiper,4,6.43832891247,7.46279918986
229,JohnPiper_test1,10,23.3137011528,"vers, christ, god, s, sin, say, etern, promis, jesus, hope, let, glori, spirit, will, perfect, gospel, peter, faith, thing, nt",0.0319215412106,0.0233000710748,0.8,0.2,0.691856846188,0.68971946319,0.601875226943,JohnPiper,4,4.50777910033,4.12200905391
231,JohnPiper_test17,10,24.2019269466,"hope, prayer, god, vers, jesus, grace, sin, s, say, christ, strive, nt, let, pray, am, thing, whi, mind, will, ask",0.0277288955889,0.0153569776592,0.8,0.2,0.705893879691,0.663470695348,0.604261008816,JohnPiper,4,4.05749379653,3.32607865467
233,JohnPiper_test10,10,23.2265951633,"vers, christ, s, righteous, say, nt, let, god, weak, coven, joy, hope, love, save, grace, jesus, whi, salvat, consol, hunger",0.0365899072304,0.0246252487164,0.7,0.3,0.675291610293,0.721332577961,0.663272858017,JohnPiper,4,4.7,4.3236332581
235,JohnPiper_test6,10,24.9205989838,"hope, glori, vers, god, say, endur, nt, sin, let, will, christ, s, coven, know, etern, love, answer, marriag, jesus, shall",0.0335210996598,0.023842547599,0.8,0.2,0.676582304119,0.744090129074,0.636142308029,JohnPiper,4,4.28619909502,4.69152616415
240,WBC_test11,10,31.833368063,"shall, unto, christ, ye, god, thou, hath, heaven, etern, s, thi, lord, thing, say, thee, will, jesus, revel, matthew, sin",0.0303482183103,0.0296107893513,0.4,0.6,0.662826974857,0.751768333812,0.754342766184,WBC,1,1.6,1.55647088039
241,WBC_test3,10,28.9230270386,"shall, unto, sin, christ, thi, god, ye, thou, heaven, lord, spirit, hath, priest, thee, say, prophet, soul, s, sabbath, thing",0.0266696801438,0.0347202995502,0.4,0.6,0.60464828411,0.800934883617,0.754031947684,WBC,1,1.0,1.7360902483
244,WBC_test6,10,25.5986590385,"thi, shall, unto, thou, hope, ye, s, god, lord, psalm, thee, baptist, righteous, rejoic, let, sermon, judgment, heaven, belov, sin",0.0341198369456,0.0256120494318,0.8,0.2,0.595918316862,0.743971318762,0.718245907626,WBC,1,3.38111888112,4.01219089298
246,WBC_test1,10,27.0910470486,"unto, shall, thou, thi, thee, lord, ye, god, s, sin, sermon, say, abraham, preach, sunday, christ, heaven, outlin, shalt, wit",0.0232771696078,0.0305032281892,0.3,0.7,0.609506211112,0.770925105788,0.801038280242,WBC,1,1.0,0.981356893353
249,WBC_test8,10,24.2580370903,"unto, shall, ye, lord, hath, thou, god, christ, thi, thee, s, sin, coven, say, wit, sermon, belov, preach, sunday, spirit",0.0221752838203,0.028117012664,0.4,0.6,0.604099582091,0.724978270599,0.74914658876,WBC,1,1.3,1.12018845411
253,WBC_test12,10,26.4503159523,"shall, unto, ye, thou, god, christ, lord, ie, s, belov, say, wrath, wit, sodomit, sin, hath, sermon, thing, thi, outlin",0.0264263621996,0.0329649856164,0.3,0.7,0.596675984199,0.746780360981,0.703837805829,WBC,1,1.0,1.292664195
254,WBC_test4,10,25.7113142014,"shall, unto, christ, ye, lord, s, angel, thou, belov, say, heaven, god, thi, wit, ie, sermon, sunday, sodom, thee, outlin",0.02912211623,0.0246930378844,0.7,0.3,0.566557981826,0.733709971707,0.619791649661,WBC,1,5.92261904762,3.59857399808
257,WBC_test10,10,26.0802121162,"shall, unto, ye, christ, heaven, god, s, soul, wit, preach, sermon, sin, revel, beast, zion, thou, lord, let, thing, thi",0.0304895050997,0.0254260370854,0.6,0.4,0.574992808781,0.777677933925,0.744352494742,WBC,1,4.20384615385,1.08953025936
258,WBC_test2,10,27.1195731163,"shall, unto, satan, ye, s, thou, sin, christ, god, lord, thee, say, jezebel, evil, spirit, sermon, sunday, belov, outlin, thi",0.0279011324798,0.0319380759534,0.4,0.6,0.566241546003,0.757030412513,0.782782676988,WBC,1,1.0,1.33364449203
263,WBC_test0,10,25.9665491581,"unto, shall, ye, s, thou, thi, thee, lord, sin, christ, god, say, sermon, belov, repent, wit, sunday, outlin, prophet, thing",0.0216124958583,0.029629171792,0.1,0.9,0.582439401346,0.774158877755,0.791282832956,WBC,1,1.0,1.83774655832
269,WBC_test7,10,31.9214718342,"shall, crook, unto, lot, s, ye, lord, god, heaven, thou, sin, christ, angel, thi, trumpet, say, obama, bless, thing, wit",0.0320075170793,0.0306188823187,0.4,0.6,0.615299115804,0.754863324148,0.765743140467,WBC,1,1.9,1.36544607043
274,WBC_test9,10,26.9075710773,"shall, unto, ye, lord, god, thou, preach, dark, sin, pride, thi, say, thee, hath, s, christ, sermon, wit, thing, evil",0.0250660809382,0.0287181006281,0.3,0.7,0.549700105668,0.784666560623,0.736707135443,WBC,1,1.0,0.841822957396
278,WBC_test5,10,26.2663779259,"shall, unto, thou, thee, god, thi, lord, s, heaven, say, ye, shalt, let, thing, sermon, wit, noah, outlin, judg, babylon",0.0275413180037,0.0279743402109,0.4,0.6,0.571733111357,0.761102402399,0.695722939052,WBC,1,1.3,0.490545867786
279,PastorAnderson_test5,10,62.4782021046,"s, re, say, nt, bibl, get, go, want, vers, shall, whi, know, unto, thing, let, look, jesus, save, christ, talk",0.0253784335067,0.0170349166709,1.0,0.0,0.671487482397,0.77261397005,0.72042405892,PastorAnderson,2,4.27903225806,4.26379218762
285,PastorAnderson_test1,10,94.928235054,"s, re, nt, say, get, go, bibl, know, let, vers, want, look, talk, tell, ve, thing, realli, pastor, lot, okay",0.0274336797305,0.0174292399864,0.8,0.2,0.693878021208,0.732329308139,0.830329819436,PastorAnderson,2,3.63448275862,3.05426968831
288,PastorAnderson_test4,10,85.6557900906,"s, re, say, nt, get, go, bibl, know, vers, unto, let, preach, save, god, repent, want, whi, talk, thing, look",0.0251168511527,0.0189588906628,0.8,0.2,0.612094047784,0.695562001792,0.746621672689,PastorAnderson,2,2.84166666667,2.35081410434
289,PastorAnderson_test3,10,91.1107108593,"s, say, nt, re, bibl, go, get, vers, want, shall, let, know, look, thing, talk, unto, whi, christ, lot, jesus",0.0228316058639,0.0184779462393,0.8,0.2,0.652835635794,0.736712991775,0.794347448996,PastorAnderson,2,3.55,2.68835760436
293,PastorAnderson_test6,10,76.2066221237,"s, re, say, nt, get, go, bibl, vers, save, know, want, unto, let, christ, talk, chapter, thing, god, shall, look",0.0261535885765,0.018029703729,0.9,0.1,0.63489651576,0.688050854363,0.705884149979,PastorAnderson,2,3.45833333333,3.37916818461
297,PastorAnderson_test0,10,84.0622620583,"s, re, nt, say, get, go, bibl, vers, want, know, let, look, save, thing, unto, whi, talk, hell, god, ve",0.0248679539979,0.0206776833502,0.8,0.2,0.673343701502,0.704522599986,0.754164130403,PastorAnderson,2,4.05980392157,3.17920938585
300,PastorAnderson_test2,10,84.1913030148,"s, re, say, nt, go, get, bibl, vers, unto, want, let, know, talk, shall, christ, chapter, preach, look, thing, whi",0.0234454038259,0.0205185963089,0.7,0.3,0.591266228195,0.729347159306,0.670042098545,PastorAnderson,2,4.42261904762,2.72833512685
304,NaumanKhan_test0,10,39.1172878742,"allah, know, get, amp, say, talk, am, na, quran, don't, nt, thing, realli, someth, qur'an, surah, want, gon, go, fear",0.0209906540791,0.0156691518467,0.8,0.2,0.729076130977,0.646279867998,0.616214129412,NaumanKhan,3,3.81749379653,2.98575973609
309,NaumanKhan_test2,10,29.0069711208,"allah, don't, know, say, get, talk, want, quran, you'r, thing, ask, tell, guy, na, realli, go, i'm, someth, didn't, messeng",0.0185058009138,0.0194480619293,0.6,0.4,0.689186259773,0.616413896103,0.601829070467,NaumanKhan,3,3.81749379653,3.41863258121
310,NaumanKhan_test1,10,41.3976099491,"allah, know, say, nt, s, don't, talk, want, quran, someth, go, get, apo, thing, re, miracl, realli, quot, tell, ask",0.0202891880439,0.0172461642749,0.8,0.2,0.757252508461,0.634667648117,0.599670142311,NaumanKhan,3,4.32903225806,2.98917197502
313,Rabbinic_test5,10,18.6942558289,"apolog, whi, torah, know, refuge, am, jew, rabbi, moment, say, abraham, jacob, wrong, let, want, too, choic, tell, joseph, don't",0.0213841629439,0.0210040074441,0.5,0.5,0.770522295501,0.671454346705,0.654084058956,Rabbinic,6,5.1,5.49957897818
