,groupId,files,timeRun,keywords,perPos,perNeg,perPosDoc,perNegDoc,PSJudge,pronounFrac,nous,vous,je,ils,il,elle,le,avgSD,avgEVC,groupName,rank,rfPred,svmPred
44,Shepherd_test21,10,62.7980618477,"s, get, don, love, want, christ, ill, say, t, rememb, said, go, let, know, ask, god, got, lord, will, sin, i, do, preacher, whi, jesus, evil, someon, talk, thing, pray",0.034616912336,0.0223016778222,0.8,0.2,0.43306328686,0.601055453337,0.0192758906978,0.0216583041548,0.0245460780421,0.00992672273761,0.0228495108833,0.00628090820489,0.0112623181605,0.630991648927,0.529069077177,Shepherd,4,4.3,3.84464667082
45,Shepherd_test1,10,60.8713779449,"sin, s, christ, get, don, god, jesus, nt, want, t, know, preach, love, said, thing, someon, say, do, i, ill, save, mom, preacher, whi, didn, someth, noth, ask, think, merci",0.0334125167956,0.0268551972774,0.6,0.4,0.410548162956,0.623791190652,0.0221205475308,0.0170914315965,0.0234818119943,0.00952885124404,0.0288134311427,0.00646600620132,0.0103985479846,0.674116476865,0.619704613137,Shepherd,4,4.0,3.97680618208
49,Shepherd_test11,10,60.7448730469,"s, sin, get, don, christ, want, t, ask, god, thing, preacher, said, i, know, prepar, jesus, ill, do, will, love, think, obey, everyth, someth, should, lord, someon, whi, repli, noth",0.0299410800823,0.0246085723542,0.7,0.3,0.438517830615,0.60921428656,0.0245334919337,0.0155378782247,0.0236785369118,0.00985056873095,0.0227864099323,0.0036056798751,0.013604936436,0.703016246922,0.660212665986,Shepherd,4,4.0,3.50693236691
55,Shepherd_test18,10,59.0562109947,"s, get, don, want, lord, god, ask, evil, christ, said, disagr, t, know, thing, got, prayer, ill, let, whi, go, talk, happen, think, ve, prais, bless, jesus, i, pray, done",0.0332305740693,0.0229282613453,0.7,0.3,0.388519345485,0.605349076479,0.0215835597566,0.0161876698175,0.0201293482836,0.00899314989859,0.0271707933106,0.00332937889863,0.0138150089931,0.662256768221,0.677691861444,Shepherd,4,4.2,4.04539893509
58,Shepherd_test7,10,69.8699929714,"s, christ, get, don, said, god, ask, t, want, ill, know, thing, jesus, everyth, thank, preacher, lord, i, say, let, love, do, pray, whi, will, look, kind, someth, should, put",0.0306245964158,0.0251948655274,0.8,0.2,0.383676249356,0.584289673597,0.022477440525,0.0143724364233,0.0231665299426,0.0111238720263,0.0245447087777,0.00505332239541,0.0113863822806,0.649302248442,0.633307696983,Shepherd,4,4.0,4.01490154197
63,Shepherd_test17,10,69.8542070389,"s, don, get, t, christ, love, know, want, ill, ask, said, church, god, lose, i, whi, someth, thing, preacher, ve, go, say, am, do, let, didn, think, will, super, re",0.0364748356062,0.0210254364553,0.9,0.1,0.355854344196,0.571303702117,0.0196248753338,0.0169224334845,0.0221986294759,0.0105523919828,0.0215230190136,0.00312067689734,0.0144773670495,0.658359835055,0.597361500613,Shepherd,4,4.6,4.3026034161
67,Shepherd_test2,10,58.9885449409,"s, god, christ, ill, don, know, get, testimoni, jesus, faith, said, t, ask, save, lord, joy, want, someon, say, i, someth, let, fear, sin, walk, preacher, thing, should, drink, do",0.0341454922497,0.0205110461998,1.0,0.0,0.360559984905,0.542280394073,0.0227227976214,0.0153979443154,0.0196117040129,0.00949080455244,0.0251644153901,0.00370180758477,0.0126412790927,0.709837664266,0.748198061825,Shepherd,4,4.0,4.00413764229
71,Shepherd_test12,10,67.6945319176,"s, don, sin, christ, ask, get, said, jesus, ill, t, god, preach, humbl, go, preacher, grace, want, bless, repli, am, car, i, whi, rememb, prayer, thank, better, someon, heaven, got",0.03303642798,0.0233261356619,0.8,0.2,0.365007400759,0.57819828274,0.0225405730315,0.0129232618714,0.0209710812796,0.00961731116009,0.0243772123155,0.00323916382822,0.0099846390169,0.665835325336,0.644462730929,Shepherd,4,4.3,4.2310666555
72,Shepherd_test5,10,74.1944258213,"s, trust, ill, get, know, say, bless, love, don, lord, fear, ask, god, said, want, christ, someon, i, will, t, sure, superstit, preacher, merci, go, let, thing, re, afraid, didn",0.0387421524959,0.0216975123179,0.8,0.2,0.44548107833,0.698179173798,0.0225126424176,0.0198927679279,0.023274233839,0.0110887710961,0.020502041065,0.00776823249863,0.0105099616158,0.68642574714,0.60920260704,Shepherd,4,4.0,4.4632204033
73,DorothyDay_test8,10,33.8897199631,"too, get, worker, i, go, tri, fr, hour, seem, am, say, talk, prayer, told, felt, morn, cuba, pilgrimag, ask, love, girl, priest, look, let, happi, spoke, away, afternoon, tell, maurin",0.0282494776441,0.0195425182676,0.9,0.1,0.40182282037,0.719342070235,0.0149199564499,0.00310496390984,0.0175410298802,0.0100004032421,0.0118956409533,0.00858905601032,0.0103633211017,0.797509312055,0.783619561782,DorothyDay,4,3.73333333333,4.73458908695
75,DorothyDay_test13,10,20.233976841,"talk, too, worker, joy, room, get, am, jim, maurin, julia, love, farm, go, peter, hospit, stove, fr, thank, night, say, morn, tamar, think, tri, read, i, street, keep, girl, ddlw",0.0283484325563,0.0167028917698,0.9,0.1,0.405774004591,0.67948347105,0.0207591535102,0.00235136042996,0.0143097077595,0.00940544171985,0.0104131676184,0.00772589855559,0.0120927107827,0.727288600577,0.714640985205,DorothyDay,4,4.0,4.51385631607
76,DorothyDay_test3,10,27.3039910793,"prayer, worker, get, pray, peter, too, say, tri, maurin, farm, know, room, labor, morn, hospit, go, fr, pilgrim, cloth, i, feast, ask, shall, talk, strike, away, sit, shelter, bread, priest",0.0218285258872,0.0226529780324,0.4,0.6,0.41730691799,0.734955236391,0.0201484623542,0.00267636216735,0.0138362874312,0.00984699287987,0.0248952178963,0.0059586931273,0.0103014694743,0.675941659973,0.77479672869,DorothyDay,4,5.0,4.19112842806
88,DorothyDay_test23,10,23.9816160202,"worker, get, too, farm, go, room, talk, away, fr, visit, tri, pray, i, morn, done, stjoseph, want, night, joy, good, labor, spoke, detroit, trip, put, hous, paper, feel, christ, hospit",0.025475405729,0.0173177015545,0.7,0.3,0.470960608099,0.72538354415,0.018417424869,0.00121312379377,0.0147229114971,0.0123518059002,0.0115798180314,0.00545905707196,0.00948442238765,0.719025812386,0.730584980289,DorothyDay,4,4.03333333333,3.7877088961
89,DorothyDay_test16,10,17.006439209,"love, hospit, worker, christ, get, ward, room, morn, too, am, told, talk, sunday, ask, pray, put, merci, mental, hour, feel, fr, say, go, i, away, night, labor, summari, ddlw, tri",0.0260140127041,0.0242896652766,0.6,0.4,0.442592374486,0.681712807739,0.0220419534579,0.00401507702393,0.0179449360865,0.0119632907244,0.0140937397575,0.00663716814159,0.00762045231072,0.718358739456,0.681314357303,DorothyDay,4,4.0,3.7783678216
90,DorothyDay_test6,10,32.0452589989,"love, worker, talk, too, get, am, know, christ, prayer, say, told, danvill, tri, labor, i, bread, thing, god, farm, how, wish, evil, jail, felt, fr, so, go, hope, tell, eat",0.0268744631933,0.0221701723776,0.8,0.2,0.448321148179,0.722255769592,0.0174477840041,0.00738665308202,0.0202920699609,0.0117592120903,0.0193581253184,0.00556121582612,0.0112922397691,0.722530387501,0.747073668672,DorothyDay,4,4.0,4.29515817021
91,DorothyDay_test11,10,26.8185079098,"worker, fr, room, get, talk, babi, farm, love, too, tri, hospit, go, priest, bed, crowd, poverti, meet, want, ask, visit, seem, say, i, maurin, happi, look, night, job, hope, transcend",0.0245564354546,0.0196768560797,0.8,0.2,0.422184916706,0.690089892104,0.0211801792927,0.00206876169835,0.0145305881194,0.00999901487538,0.0161560437395,0.00477785439858,0.00876760910255,0.747865339985,0.641642142896,DorothyDay,4,3.925,3.41020890054
92,DorothyDay_test1,10,21.5594091415,"worker, get, poverti, farm, love, go, room, say, tri, fr, too, job, maurin, teamster, cloth, wage, hard, talk, judg, boycott, want, hour, hospit, told, done, care, stjoseph, whi, pay, picket",0.0240491255851,0.0227164082613,0.8,0.2,0.334715553905,0.679458135917,0.0219689251146,0.00191034131431,0.0096790626592,0.0139454915945,0.0132450331126,0.0036296484972,0.00904228222109,0.726804008103,0.659785420371,DorothyDay,4,3.43333333333,4.16547567179
93,DorothyDay_test18,10,24.087141037,"worker, love, let, talk, labor, rayna, get, rememb, too, christ, say, job, go, poverti, hour, silenc, strike, comfort, i, dont, tri, want, am, reader, thi, walk, night, met, men, told",0.0291279619761,0.0229248167345,0.6,0.4,0.43138762099,0.696035067596,0.023282226008,0.00494037478705,0.0148211243612,0.0144236229415,0.0130607609313,0.0124361158433,0.0119818285065,0.756644958935,0.663082303748,DorothyDay,4,3.2,3.74781681618
104,DorothyDay_test21,10,33.1194000244,"love, worker, get, go, labor, priest, too, talk, room, tri, know, i, say, fr, walk, night, am, told, ammon, hospit, prison, hour, bread, steel, job, tell, morn, will, crowd, feel",0.0290578991055,0.0222140717234,0.8,0.2,0.473891732768,0.72526237481,0.0174399740428,0.0030418559377,0.0152903958469,0.00924724205062,0.0163449059053,0.00916612589228,0.0101800778715,0.769902305442,0.685943787057,DorothyDay,4,4.0,4.03823672678
105,DorothyDay_test14,10,23.5300431252,"worker, love, tri, christ, get, must, say, priest, told, go, too, i, persecut, messag, poor, fear, joe, ask, thing, hour, pray, talk, noth, suffer, god, farm, hospit, endur, maurin, shall",0.0251659190254,0.0259054896458,0.5,0.5,0.415056908572,0.748325935305,0.0214147397198,0.00575236359494,0.0156623761248,0.0119034058549,0.0147511106049,0.00444241940996,0.0115047271899,0.742259562573,0.722346054923,DorothyDay,4,4.4,4.32759467564
106,DorothyDay_test4,10,22.8404061794,"worker, get, dolci, prison, girl, i, labor, go, love, morn, too, know, job, arrest, room, tri, pictur, polic, street, night, happi, prayer, felt, money, hour, beg, ask, jail, reader, appeal",0.0295708968675,0.0218689369386,0.8,0.2,0.434891109591,0.730325663379,0.0217312128202,0.00352069928372,0.0201529683137,0.0132936748816,0.0118368337987,0.00783052082069,0.00855894136215,0.752255690228,0.740334728337,DorothyDay,4,4.33333333333,4.07959908374
116,DorothyDay_test12,10,25.6457369328,"get, room, fr, farm, peter, retreat, christ, worker, maurin, say, talk, job, love, too, go, hospit, labor, tri, noth, pay, poverti, ask, bus, walk, prison, trip, cotton, stay, so, visit",0.0251722692717,0.0176928581678,0.9,0.1,0.399367652312,0.709179383846,0.0193184172364,0.00435052827843,0.0109799047027,0.0119121607624,0.0142428009115,0.00310752019888,0.0104101926663,0.760325429356,0.634232259156,DorothyDay,4,4.0,3.76639510461
117,DorothyDay_test2,10,20.6700029373,"worker, fr, priest, get, room, negro, too, go, color, visit, hospit, done, mooney, prison, keep, sister, i, night, steel, sit, maurin, labor, talk, tell, farm, peter, littl, parish, slum, wait",0.0270633207811,0.0167461298724,0.9,0.1,0.385247180227,0.666035873512,0.0139069404731,0.00259942812581,0.0137769690668,0.0168962828178,0.0157265401612,0.00253444242267,0.00864309851833,0.745515567699,0.673171535801,DorothyDay,4,1.8,3.08501498901
126,DorothyDay_test9,10,57.9257280827,"love, worker, fr, talk, too, priest, fear, night, go, labor, say, know, want, get, farm, prayer, pray, parish, room, feel, i, god, morn, christ, hospit, bread, hour, claver, rememb, hear",0.0298119455064,0.0226465184222,0.7,0.3,0.402922553261,0.686672817114,0.0188161349352,0.0017503381335,0.01272973188,0.0118147824011,0.0129286339406,0.00871191025539,0.0104622483889,0.696347293198,0.68923574074,DorothyDay,4,4.03333333333,3.79915788167
127,DorothyDay_test10,10,47.1119999886,"get, too, joy, go, night, tree, say, morn, talk, know, room, farm, pray, care, want, worker, tamar, happi, love, dont, job, priest, feel, cloth, thing, children, bed, sin, prayer, i",0.0248971866982,0.0220252502117,0.8,0.2,0.439422915822,0.711740473457,0.0166303702237,0.00435557315383,0.0156404672342,0.0104929716888,0.0138091467036,0.00866165115819,0.00955256384874,0.743795313123,0.699983082361,DorothyDay,4,4.0,3.75281667765
128,DorothyDay_test0,10,54.2703459263,"worker, get, talk, room, too, jack, farm, ask, go, i, tri, night, want, hospit, got, am, morn, say, babi, retreat, maurin, rememb, cathol, look, visit, mike, street, job, pay, bed",0.022718406959,0.0165292336395,0.8,0.2,0.39767861932,0.69482859574,0.0156563126253,0.00171175684703,0.0177020708083,0.0122327989312,0.0166165664663,0.0064295257181,0.00968603874415,0.748364302744,0.744306023402,DorothyDay,4,4.4,3.86473748198
131,DorothyDay_test22,10,52.0988311768,"worker, get, too, room, negro, go, ask, street, priest, tree, am, night, i, job, morn, cathol, got, cloth, hour, told, farm, prayer, hospit, month, stay, feel, done, bed, reader, thing",0.0237330165865,0.0166322629239,1.0,0.0,0.436516108017,0.740895182278,0.0226667268705,0.00117397390166,0.0159389533571,0.00826297015397,0.0115591276471,0.009482096898,0.009482096898,0.727690602317,0.689696698094,DorothyDay,4,4.33333333333,4.18906042242
132,DorothyDay_test17,10,50.3902258873,"obedi, worker, get, prison, helen, moscow, farm, told, i, maurin, room, hour, love, ask, visit, bed, meant, say, am, know, night, sit, talk, tivoli, want, go, polic, crowd, trip, obey",0.0220731420193,0.0184370239009,0.7,0.3,0.402163019663,0.745717431812,0.0185676392573,0.00236315408729,0.0155292982879,0.0093561610803,0.0146612008681,0.00945261634917,0.00839160839161,0.761014780231,0.660832622356,DorothyDay,4,5.0,3.51036757979
133,DorothyDay_test7,10,50.0716919899,"love, worker, retreat, get, christ, prayer, say, god, go, know, tell, too, bride, sex, thing, evil, bless, analog, noth, bed, morn, priest, reader, cathol, hear, talk, thou, tri, must, sexual",0.0314062139128,0.0201940612961,0.8,0.2,0.381229848608,0.721245506529,0.0226682736881,0.00449656962729,0.0114500278138,0.0122380864083,0.0127943630632,0.00486742073058,0.0127943630632,0.745871650793,0.647840093529,DorothyDay,4,4.03333333333,4.2689202647
136,DorothyDay_test19,10,33.7430329323,"worker, love, room, hospit, retreat, priest, visit, get, seattl, floor, shelter, street, night, maurin, christ, too, go, cathol, fr, unemploy, talk, bed, prayer, door, portland, summari, farm, morn, am, care",0.0248881929163,0.0170502976489,1.0,0.0,0.35265101717,0.663735897266,0.0232161147149,0.00218504609082,0.0113349265961,0.0118129054285,0.0120177534995,0.00259474223284,0.00833048822124,0.743135785785,0.68896288275,DorothyDay,4,4.03333333333,3.90114410241
142,DorothyDay_test20,10,47.1026580334,"worker, get, prayer, tri, love, too, i, christ, dont, hope, labor, am, go, know, ask, sin, told, rememb, talk, thing, say, ourselv, poverti, comfort, hear, how, will, bishop, god, read",0.0288287595077,0.0213300387819,0.7,0.3,0.434552539527,0.693935787693,0.0201478133974,0.0049428046886,0.0220307866121,0.0108741703149,0.014216447771,0.00348350044721,0.0120039542438,0.706274956181,0.691046418713,DorothyDay,4,4.0,4.9402902134
143,DorothyDay_test15,10,42.8314650059,"retreat, worker, too, fr, want, get, night, street, morn, love, go, hour, lacoutur, farm, talk, christ, let, smell, tri, told, bread, sat, littl, say, hope, bed, joy, hospit, bill, danc",0.0252848046795,0.0225263369631,0.5,0.5,0.336085845119,0.686612137023,0.0226244343891,0.00384875435585,0.0107140999636,0.0138867217975,0.0139387319915,0.00613720289177,0.0111821917096,0.784794729631,0.70131989647,DorothyDay,4,4.0,4.12852615532
144,DorothyDay_test5,10,47.2885930538,"get, worker, farm, labor, talk, morn, fr, go, too, ammon, told, room, want, peter, christ, maurin, tri, say, hope, am, coffe, walk, strike, street, night, babi, sleep, goat, i, picket",0.0261779565255,0.0173953690828,0.7,0.3,0.405570895349,0.719439827851,0.0223004113187,0.00396451756777,0.0110510927202,0.0123891173993,0.0143713761832,0.00579810694286,0.0108528668418,0.722516280988,0.667356544585,DorothyDay,4,4.0,3.88143619969
152,Unitarian_test6,10,50.149949789,"am, feel, say, know, congreg, hope, i, love, too, want, tell, silenc, dont, unitarian, talk, yes, thing, let, whi, get, sermon, morn, parent, ask, s, wonder, nt, ourselv, someth, rememb",0.0271495235142,0.0211020157217,0.7,0.3,0.403816997933,0.684692247042,0.0208855942952,0.0103159615547,0.0257899038868,0.0102877758674,0.0100904760563,0.00668000789199,0.0105132613659,0.665174819107,0.67901735166,Unitarian,7,6.67142857143,6.20986463983
155,Unitarian_test3,10,47.4198791981,"ask, am, say, love, hope, know, i, feel, ourselv, silenc, dont, moment, whi, joy, get, wonder, justic, circl, think, answer, realli, rememb, sing, hour, s, bless, everyon, want, night, sexual",0.0286141699772,0.0201679686925,0.9,0.1,0.311508246717,0.60119846976,0.0191379310345,0.0104022988506,0.0234770114943,0.0102298850575,0.00721264367816,0.00594827586207,0.0104310344828,0.740700610345,0.699096021084,Unitarian,7,6.7,6.92345536419
158,Unitarian_test4,10,47.872824192,"sing, dont, say, i, breath, am, bread, silenc, get, want, let, love, tell, realli, cult, know, everyon, talk, garden, rememb, thing, ask, think, buddha, too, feel, wonder, joy, someth, sure",0.0297663710656,0.0202507247064,1.0,0.0,0.358561558795,0.624644923614,0.0195061945348,0.0114518349296,0.0254810649328,0.00998740591044,0.0065313534253,0.00732214509563,0.0105438889377,0.725377954315,0.678532885688,Unitarian,7,7.0,7.07069983743
162,Unitarian_test5,10,55.2412850857,"am, s, compass, congreg, nt, i, love, justic, unitarian, know, get, silenc, bread, say, too, thank, sky, let, ourselv, emerson, universalist, want, talk, thing, rememb, ask, think, mind, tell, yes",0.0300704169864,0.0204452386385,0.9,0.1,0.409677399071,0.673708391085,0.0250457224141,0.00670595407438,0.025020321073,0.00927148953465,0.0106939646413,0.00353078642552,0.00960170697013,0.713884321339,0.614494418531,Unitarian,7,5.50476190476,6.32369320941
165,Unitarian_test7,10,49.7665171623,"evil, am, depress, i, say, dont, know, violenc, realli, tell, feel, bend, talk, silenc, told, get, rememb, mind, think, s, want, bless, nt, too, let, everyon, look, ask, happen, morn",0.0254790609625,0.0242539717692,0.6,0.4,0.359457063558,0.654685033693,0.0162275245957,0.00938595499265,0.0277620716951,0.0102906253534,0.00938595499265,0.00455162275246,0.0114214633043,0.730043734074,0.655582515439,Unitarian,7,6.87142857143,6.7349988401
167,Unitarian_test0,10,57.9226090908,"wound, s, nt, i, am, listen, get, love, say, know, resist, feel, too, let, talk, prayer, hear, thing, someth, think, want, congreg, silenc, realli, tell, pain, ask, heard, everyth, whi",0.0286973150879,0.0223485870392,0.9,0.1,0.451813044556,0.714480220507,0.0179184709571,0.00930765019163,0.0344681698273,0.00948185754816,0.0114479120004,0.00619680453935,0.010153800209,0.69399196009,0.628350292893,Unitarian,7,6.40476190476,6.92232898933
171,Unitarian_test2,10,76.3812580109,"congreg, feel, unitarian, s, say, hope, nt, thing, know, dont, truth, love, too, fear, e, gift, get, re, tell, i, ask, y, think, am, silenc, rabbi, rememb, onto, someon, t",0.0298847312541,0.0228104752009,0.8,0.2,0.3561824259,0.651626467393,0.0260408345848,0.00808384190178,0.0166150110234,0.0131002971531,0.00664600440937,0.00297153081765,0.0112151324408,0.686343344443,0.640553900029,Unitarian,7,5.9,6.14442891175
177,Unitarian_test8,10,73.0101270676,"am, i, feel, s, grief, jefferson, nt, know, tell, rememb, love, let, want, think, silenc, say, get, yes, re, unitarian, talk, too, someth, illus, einstein, thing, bread, will, n, f",0.0283492116191,0.021219139879,0.8,0.2,0.424944909162,0.688080766403,0.0192393026941,0.0089381933439,0.0290015847861,0.00947702060222,0.0137559429477,0.00301109350238,0.0101426307448,0.68613403045,0.660715163529,Unitarian,7,6.07142857143,6.61205343502
178,Unitarian_test1,10,70.3554029465,"nt, s, awar, get, congreg, ask, wonder, love, rememb, f, let, say, i, sing, too, know, talk, am, feel, ecstasi, courag, someon, someth, spirit, ourselv, tell, n, go, think, e",0.0224730464444,0.0186900237391,0.7,0.3,0.373521214362,0.627023847683,0.0218666666667,0.00993333333333,0.0224666666667,0.0104666666667,0.00863333333333,0.0032,0.0104333333333,0.694177050863,0.60854399641,Unitarian,7,6.6,6.55709318596
180,JohnPiper_test8,10,31.7230708599,"vers, god, righteous, say, s, let, am, nt, worship, jesus, judgment, christ, love, will, want, fear, look, magnifi, lord, hunger, whi, thing, glori, spirit, salvat, isaiah, i, save, discipl, wonder",0.032485895621,0.0194114765504,0.8,0.2,0.542183416897,0.724451335261,0.0207426271256,0.0193871683233,0.0203729565432,0.00763985870369,0.01955146636,0.000575043128235,0.0106382978723,0.684280239969,0.694022321502,JohnPiper,4,4.0,4.06064061683
181,JohnPiper_test15,10,36.3952858448,"god, s, vers, glori, say, christ, whi, thing, sin, job, asa, love, let, salvat, tith, nt, will, woman, get, spirit, hope, better, jesus, answer, lord, dishonor, want, grace, suffer, look",0.0320945755216,0.0211346913774,0.7,0.3,0.523537764328,0.727620081884,0.0223987642061,0.0136820037515,0.0141233587112,0.00798116885505,0.0230240170657,0.000882709919453,0.012983191732,0.720166127121,0.643803205065,JohnPiper,4,4.0,4.42145096688
184,JohnPiper_test4,10,35.9709198475,"god, vers, say, elder, s, jesus, sin, grace, worship, nt, coven, christ, will, let, inherit, glori, answer, faith, fulfil, thing, etern, promis, fear, shall, know, get, want, sanctifi, testament, flock",0.0270022830966,0.0211979596251,0.7,0.3,0.494698042805,0.686668638146,0.0148704200179,0.0188382484361,0.0139767649687,0.00890080428954,0.0237712243074,0.00153708668454,0.0121537086685,0.733017340303,0.693619735732,JohnPiper,4,4.0,3.99753000765
191,JohnPiper_test13,10,35.2174720764,"joy, christ, s, say, vers, god, salvat, gospel, nt, faith, hope, will, righteous, jesus, save, shall, sin, want, anchor, justifi, let, spirit, promis, feel, paul, happen, love, glori, whi, rejoic",0.0409810829863,0.0168938565678,1.0,0.0,0.528077992337,0.696565955425,0.0176994327565,0.022223020033,0.0133912543979,0.00793422847706,0.0217922021972,0.000682128240109,0.0133912543979,0.676803498962,0.698122282862,JohnPiper,4,4.4,4.8412879206
